,x_spot,y_spot,new_x_spot,new_y_spot,pixel_x_spot,pixel_y_spot,selected,sp_loc,pixel_x_meta,pixel_y_meta,label,sp_loc_decimals_meta
11x26,11,26,10.846,25.938,2139.66,5453.35,1,11x26,1230.75,1139.94629411765,invasive cancer,10.846x25.938
11x27,11,27,10.886,26.91,2148.35,5665.91,1,11x27,1235.75,1017.67441176471,adipose tissue,10.886x26.91
11x28,11,28,10.902,27.904,2151.83,5883.27,1,11x28,1237.75,892.63505882353,undetermined,10.902x27.904
12x12,12,12,12.063,12.058,2404.13,2418.12,1,12x12,1382.875,2885.96864705882,invasive cancer,12.063x12.058
12x13,12,13,12.11,13.068,2414.34,2638.99,1,12x13,1388.75,2758.91658823529,invasive cancer,12.11x13.068
12x14,12,14,12.083,14.116,2408.47,2868.16,1,12x14,1385.375,2627.08435294118,invasive cancer,12.083x14.116
12x15,12,15,12.072,15.081,2406.08,3079.18,1,12x15,1384.0,2505.69302941176,invasive cancer,12.072x15.081
12x16,12,16,12.065,16.086,2404.56,3298.95,1,12x16,1383.125,2379.26994117647,invasive cancer,12.065x16.086
12x17,12,17,12.039,17.103,2398.91,3521.35,1,12x17,1379.875,2251.33732352941,invasive cancer,12.039x17.103
12x18,12,18,12.09,18.104,2410.0,3740.24,1,12x18,1386.25,2125.41741176471,invasive cancer,12.09x18.104
12x19,12,19,12.038,19.074,2398.7,3952.36,1,12x19,1379.75,2003.39711764706,invasive cancer,12.038x19.074
12x20,12,20,12.067,20.083,2405.0,4173.0,1,12x20,1383.375,1876.47085294118,invasive cancer,12.067x20.083
12x21,12,21,12.077,21.053,2407.17,4385.12,1,12x21,1384.625,1754.45055882353,invasive cancer,12.077x21.053
12x22,12,22,12.07,22.124,2405.65,4619.32,1,12x22,1383.75,1619.72505882353,invasive cancer,12.07x22.124
12x23,12,23,12.14,23.017,2420.86,4814.6,1,12x23,1392.5,1507.39091176471,invasive cancer,12.14x23.017
12x24,12,24,12.092,23.994,2410.43,5028.25,1,12x24,1386.5,1384.49005882353,invasive cancer,12.092x23.994
12x25,12,25,12.06,25.018,2403.48,5252.17,1,12x25,1382.5,1255.67688235294,invasive cancer,12.06x25.018
12x26,12,26,12.093,26.002,2410.65,5467.35,1,12x26,1386.625,1131.89547058824,invasive cancer,12.093x26.002
12x27,12,27,12.084,27.017,2408.69,5689.31,1,12x27,1385.5,1004.21444117647,invasive cancer,12.084x27.017
12x28,12,28,12.108,28.032,2413.91,5911.26,1,12x28,1388.5,876.533411764706,invasive cancer,12.108x28.032
13x12,13,12,12.981,12.096,2603.62,2426.43,1,13x12,1497.625,2881.18847058824,invasive cancer,12.981x12.096
13x13,13,13,13.093,13.054,2627.96,2635.93,1,13x13,1511.625,2760.67770588235,invasive cancer,13.093x13.054
13x14,13,14,13.112,14.046,2632.09,2852.85,1,13x14,1514.0,2635.88994117647,invasive cancer,13.112x14.046
13x15,13,15,13.061,15.05,2621.01,3072.4,1,13x15,1507.625,2509.59264705882,invasive cancer,13.061x15.05
13x16,13,16,13.103,16.071,2630.13,3295.67,1,13x16,1512.875,2381.15685294118,invasive cancer,13.103x16.071
13x17,13,17,13.1,17.032,2629.48,3505.82,1,13x17,1512.5,2260.26870588235,invasive cancer,13.1x17.032
13x18,13,18,13.08,18.067,2625.14,3732.15,1,13x18,1510.0,2130.07179411765,invasive cancer,13.08x18.067
13x19,13,19,13.075,19.055,2624.05,3948.2,1,13x19,1509.375,2005.78720588235,invasive cancer,13.075x19.055
13x20,13,20,13.13,20.024,2636.0,4160.1,1,13x20,1516.25,1883.89270588235,invasive cancer,13.13x20.024
13x21,13,21,13.095,21.045,2628.39,4383.37,1,13x21,1511.875,1755.45691176471,invasive cancer,13.095x21.045
13x22,13,22,13.1,22.035,2629.48,4599.86,1,13x22,1512.5,1630.92073529412,invasive cancer,13.1x22.035
13x23,13,23,13.045,23.008,2617.53,4812.63,1,13x23,1505.625,1508.52305882353,invasive cancer,13.045x23.008
13x24,13,24,13.13,23.984,2636.0,5026.06,1,13x24,1516.25,1385.748,invasive cancer,13.13x23.984
13x25,13,25,13.095,24.98,2628.39,5243.86,1,13x25,1511.875,1260.45705882353,invasive cancer,13.095x24.98
13x26,13,26,13.134,25.985,2636.87,5463.63,1,13x26,1516.75,1134.03397058824,invasive cancer,13.134x25.985
13x27,13,27,13.108,26.995,2631.22,5684.49,1,13x27,1513.5,1006.98191176471,invasive cancer,13.108x26.995
13x28,13,28,13.105,27.998,2630.57,5903.83,1,13x28,1513.125,880.810411764705,invasive cancer,13.105x27.998
14x13,14,13,13.929,13.026,2809.63,2629.8,1,14x13,1616.125,2764.19994117647,invasive cancer,13.929x13.026
14x14,14,14,13.954,14.049,2815.07,2853.51,1,14x14,1619.25,2635.51255882353,invasive cancer,13.954x14.049
14x15,14,15,13.979,15.045,2820.5,3071.31,1,14x15,1622.375,2510.22161764706,invasive cancer,13.979x15.045
14x16,14,16,13.959,16.055,2816.15,3292.17,1,14x16,1619.875,2383.16955882353,invasive cancer,13.959x16.055
14x17,14,17,14.002,17.01,2825.5,3501.01,1,14x17,1625.25,2263.03617647059,invasive cancer,14.002x17.01
14x18,14,18,13.97,18.033,2818.54,3724.72,1,14x18,1621.25,2134.34879411765,invasive cancer,13.97x18.033
14x19,14,19,14.039,19.052,2833.54,3947.55,1,14x19,1629.875,2006.16458823529,invasive cancer,14.039x19.052
14x20,14,20,14.013,20.023,2827.89,4159.88,1,14x20,1626.625,1884.0185,invasive cancer,14.013x20.023
14x21,14,21,13.988,21.028,2822.45,4379.65,1,14x21,1623.5,1757.59541176471,invasive cancer,13.988x21.028
14x22,14,22,14.016,22.026,2828.54,4597.89,1,14x22,1627.0,1632.05288235294,invasive cancer,14.016x22.026
14x23,14,23,14.033,22.989,2832.23,4808.48,1,14x23,1629.125,1510.91314705882,invasive cancer,14.033x22.989
14x24,14,24,14.046,23.966,2835.06,5022.12,1,14x24,1630.75,1388.01229411765,invasive cancer,14.046x23.966
14x25,14,25,14.04,24.977,2833.75,5243.21,1,14x25,1630.0,1260.83444117647,invasive cancer,14.04x24.977
14x26,14,26,13.99,25.984,2822.89,5463.41,1,14x26,1623.75,1134.15976470588,invasive cancer,13.99x25.984
14x27,14,27,14.019,26.984,2829.19,5682.09,1,14x27,1627.375,1008.36564705882,invasive cancer,14.019x26.984
14x28,14,28,14.065,27.984,2839.19,5900.77,1,14x28,1633.125,882.571529411764,invasive cancer,14.065x27.984
15x13,15,13,14.996,13.019,3041.51,2628.27,1,15x13,1749.5,2765.0805,invasive cancer,14.996x13.019
15x14,15,14,14.885,14.03,3017.38,2849.35,1,15x14,1735.625,2637.90264705882,invasive cancer,14.885x14.03
15x15,15,15,14.989,15.024,3039.98,3066.72,1,15x15,1748.625,2512.86329411765,invasive cancer,14.989x15.024
15x16,15,16,14.931,16.031,3027.38,3286.93,1,15x16,1741.375,2386.18861764706,invasive cancer,14.931x16.031
15x17,15,17,14.94,17.092,3029.34,3518.94,1,15x17,1742.5,2252.72105882353,invasive cancer,14.94x17.092
15x18,15,18,14.982,18.029,3038.46,3723.84,1,15x18,1747.75,2134.85197058824,invasive cancer,14.982x18.029
15x19,15,19,14.965,19.015,3034.77,3939.46,1,15x19,1745.625,2010.81897058824,invasive cancer,14.965x19.015
15x20,15,20,14.909,20.045,3022.6,4164.69,1,15x20,1738.625,1881.25102941176,invasive cancer,14.909x20.045
15x21,15,21,14.992,21.051,3040.64,4384.68,1,15x21,1749.0,1754.70214705882,invasive cancer,14.992x21.051
15x22,15,22,14.963,22.012,3034.33,4594.83,1,15x22,1745.375,1633.814,invasive cancer,14.963x22.012
15x23,15,23,14.971,22.971,3036.07,4804.54,1,15x23,1746.375,1513.17744117647,invasive cancer,14.971x22.971
15x24,15,24,14.928,23.947,3026.73,5017.97,1,15x24,1741.0,1390.40238235294,invasive cancer,14.928x23.947
15x25,15,25,14.986,24.942,3039.33,5235.55,1,15x25,1748.25,1265.23723529412,invasive cancer,14.986x24.942
15x26,15,26,14.943,25.931,3029.99,5451.82,1,15x26,1742.875,1140.82685294118,invasive cancer,14.943x25.931
15x27,15,27,14.971,26.976,3036.07,5680.34,1,15x27,1746.375,1009.372,invasive cancer,14.971x26.976
16x12,16,12,15.999,11.995,3259.47,2404.35,1,16x12,1874.875,2893.89367647059,invasive cancer,15.999x11.995
16x13,16,13,15.972,13.034,3253.6,2631.55,1,16x13,1871.5,2763.19358823529,invasive cancer,15.972x13.034
16x14,16,14,16.068,14.012,3274.46,2845.42,1,16x14,1883.5,2640.16694117647,invasive cancer,16.068x14.012
16x15,16,15,15.973,15.026,3253.82,3067.16,1,16x15,1871.625,2512.61170588235,invasive cancer,15.973x15.026
16x16,16,16,15.99,16.022,3257.51,3284.96,1,16x16,1873.75,2387.32076470588,invasive cancer,15.99x16.022
16x17,16,17,16.004,17.033,3260.56,3506.04,1,16x17,1875.5,2260.14291176471,invasive cancer,16.004x17.033
16x18,16,18,15.996,18.036,3258.82,3725.37,1,16x18,1874.5,2133.97141176471,invasive cancer,15.996x18.036
16x19,16,19,16.011,19.051,3262.08,3947.33,1,16x19,1876.375,2006.29038235294,invasive cancer,16.011x19.051
16x20,16,20,16.033,20.018,3266.86,4158.79,1,16x20,1879.125,1884.64747058824,invasive cancer,16.033x20.018
16x21,16,21,15.961,21.022,3251.21,4378.34,1,16x21,1870.125,1758.35017647059,invasive cancer,15.961x21.022
16x22,16,22,16.057,22.038,3272.07,4600.52,1,16x22,1882.125,1630.54335294118,invasive cancer,16.057x22.038
16x23,16,23,15.939,22.994,3246.43,4809.57,1,16x23,1867.375,1510.28417647059,invasive cancer,15.939x22.994
16x24,16,24,16.013,23.98,3262.51,5025.19,1,16x24,1876.625,1386.25117647059,invasive cancer,16.013x23.98
16x25,16,25,16.02,24.978,3264.03,5243.42,1,16x25,1877.5,1260.70864705882,invasive cancer,16.02x24.978
16x26,16,26,16.029,25.958,3265.99,5457.73,1,16x26,1878.625,1137.43041176471,invasive cancer,16.029x25.958
16x27,16,27,16.025,26.992,3265.12,5683.84,1,16x27,1878.125,1007.35929411765,invasive cancer,16.025x26.992
17x13,17,13,16.997,12.987,3476.35,2621.27,1,17x13,1999.625,2769.10591176471,invasive cancer,16.997x12.987
17x15,17,15,16.952,14.983,3466.57,3057.75,1,17x15,1994.0,2518.02085294118,invasive cancer,16.952x14.983
17x16,17,16,16.984,16.027,3473.52,3286.05,1,17x16,1998.0,2386.69179411765,invasive cancer,16.984x16.027
17x17,17,17,16.935,17.077,3462.87,3515.66,1,17x17,1991.875,2254.60797058823,invasive cancer,16.935x17.077
17x18,17,18,16.961,18.052,3468.52,3728.87,1,17x18,1995.125,2131.95870588235,invasive cancer,16.961x18.052
17x19,17,19,16.925,19.044,3460.7,3945.8,1,17x19,1990.625,2007.17094117647,invasive cancer,16.925x19.044
17x20,17,20,17.02,19.995,3481.35,4153.76,1,17x20,2002.5,1887.54073529412,invasive cancer,17.02x19.995
17x21,17,21,17.039,21.023,3485.48,4378.56,1,17x21,2004.875,1758.22438235294,invasive cancer,17.039x21.023
17x22,17,22,16.883,22.134,3451.57,4621.51,1,17x22,1985.375,1618.46711764706,invasive cancer,16.883x22.134
17x23,17,23,17.016,22.955,3480.48,4801.04,1,17x23,2002.0,1515.19014705882,invasive cancer,17.016x22.955
17x24,17,24,17.016,23.941,3480.48,5016.66,1,17x24,2002.0,1391.15714705882,invasive cancer,17.016x23.941
17x25,17,25,16.923,24.967,3460.27,5241.02,1,17x25,1990.375,1262.09238235294,invasive cancer,16.923x24.967
17x26,17,26,16.985,25.946,3473.74,5455.1,1,17x26,1998.125,1138.93994117647,invasive cancer,16.985x25.946
17x27,17,27,16.943,26.962,3464.61,5677.28,1,17x27,1992.875,1011.13311764706,invasive cancer,16.943x26.962
18x13,18,13,17.956,13.011,3684.75,2626.52,1,18x13,2119.5,2766.08685294118,invasive cancer,17.956x13.011
18x14,18,14,17.958,14.024,3685.19,2848.04,1,18x14,2119.75,2638.65741176471,invasive cancer,17.958x14.024
18x15,18,15,17.981,14.965,3690.18,3053.82,1,18x15,2122.625,2520.28514705882,invasive cancer,17.981x14.965
18x16,18,16,17.969,16.022,3687.58,3284.96,1,18x16,2121.125,2387.32076470588,invasive cancer,17.969x16.022
18x17,18,17,17.945,17.12,3682.36,3525.06,1,18x17,2118.125,2249.19882352941,invasive cancer,17.945x17.12
18x18,18,18,17.992,18.046,3692.57,3727.56,1,18x18,2124.0,2132.71347058824,invasive cancer,17.992x18.046
18x19,18,19,18.054,19.027,3706.05,3942.08,1,18x19,2131.75,2009.30944117647,invasive cancer,18.054x19.027
18x21,18,21,17.965,21.039,3686.71,4382.06,1,18x21,2120.625,1756.21167647059,invasive cancer,17.965x21.039
18x22,18,22,18.048,22.025,3704.74,4597.67,1,18x22,2131.0,1632.17867647059,invasive cancer,18.048x22.025
18x23,18,23,17.969,22.989,3687.58,4808.48,1,18x23,2121.125,1510.91314705882,invasive cancer,17.969x22.989
18x24,18,24,17.974,23.972,3688.66,5023.44,1,18x24,2121.75,1387.25752941176,invasive cancer,17.974x23.972
18x25,18,25,18.067,24.961,3708.87,5239.71,1,18x25,2133.375,1262.84714705882,invasive cancer,18.067x24.961
18x26,18,26,18.035,25.957,3701.92,5457.51,1,18x26,2129.375,1137.55620588235,invasive cancer,18.035x25.957
18x27,18,27,18.036,26.954,3702.14,5675.53,1,18x27,2129.5,1012.13947058824,invasive cancer,18.036x26.954
19x12,19,12,18.98,12.02,3907.28,2409.81,1,19x12,2247.5,2890.74882352941,invasive cancer,18.98x12.02
19x13,19,13,18.93,13.009,3896.41,2626.09,1,19x13,2241.25,2766.33844117647,invasive cancer,18.93x13.009
19x14,19,14,18.973,14.054,3905.76,2854.6,1,19x14,2246.625,2634.88358823529,invasive cancer,18.973x14.054
19x15,19,15,18.985,14.993,3908.37,3059.94,1,19x15,2248.125,2516.76291176471,invasive cancer,18.985x14.993
19x16,19,16,18.938,16.02,3898.15,3284.52,1,19x16,2242.25,2387.57235294118,invasive cancer,18.938x16.02
19x17,19,17,18.938,17.101,3898.15,3520.91,1,19x17,2242.25,2251.58891176471,invasive cancer,18.938x17.101
19x18,19,18,18.966,18.04,3904.24,3726.25,1,19x18,2245.75,2133.46823529412,invasive cancer,18.966x18.04
19x19,19,19,18.907,19.023,3891.41,3941.21,1,19x19,2238.375,2009.81261764706,invasive cancer,18.907x19.023
19x20,19,20,18.966,20.02,3904.24,4159.23,1,19x20,2245.75,1884.39588235294,invasive cancer,18.966x20.02
19x21,19,21,18.958,20.967,3902.5,4366.31,1,19x21,2244.75,1765.26885294118,invasive cancer,18.958x20.967
19x22,19,22,18.971,22.122,3905.32,4618.88,1,19x22,2246.375,1619.97664705882,invasive cancer,18.971x22.122
19x23,19,23,18.992,22.983,3909.89,4807.16,1,19x23,2249.0,1511.66791176471,invasive cancer,18.992x22.983
19x24,19,24,18.966,24.035,3904.24,5037.21,1,19x24,2245.75,1379.3325,invasive cancer,18.966x24.035
19x25,19,25,18.959,25.085,3902.72,5266.82,1,19x25,2244.875,1247.24867647059,invasive cancer,18.959x25.085
19x26,19,26,18.988,25.965,3909.02,5459.26,1,19x26,2248.5,1136.54985294118,invasive cancer,18.988x25.965
19x27,19,27,18.963,26.973,3903.58,5679.68,1,19x27,2245.375,1009.74938235294,invasive cancer,18.963x26.973
20x12,20,12,20.128,11.977,4156.75,2400.41,1,20x12,2391.0,2896.15797058824,invasive cancer,20.128x11.977
20x13,20,13,20.159,12.97,4163.49,2617.56,1,20x13,2394.875,2771.24441176471,invasive cancer,20.159x12.97
20x14,20,14,20.135,14.002,4158.27,2843.23,1,20x14,2391.875,2641.42488235294,invasive cancer,20.135x14.002
20x15,20,15,20.11,15.008,4152.84,3063.22,1,20x15,2388.75,2514.876,invasive cancer,20.11x15.008
20x16,20,16,20.106,15.993,4151.97,3278.62,1,20x16,2388.25,2390.96879411765,invasive cancer,20.106x15.993
20x17,20,17,20.103,17.055,4151.32,3510.85,1,20x17,2387.875,2257.37544117647,invasive cancer,20.103x17.055
20x18,20,18,20.102,18.006,4151.1,3718.81,1,20x18,2387.75,2137.74523529412,invasive cancer,20.102x18.006
20x19,20,19,20.097,18.997,4150.02,3935.52,1,20x19,2387.125,2013.08326470588,invasive cancer,20.097x18.997
20x20,20,20,20.155,20.005,4162.62,4155.95,1,20x20,2394.375,1886.28279411765,invasive cancer,20.155x20.005
20x21,20,21,20.142,21.004,4159.8,4374.4,1,20x21,2392.75,1760.61447058824,invasive cancer,20.142x21.004
20x22,20,22,20.101,22.084,4150.89,4610.57,1,20x22,2387.625,1624.75682352941,invasive cancer,20.101x22.084
20x23,20,23,20.159,22.948,4163.49,4799.51,1,20x23,2394.875,1516.07070588235,invasive cancer,20.159x22.948
20x24,20,24,20.128,23.951,4156.75,5018.84,1,20x24,2391.0,1389.89920588235,invasive cancer,20.128x23.951
20x25,20,25,20.071,25.043,4144.37,5257.64,1,20x25,2383.875,1252.53202941177,invasive cancer,20.071x25.043
20x26,20,26,20.139,25.933,4159.14,5452.26,1,20x26,2392.375,1140.57526470588,invasive cancer,20.139x25.933
20x27,20,27,20.13,26.95,4157.19,5674.65,1,20x27,2391.25,1012.64264705882,invasive cancer,20.13x26.95
21x12,21,12,20.918,11.969,4328.43,2398.66,1,21x12,2489.75,2897.16432352941,invasive cancer,20.918x11.969
21x13,21,13,20.976,12.995,4341.03,2623.02,1,21x13,2497.0,2768.09955882353,invasive cancer,20.976x12.995
21x14,21,14,20.925,14.001,4329.95,2843.01,1,21x14,2490.625,2641.55067647059,invasive cancer,20.925x14.001
21x15,21,15,20.91,14.983,4326.69,3057.75,1,21x15,2488.75,2518.02085294118,invasive cancer,20.91x14.983
21x16,21,16,20.954,15.979,4336.25,3275.55,1,21x16,2494.25,2392.72991176471,invasive cancer,20.954x15.979
21x17,21,17,20.949,17.012,4335.17,3501.45,1,21x17,2493.625,2262.78458823529,invasive cancer,20.949x17.012
21x18,21,18,20.916,17.992,4328.0,3715.75,1,21x18,2489.5,2139.50635294118,invasive cancer,20.916x17.992
21x19,21,19,20.958,18.976,4337.12,3930.93,1,21x19,2494.75,2015.72494117647,invasive cancer,20.958x18.976
21x20,21,20,20.974,20.007,4340.6,4156.38,1,21x20,2496.75,1886.03120588235,invasive cancer,20.974x20.007
21x21,21,21,20.961,21.038,4337.77,4381.84,1,21x21,2495.125,1756.33747058824,invasive cancer,20.961x21.038
21x22,21,22,20.947,22.024,4334.73,4597.45,1,21x22,2493.375,1632.30447058824,invasive cancer,20.947x22.024
21x23,21,23,20.916,22.95,4328.0,4799.95,1,21x23,2489.5,1515.81911764706,invasive cancer,20.916x22.95
21x24,21,24,20.973,23.963,4340.38,5021.47,1,21x24,2496.625,1388.38967647059,invasive cancer,20.973x23.963
21x25,21,25,20.98,24.956,4341.9,5238.61,1,21x25,2497.5,1263.47611764706,invasive cancer,20.98x24.956
21x26,21,26,20.99,25.932,4344.08,5452.04,1,21x26,2498.75,1140.70105882353,invasive cancer,20.99x25.932
21x27,21,27,20.962,26.937,4337.99,5671.81,1,21x27,2495.25,1014.27797058824,invasive cancer,20.962x26.937
22x12,22,12,21.939,11.948,4550.31,2394.07,1,22x12,2617.375,2899.806,invasive cancer,21.939x11.948
22x13,22,13,21.907,12.988,4543.35,2621.49,1,22x13,2613.375,2768.98011764706,invasive cancer,21.907x12.988
22x14,22,14,21.933,13.979,4549.0,2838.2,1,22x14,2616.625,2644.31814705882,invasive cancer,21.933x13.979
22x15,22,15,21.976,14.958,4558.35,3052.29,1,22x15,2622.0,2521.16570588235,invasive cancer,21.976x14.958
22x16,22,16,21.93,15.977,4548.35,3275.12,1,22x16,2616.25,2392.9815,invasive cancer,21.93x15.977
22x17,22,17,21.944,16.957,4551.39,3489.42,1,22x17,2618.0,2269.70326470588,invasive cancer,21.944x16.957
22x18,22,18,21.92,17.973,4546.18,3711.6,1,22x18,2615.0,2141.89644117647,invasive cancer,21.92x17.973
22x19,22,19,21.938,18.983,4550.09,3932.46,1,22x19,2617.25,2014.84438235294,invasive cancer,21.938x18.983
22x20,22,20,21.923,19.971,4546.83,4148.51,1,22x20,2615.375,1890.55979411765,invasive cancer,21.923x19.971
22x21,22,21,21.983,20.963,4559.87,4365.44,1,22x21,2622.875,1765.77202941176,invasive cancer,21.983x20.963
22x22,22,22,21.98,21.966,4559.22,4584.77,1,22x22,2622.5,1639.60052941176,invasive cancer,21.98x21.966
22x23,22,23,21.977,22.922,4558.56,4793.83,1,22x23,2622.125,1519.34135294118,invasive cancer,21.977x22.922
22x24,22,24,21.925,23.947,4547.26,5017.97,1,22x24,2615.625,1390.40238235294,invasive cancer,21.925x23.947
22x25,22,25,21.936,24.96,4549.65,5239.49,1,22x25,2617.0,1262.97294117647,invasive cancer,21.936x24.96
22x26,22,26,22.004,25.937,4564.43,5453.14,1,22x26,2625.5,1140.07208823529,invasive cancer,22.004x25.937
22x27,22,27,21.961,26.94,4555.09,5672.47,1,22x27,2620.125,1013.90058823529,invasive cancer,21.961x26.94
23x12,23,12,23.159,12.078,4815.43,2422.5,1,23x12,2769.875,2883.45276470588,invasive cancer,23.159x12.078
23x13,23,13,23.115,13.073,4805.87,2640.08,1,23x13,2764.375,2758.28761764706,invasive cancer,23.115x13.073
23x14,23,14,23.131,14.063,4809.34,2856.57,1,23x14,2766.375,2633.75144117647,invasive cancer,23.131x14.063
23x15,23,15,23.117,15.075,4806.3,3077.87,1,23x15,2764.625,2506.44779411765,invasive cancer,23.117x15.075
23x16,23,16,23.112,16.07,4805.21,3295.45,1,23x16,2764.0,2381.28264705882,invasive cancer,23.112x16.07
23x17,23,17,23.13,17.1,4809.13,3520.69,1,23x17,2766.25,2251.71470588235,invasive cancer,23.13x17.1
23x18,23,18,23.122,18.099,4807.39,3739.15,1,23x18,2765.25,2126.04638235294,invasive cancer,23.122x18.099
23x19,23,19,23.141,19.08,4811.52,3953.67,1,23x19,2767.625,2002.64235294118,invasive cancer,23.141x19.08
23x20,23,20,23.149,20.101,4813.25,4176.94,1,23x20,2768.625,1874.20655882353,invasive cancer,23.149x20.101
23x21,23,21,23.125,21.062,4808.04,4387.09,1,23x21,2765.625,1753.31841176471,invasive cancer,23.125x21.062
23x22,23,22,23.146,22.051,4812.6,4603.36,1,23x22,2768.25,1628.90802941176,invasive cancer,23.146x22.051
23x23,23,23,23.108,23.004,4804.34,4811.76,1,23x23,2763.5,1509.02623529412,invasive cancer,23.108x23.004
23x24,23,24,23.131,23.976,4809.34,5024.31,1,23x24,2766.375,1386.75435294118,invasive cancer,23.131x23.976
23x25,23,25,23.169,24.979,4817.6,5243.64,1,23x25,2771.125,1260.58285294118,invasive cancer,23.169x24.979
23x26,23,26,23.165,26.024,4816.73,5472.16,1,23x26,2770.625,1129.128,invasive cancer,23.165x26.024
24x13,24,13,24.151,13.041,5031.0,2633.08,1,24x13,2893.875,2762.31302941176,invasive cancer,24.151x13.041
24x14,24,14,24.135,14.044,5027.52,2852.42,1,24x14,2891.875,2636.14152941176,invasive cancer,24.135x14.044
24x15,24,15,24.164,15.04,5033.83,3070.22,1,24x15,2895.5,2510.85058823529,invasive cancer,24.164x15.04
24x16,24,16,24.145,16.06,5029.7,3293.27,1,24x16,2893.125,2382.54058823529,invasive cancer,24.145x16.06
24x17,24,17,24.129,17.049,5026.22,3509.54,1,24x17,2891.125,2258.13020588235,invasive cancer,24.129x17.049
24x18,24,18,24.08,18.09,5015.57,3737.18,1,24x18,2885.0,2127.17852941176,invasive cancer,24.08x18.09
24x19,24,19,24.148,19.048,5030.35,3946.67,1,24x19,2893.5,2006.66776470588,connective tissue,24.148x19.048
24x20,24,20,24.186,20.051,5038.61,4166.01,1,24x20,2898.25,1880.49626470588,connective tissue,24.186x20.051
24x21,24,21,24.173,21.04,5035.78,4382.28,1,24x21,2896.625,1756.08588235294,connective tissue,24.173x21.04
24x22,24,22,24.133,22.027,5027.09,4598.11,1,24x22,2891.625,1631.92708823529,invasive cancer,24.133x22.027
24x23,24,23,24.118,22.961,5023.83,4802.35,1,24x23,2889.75,1514.43538235294,invasive cancer,24.118x22.961
