sp_loc,fov,cell_ID,Area,AspectRatio,CenterX_local_px,CenterY_local_px,CenterX_global_px,CenterY_global_px,Width,Height,Mean.MembraneStain,Max.MembraneStain,Mean.PanCK,Max.PanCK,Mean.CD45,Max.CD45,Mean.CD3,Max.CD3,Mean.DAPI,Max.DAPI,sp_loc_meta,patient,cell_type,niche
5x15,5,15,4112,0.91,996,3608,26073.7777777778,158824.666666667,74,81,1794,11118,489,1059,303,935,28,796,6683,25433,5x15,Lung5,fibroblast,stroma
5x16,5,16,4108,1.06,1622,3612,26699.7777777778,158828.666666667,76,72,3689,13972,3031,65295,299,892,16,620,2071,16214,5x16,Lung5,fibroblast,stroma
5x17,5,17,3841,1.0,2988,3612,28065.7777777778,158828.666666667,72,72,903,2220,2571,55912,201,867,35,898,7480,23572,5x17,Lung5,macrophage,tumor-stroma boundary
5x18,5,18,1829,2.3,3108,3633,28185.7777777778,158849.666666667,69,30,2177,4668,23862,65295,268,838,44,705,4461,20633,5x18,Lung5,tumor 5,tumor-stroma boundary
5x19,5,19,1807,1.16,3202,3626,28279.7777777778,158842.666666667,51,44,1237,2412,22559,56039,304,862,28,659,10369,26854,5x19,Lung5,tumor 5,tumor-stroma boundary
5x20,5,20,3434,1.1,4295,3614,29372.7777777778,158830.666666667,75,68,2083,4442,18782,45669,330,9248,18,742,9379,25423,5x20,Lung5,tumor 5,tumor interior
5x21,5,21,4218,1.12,732,3614,25809.7777777778,158830.666666667,76,68,1723,4693,5711,29076,316,1087,19,1267,69,5516,5x21,Lung5,macrophage,stroma
5x22,5,22,2209,0.43,1410,3604,26487.7777777778,158820.666666667,38,88,4202,9372,469,858,409,1225,10,591,2711,14351,5x22,Lung5,mDC,stroma
5x23,5,23,2265,0.72,1442,3616,26519.7777777778,158832.666666667,44,61,3661,10544,463,831,579,1970,9,552,6973,33320,5x23,Lung5,NK,stroma
5x24,5,24,1404,0.78,1858,3623,26935.7777777778,158839.666666667,36,46,651,1486,342,531,181,589,73,881,3149,12801,5x24,Lung5,neutrophil,stroma
5x25,5,25,4427,1.07,1067,3604,26144.7777777778,158820.666666667,81,76,2342,10921,460,689,447,1655,0,68,5847,27987,5x25,Lung5,mDC,stroma
5x26,5,26,3887,0.69,3233,3598,28310.7777777778,158814.666666667,61,88,1808,4597,19157,65270,365,974,329,1734,3143,14733,5x26,Lung5,tumor 5,tumor-stroma boundary
5x27,5,27,8185,0.98,2811,3582,27888.7777777778,158798.666666667,98,100,1961,5991,3485,37019,286,879,41,1499,462,11839,5x27,Lung5,macrophage,tumor-stroma boundary
5x28,5,28,4632,1.45,4394,3603,29471.7777777778,158819.666666667,106,73,3411,11412,22039,42413,369,684,0,168,8065,27461,5x28,Lung5,tumor 5,tumor interior
5x29,5,29,1989,0.72,3891,3609,28968.7777777778,158825.666666667,42,58,2373,4085,6594,27170,456,1637,0,13,905,9118,5x29,Lung5,tumor 5,tumor interior
5x30,5,30,8963,1.38,4518,3574,29595.7777777778,158790.666666667,143,104,3149,10423,19371,55635,277,629,0,95,2937,21957,5x30,Lung5,tumor 5,tumor interior
5x32,5,32,4248,0.78,4319,3579,29396.7777777778,158795.666666667,83,106,3739,7090,22323,47788,378,705,0,123,5053,22246,5x32,Lung5,tumor 5,tumor interior
5x33,5,33,5890,0.52,2245,3564,27322.7777777778,158780.666666667,69,132,3341,9178,559,982,680,2344,2,260,6865,34004,5x33,Lung5,mDC,stroma
5x34,5,34,6004,1.39,5197,3582,30274.7777777778,158798.666666667,118,85,1402,2574,19619,58465,206,541,0,53,3084,14832,5x34,Lung5,tumor 5,tumor interior
5x35,5,35,3746,1.11,247,3588,25324.7777777778,158804.666666667,81,73,1655,3182,608,2335,503,1501,2,325,8926,19893,5x35,Lung5,macrophage,myeloid-enriched stroma
5x36,5,36,4437,1.37,3531,3583,28608.7777777778,158799.666666667,86,63,866,6001,16983,65288,306,17205,36,9268,9696,23654,5x36,Lung5,tumor 5,tumor interior
5x37,5,37,2896,1.01,4268,3587,29345.7777777778,158803.666666667,71,70,2217,11470,16787,42380,317,1919,0,90,11296,29393,5x37,Lung5,tumor 5,tumor interior
5x38,5,38,3732,0.99,2652,3585,27729.7777777778,158801.666666667,73,74,2810,10143,17980,65277,212,588,0,122,77,2932,5x38,Lung5,endothelial,stroma
5x39,5,39,2018,0.61,3740,3587,28817.7777777778,158803.666666667,43,71,1827,2915,821,1692,779,2783,175,1711,7429,28582,5x39,Lung5,mast,tumor interior
5x40,5,40,2936,1.16,4203,3592,29280.7777777778,158808.666666667,66,57,2486,17608,26248,59266,369,8995,0,173,4421,17281,5x40,Lung5,tumor 5,tumor interior
5x41,5,41,1787,0.89,1500,3592,26577.7777777778,158808.666666667,47,53,2216,10191,527,991,506,2332,32,712,5432,20756,5x41,Lung5,endothelial,stroma
5x42,5,42,5419,0.93,2942,3569,28019.7777777778,158785.666666667,84,90,1398,4288,5353,65307,258,1069,2,549,7551,32528,5x42,Lung5,NK,tumor-stroma boundary
5x43,5,43,3760,1.28,463,3566,25540.7777777778,158782.666666667,96,75,2725,7019,2698,26527,315,692,21,698,104,8019,5x43,Lung5,macrophage,stroma
5x44,5,44,3748,0.71,892,3565,25969.7777777778,158781.666666667,61,86,1352,3892,2845,28306,334,1238,0,0,6893,22222,5x44,Lung5,B-cell,stroma
5x45,5,45,1922,0.87,1606,3575,26683.7777777778,158791.666666667,52,60,5101,9533,642,1683,788,2698,0,102,5996,23231,5x45,Lung5,endothelial,stroma
5x46,5,46,2715,0.9,2711,3576,27788.7777777778,158792.666666667,61,68,1108,4139,13795,65282,342,868,698,2500,11126,35085,5x46,Lung5,neutrophil,stroma
5x47,5,47,4774,1.11,3395,3563,28472.7777777778,158779.666666667,82,74,1463,4093,33329,65286,367,884,0,269,8194,26962,5x47,Lung5,tumor 5,tumor interior
5x48,5,48,3105,1.03,4445,3555,29522.7777777778,158771.666666667,90,87,3212,6760,22517,51942,366,788,0,51,6832,20702,5x48,Lung5,tumor 5,tumor interior
5x49,5,49,4139,0.49,3706,3553,28783.7777777778,158769.666666667,52,106,1620,2807,813,1582,290,714,0,194,5,2194,5x49,Lung5,fibroblast,tumor interior
5x50,5,50,6814,0.83,5347,3543,30424.7777777778,158759.666666667,89,107,1279,2647,11807,49523,160,1137,0,52,6269,17329,5x50,Lung5,tumor 5,tumor interior
5x51,5,51,3739,1.15,332,3560,25409.7777777778,158776.666666667,76,66,926,2034,1965,31160,284,699,247,826,9575,25133,5x51,Lung5,neutrophil,myeloid-enriched stroma
5x52,5,52,6028,0.93,512,3553,25589.7777777778,158769.666666667,91,98,799,2290,2272,35372,211,522,0,156,6631,22361,5x52,Lung5,macrophage,stroma
5x53,5,53,2847,0.61,2609,3561,27686.7777777778,158777.666666667,50,82,3904,23674,23602,65267,277,649,0,6,2183,19938,5x53,Lung5,endothelial,stroma
5x54,5,54,3353,0.75,2503,3561,27580.7777777778,158777.666666667,59,79,1585,5403,21122,65287,269,728,0,205,5943,18784,5x54,Lung5,epithelial,stroma
5x55,5,55,2750,1.11,1010,3562,26087.7777777778,158778.666666667,68,61,1670,3882,515,880,308,1119,6,466,16088,39395,5x55,Lung5,plasmablast,stroma
5x56,5,56,2818,0.93,1324,3559,26401.7777777778,158775.666666667,57,61,2887,12347,462,723,423,1130,0,185,11669,42909,5x56,Lung5,fibroblast,stroma
5x57,5,57,2060,0.76,1580,3565,26657.7777777778,158781.666666667,51,67,5370,17010,707,1683,796,2567,3,200,9921,37727,5x57,Lung5,T CD4 naive,stroma
5x58,5,58,3130,0.89,1169,3559,26246.7777777778,158775.666666667,66,74,2934,12090,557,882,374,721,0,97,10622,26319,5x58,Lung5,fibroblast,stroma
5x59,5,59,1506,0.74,3752,3565,28829.7777777778,158781.666666667,42,57,1474,3748,825,2448,512,2159,566,2022,14114,36127,5x59,Lung5,neutrophil,tumor interior
5x60,5,60,4864,1.17,5230,3550,30307.7777777778,158766.666666667,104,89,1379,4182,17056,60657,195,5922,0,65,2322,14885,5x60,Lung5,tumor 5,tumor interior
5x61,5,61,1316,1.08,1535,3574,26612.7777777778,158790.666666667,43,40,2616,6269,622,1314,569,1211,511,1294,8407,22620,5x61,Lung5,neutrophil,stroma
5x62,5,62,3583,0.5,3899,3534,28976.7777777778,158750.666666667,51,103,2880,5148,19348,65212,356,778,0,122,4608,19694,5x62,Lung5,tumor 5,tumor interior
5x63,5,63,4230,0.9,939,3548,26016.7777777778,158764.666666667,78,87,2040,8922,508,924,464,1532,0,30,4509,19736,5x63,Lung5,mDC,stroma
5x64,5,64,2950,0.82,1266,3553,26343.7777777778,158769.666666667,60,73,2690,8497,423,718,324,1375,0,59,12949,36257,5x64,Lung5,T CD4 naive,stroma
5x65,5,65,2681,0.79,1483,3549,26560.7777777778,158765.666666667,55,70,4851,20033,552,1286,920,2054,5,280,3552,25185,5x65,Lung5,macrophage,stroma
5x66,5,66,2525,0.65,1889,3542,26966.7777777778,158758.666666667,54,83,1920,3487,758,1356,360,803,0,133,2577,18530,5x66,Lung5,endothelial,stroma
5x67,5,67,5028,1.0,4429,3531,29506.7777777778,158747.666666667,95,95,3514,12224,20980,52599,318,697,0,98,6355,22104,5x67,Lung5,tumor 5,tumor interior
5x68,5,68,4493,0.8,2558,3546,27635.7777777778,158762.666666667,65,81,1379,4248,10071,65261,438,12621,0,375,10448,27280,5x68,Lung5,B-cell,stroma
5x69,5,69,3717,0.86,386,3544,25463.7777777778,158760.666666667,69,80,672,2419,484,3315,352,1080,20,800,12830,38324,5x69,Lung5,NK,stroma
5x70,5,70,1801,1.02,1530,3547,26607.7777777778,158763.666666667,52,51,4116,7597,649,1745,802,1964,316,1124,11447,29471,5x70,Lung5,endothelial,stroma
5x71,5,71,2774,0.78,1066,3541,26143.7777777778,158757.666666667,60,77,2649,7610,513,1356,721,1921,0,197,2875,16050,5x71,Lung5,macrophage,stroma
5x72,5,72,3828,0.94,1383,3535,26460.7777777778,158751.666666667,73,78,4545,13452,495,795,659,3854,2,217,10371,35694,5x72,Lung5,T CD4 naive,stroma
5x73,5,73,1889,0.85,1756,3554,26833.7777777778,158770.666666667,44,52,2334,7426,449,1325,530,2045,0,0,0,0,5x73,Lung5,pDC,stroma
5x74,5,74,3818,0.86,2009,3540,27086.7777777778,158756.666666667,66,77,3493,9381,508,931,294,948,0,71,2127,14110,5x74,Lung5,fibroblast,stroma
5x75,5,75,3514,1.08,246,3529,25323.7777777778,158745.666666667,80,74,1320,2846,913,4115,388,1775,5,403,11692,29575,5x75,Lung5,plasmablast,stroma
5x76,5,76,2623,1.07,2715,3535,27792.7777777778,158751.666666667,62,58,645,2125,4968,53607,187,581,211,1906,8467,34874,5x76,Lung5,neutrophil,stroma
5x77,5,77,4569,0.79,2198,3525,27275.7777777778,158741.666666667,74,94,2938,10439,480,841,400,1708,0,93,4901,25085,5x77,Lung5,macrophage,stroma
5x78,5,78,4541,0.84,4813,3526,29890.7777777778,158742.666666667,74,88,2989,6968,21985,49646,305,697,1,152,1803,17698,5x78,Lung5,tumor 5,tumor interior
5x79,5,79,4910,0.84,5419,3527,30496.7777777778,158743.666666667,73,87,1329,3131,1678,20220,209,504,51,1025,3453,23769,5x79,Lung5,fibroblast,tumor interior
5x80,5,80,2104,0.86,1232,3526,26309.7777777778,158742.666666667,55,64,4524,17712,500,879,545,1137,1,104,16688,42814,5x80,Lung5,macrophage,stroma
5x81,5,81,3342,0.69,3858,3527,28935.7777777778,158743.666666667,57,83,2942,5543,3672,20146,289,659,0,47,5729,27280,5x81,Lung5,fibroblast,tumor interior
5x82,5,82,3986,0.79,4124,3526,29201.7777777778,158742.666666667,67,85,2187,12516,24209,55153,322,827,0,138,7699,20377,5x82,Lung5,tumor 5,tumor interior
5x83,5,83,7095,0.53,4749,3498,29826.7777777778,158714.666666667,71,133,4173,8612,23961,55121,392,730,2,387,3436,20545,5x83,Lung5,tumor 5,tumor interior
5x84,5,84,7164,0.99,5266,3502,30343.7777777778,158718.666666667,107,108,1700,3543,13892,53425,204,512,0,117,4114,17505,5x84,Lung5,tumor 5,tumor interior
5x85,5,85,5536,0.93,731,3516,25808.7777777778,158732.666666667,83,89,1136,3204,18031,59047,230,711,0,110,5723,19522,5x85,Lung5,epithelial,stroma
5x86,5,86,2886,1.02,1129,3521,26206.7777777778,158737.666666667,63,62,2931,8701,470,1057,667,2672,0,122,7115,30745,5x86,Lung5,fibroblast,stroma
5x87,5,87,3543,0.79,1195,3509,26272.7777777778,158725.666666667,66,84,6491,19119,459,1052,357,1205,0,170,2331,25971,5x87,Lung5,mDC,stroma
5x88,5,88,4611,0.88,1643,3517,26720.7777777778,158733.666666667,73,83,6277,28630,529,904,569,3511,1,245,1504,20789,5x88,Lung5,pDC,stroma
5x89,5,89,2176,0.92,4039,3528,29116.7777777778,158744.666666667,56,61,5295,20104,22125,51761,296,524,0,129,0,0,5x89,Lung5,tumor 5,tumor interior
5x90,5,90,4107,0.59,5060,3507,30137.7777777778,158723.666666667,61,103,5238,9123,20316,43188,302,953,1,287,3094,21333,5x90,Lung5,tumor 12,tumor interior
5x91,5,91,2865,0.7,4292,3508,29369.7777777778,158724.666666667,60,86,3277,6038,22312,49590,327,763,3,543,5386,19252,5x91,Lung5,tumor 5,tumor interior
5x92,5,92,2204,0.82,785,3524,25862.7777777778,158740.666666667,49,60,1551,7819,6878,65227,369,1256,0,46,6523,20959,5x92,Lung5,T CD8 naive,stroma
5x93,5,93,3324,0.84,1037,3504,26114.7777777778,158720.666666667,64,76,2856,8073,529,1051,544,1886,1,181,7115,23950,5x93,Lung5,pDC,stroma
5x94,5,94,5798,1.32,3562,3511,28639.7777777778,158727.666666667,107,81,1354,4405,19286,65284,309,736,0,188,8374,22686,5x94,Lung5,tumor 5,tumor interior
5x95,5,95,4924,0.72,4073,3500,29150.7777777778,158716.666666667,76,105,2827,13577,23421,61308,284,672,0,125,6002,22689,5x95,Lung5,tumor 5,tumor interior
5x96,5,96,2097,1.14,2497,3519,27574.7777777778,158735.666666667,58,51,3407,7544,17511,65270,240,634,0,62,0,0,5x96,Lung5,epithelial,stroma
5x97,5,97,6408,1.07,3093,3501,28170.7777777778,158717.666666667,98,92,1731,4895,39595,65317,333,795,13,1317,11864,32915,5x97,Lung5,tumor 5,tumor-stroma boundary
5x98,5,98,5456,0.69,1824,3497,26901.7777777778,158713.666666667,68,98,3025,6363,777,1456,391,774,0,198,2352,21166,5x98,Lung5,endothelial,stroma
5x99,5,99,2381,0.74,23,3511,25100.7777777778,158727.666666667,46,62,1477,2468,400,642,387,1252,0,26,4680,14502,5x99,Lung5,B-cell,stroma
5x100,5,100,5035,0.92,294,3500,25371.7777777778,158716.666666667,77,84,712,1637,7043,31529,203,505,0,296,6129,16402,5x100,Lung5,epithelial,stroma
5x101,5,101,2424,0.83,2287,3508,27364.7777777778,158724.666666667,57,69,3487,18881,600,1033,901,3653,3,209,21084,49156,5x101,Lung5,T CD4 naive,stroma
5x102,5,102,5775,1.43,2899,3505,27976.7777777778,158721.666666667,106,74,1433,6360,5182,65331,251,843,332,2514,5771,24222,5x102,Lung5,neutrophil,tumor-stroma boundary
5x103,5,103,3677,1.07,1359,3499,26436.7777777778,158715.666666667,77,72,3898,12363,449,791,444,1330,8,761,13906,38431,5x103,Lung5,fibroblast,stroma
5x104,5,104,2819,1.42,845,3500,25922.7777777778,158716.666666667,74,52,1203,3161,4966,39319,314,952,0,46,11315,27709,5x104,Lung5,fibroblast,stroma
5x105,5,105,2735,0.61,1537,3492,26614.7777777778,158708.666666667,45,74,5274,13063,537,1346,1297,6869,5,355,11650,43559,5x105,Lung5,NK,stroma
5x106,5,106,4119,1.15,3183,3498,28260.7777777778,158714.666666667,84,73,1976,4097,30587,65276,439,13212,146,2338,11136,30475,5x106,Lung5,tumor 5,tumor-stroma boundary
5x107,5,107,2441,1.02,1293,3507,26370.7777777778,158723.666666667,55,54,3382,8003,404,950,839,6960,46,1067,7720,30962,5x107,Lung5,fibroblast,stroma
5x108,5,108,5306,0.92,184,3482,25261.7777777778,158698.666666667,88,96,2126,4511,750,9551,480,1727,10,258,6475,22165,5x108,Lung5,monocyte,stroma
5x109,5,109,4161,0.9,412,3490,25489.7777777778,158706.666666667,72,80,2439,5580,1520,12368,347,826,25,360,2631,18939,5x109,Lung5,macrophage,stroma
5x110,5,110,2371,1.09,1587,3498,26664.7777777778,158714.666666667,58,53,4380,23143,587,1478,729,1797,2,133,15666,36407,5x110,Lung5,NK,stroma
5x111,5,111,2253,0.8,2322,3500,27399.7777777778,158716.666666667,49,61,1916,10891,537,1111,383,1457,1,447,10235,23412,5x111,Lung5,fibroblast,stroma
5x112,5,112,2512,1.54,2627,3501,27704.7777777778,158717.666666667,77,50,2562,6210,42543,65298,359,1443,0,255,22,1330,5x112,Lung5,epithelial,stroma
5x113,5,113,3082,0.68,3752,3487,28829.7777777778,158703.666666667,56,82,2253,5518,888,2270,272,761,0,187,0,0,5x113,Lung5,fibroblast,tumor interior
5x114,5,114,4040,0.78,5147,3485,30224.7777777778,158701.666666667,67,86,1620,3858,24500,61457,291,789,0,98,7699,20108,5x114,Lung5,tumor 5,tumor interior
5x115,5,115,2251,0.74,1494,3491,26571.7777777778,158707.666666667,45,61,5748,12933,490,832,982,2780,0,3,6579,26797,5x115,Lung5,mDC,stroma
5x116,5,116,3533,0.95,3820,3486,28897.7777777778,158702.666666667,72,76,2712,8994,3738,34268,264,632,0,60,7296,38547,5x116,Lung5,fibroblast,tumor interior
5x117,5,117,2916,0.91,109,3490,25186.7777777778,158706.666666667,63,69,1088,3568,414,623,405,1233,1,181,12908,31948,5x117,Lung5,T CD4 naive,stroma
5x118,5,118,1853,0.63,236,3486,25313.7777777778,158702.666666667,40,63,1543,4456,1579,8164,304,821,1,116,9390,24602,5x118,Lung5,T CD4 naive,stroma
5x119,5,119,3834,0.9,2403,3478,27480.7777777778,158694.666666667,69,77,4850,12056,700,1532,591,2251,1,271,3117,22512,5x119,Lung5,pDC,stroma
5x120,5,120,3696,2.13,4362,3486,29439.7777777778,158702.666666667,113,53,3026,8659,28083,64502,343,733,0,119,8037,28513,5x120,Lung5,tumor 5,tumor interior
5x121,5,121,6085,0.6,2011,3452,27088.7777777778,158668.666666667,70,117,4056,11326,519,979,268,734,2,365,512,16613,5x121,Lung5,fibroblast,stroma
5x122,5,122,5415,1.02,4814,3468,29891.7777777778,158684.666666667,92,90,3978,7627,24765,49732,374,795,1,132,1263,12260,5x122,Lung5,tumor 5,tumor interior
5x123,5,123,8953,0.85,2565,3448,27642.7777777778,158664.666666667,108,127,2859,8957,9604,65273,401,1468,0,350,1448,26766,5x123,Lung5,macrophage,stroma
5x124,5,124,3329,1.24,4216,3478,29293.7777777778,158694.666666667,83,67,3245,8814,22977,44557,351,1022,1,173,8336,28809,5x124,Lung5,tumor 5,tumor interior
5x125,5,125,6269,0.62,4637,3443,29714.7777777778,158659.666666667,91,147,4880,11176,27647,58579,379,797,5,585,4428,26091,5x125,Lung5,tumor 5,tumor interior
5x126,5,126,4093,1.39,5327,3475,30404.7777777778,158691.666666667,89,64,1693,5621,12111,60127,153,527,0,77,3970,12435,5x126,Lung5,tumor 5,tumor interior
5x127,5,127,4191,0.98,967,3474,26044.7777777778,158690.666666667,78,80,3494,18782,573,1017,579,2593,3,234,8811,41056,5x127,Lung5,T CD4 naive,stroma
5x128,5,128,1644,1.04,1666,3484,26743.7777777778,158700.666666667,51,49,3444,10328,533,1105,1287,3103,20,432,2844,16449,5x128,Lung5,monocyte,stroma
5x129,5,129,3525,0.28,5453,3449,30530.7777777778,158665.666666667,35,126,1512,7080,5453,65278,160,498,0,256,2289,15377,5x129,Lung5,fibroblast,tumor interior
5x130,5,130,3252,1.6,804,3474,25881.7777777778,158690.666666667,80,50,2491,8394,18975,65214,626,1955,1,118,14938,35537,5x130,Lung5,epithelial,stroma
5x131,5,131,5023,1.11,5032,3450,30109.7777777778,158666.666666667,114,103,4926,9896,20128,45320,338,645,2,235,7809,26150,5x131,Lung5,tumor 5,tumor interior
5x132,5,132,4586,1.31,1126,3468,26203.7777777778,158684.666666667,92,70,4213,24535,512,1045,470,1707,0,149,7452,40339,5x132,Lung5,macrophage,stroma
5x133,5,133,1461,0.95,635,3482,25712.7777777778,158698.666666667,42,44,1976,4383,35981,65299,316,596,0,310,0,286,5x133,Lung5,epithelial,stroma
5x134,5,134,2980,0.83,492,3466,25569.7777777778,158682.666666667,59,71,1368,9923,1155,14025,290,987,362,1465,4415,19665,5x134,Lung5,neutrophil,stroma
5x135,5,135,3869,0.71,5410,3452,30487.7777777778,158668.666666667,60,84,1149,3528,1657,9590,116,1953,0,54,1495,11478,5x135,Lung5,fibroblast,tumor interior
5x136,5,136,4973,0.8,5197,3452,30274.7777777778,158668.666666667,77,96,1314,2878,15202,48045,245,9265,0,258,6734,19942,5x136,Lung5,tumor 5,tumor interior
5x137,5,137,2731,0.84,1224,3460,26301.7777777778,158676.666666667,61,73,4741,10054,488,793,559,1483,6,318,9277,33644,5x137,Lung5,T CD4 naive,stroma
5x138,5,138,3077,0.88,1891,3465,26968.7777777778,158681.666666667,58,66,1172,2434,436,909,261,1665,0,137,6399,34327,5x138,Lung5,fibroblast,stroma
5x139,5,139,7758,0.83,2650,3434,27727.7777777778,158650.666666667,95,115,944,3962,1403,24206,201,834,4,621,5256,24164,5x139,Lung5,macrophage,stroma
5x140,5,140,2341,0.65,21,3454,25098.7777777778,158670.666666667,42,65,1688,3631,465,763,395,998,0,53,13733,30082,5x140,Lung5,macrophage,stroma
5x141,5,141,4672,0.63,3872,3438,28949.7777777778,158654.666666667,63,100,4179,13859,17361,65273,315,764,0,80,2386,20117,5x141,Lung5,tumor 5,tumor interior
5x142,5,142,5123,1.07,4320,3439,29397.7777777778,158655.666666667,92,86,3487,16575,26107,65236,297,1119,0,394,2060,16951,5x142,Lung5,tumor 5,tumor interior
5x143,5,143,3668,1.2,3570,3449,28647.7777777778,158665.666666667,83,69,1842,3435,21416,60936,348,2190,1,146,6448,23331,5x143,Lung5,tumor 5,tumor interior
5x144,5,144,3401,0.81,1273,3452,26350.7777777778,158668.666666667,59,73,5879,27668,563,2043,624,2465,7,404,11564,40183,5x144,Lung5,macrophage,stroma
5x145,5,145,3332,0.81,2779,3451,27856.7777777778,158667.666666667,59,73,893,5930,746,10409,251,1296,0,109,12035,33601,5x145,Lung5,NK,stroma
5x146,5,146,1366,0.73,3136,3451,28213.7777777778,158667.666666667,40,55,4911,13940,14814,65226,783,1365,1304,3318,10389,28561,5x146,Lung5,neutrophil,tumor-stroma boundary
5x147,5,147,1899,0.73,3637,3459,28714.7777777778,158675.666666667,43,59,2777,8606,1388,3414,295,1024,0,100,3,702,5x147,Lung5,plasmablast,tumor interior
5x148,5,148,2023,1.57,1582,3458,26659.7777777778,158674.666666667,66,42,3857,6972,581,2975,1074,3421,0,117,6676,25925,5x148,Lung5,monocyte,stroma
5x149,5,149,6779,0.99,2160,3436,27237.7777777778,158652.666666667,97,98,2064,10520,476,2332,564,1855,24,1364,4510,28915,5x149,Lung5,macrophage,stroma
5x150,5,150,3413,1.24,726,3448,25803.7777777778,158664.666666667,78,63,1718,4598,25801,65232,367,1254,0,244,1838,10895,5x150,Lung5,epithelial,stroma
5x151,5,151,1395,1.23,1359,3454,26436.7777777778,158670.666666667,49,40,4951,34882,773,2764,480,1183,0,24,1286,13399,5x151,Lung5,B-cell,stroma
5x152,5,152,3164,0.93,2361,3446,27438.7777777778,158662.666666667,65,70,3032,6360,554,1027,336,1784,0,133,6120,20169,5x152,Lung5,fibroblast,stroma
5x153,5,153,1120,0.81,929,3459,26006.7777777778,158675.666666667,35,43,3032,14088,717,1595,725,3111,0,109,2574,12154,5x153,Lung5,B-cell,stroma
5x154,5,154,1409,0.59,2819,3447,27896.7777777778,158663.666666667,37,63,4014,8210,2830,14694,271,750,0,86,6,942,5x154,Lung5,NK,tumor-stroma boundary
5x155,5,155,6019,1.46,4990,3436,30067.7777777778,158652.666666667,117,80,4853,9938,21182,58261,321,728,1,268,4128,23023,5x155,Lung5,tumor 5,tumor interior
5x156,5,156,2909,1.06,4183,3435,29260.7777777778,158651.666666667,66,62,2928,11869,24745,57968,305,769,0,213,4852,21261,5x156,Lung5,tumor 5,tumor interior
5x157,5,157,4357,0.68,4612,3414,29689.7777777778,158630.666666667,80,118,5924,14490,22358,53797,382,721,5,347,5765,25076,5x157,Lung5,tumor 5,tumor interior
5x158,5,158,2714,0.75,3192,3430,28269.7777777778,158646.666666667,53,71,4685,12910,19461,65221,430,879,193,2544,4955,24537,5x158,Lung5,tumor 5,tumor-stroma boundary
5x159,5,159,984,0.8,1666,3442,26743.7777777778,158658.666666667,32,40,2054,5440,421,687,768,2623,1,343,5649,16229,5x159,Lung5,monocyte,stroma
5x160,5,160,3753,0.83,3082,3421,28159.7777777778,158637.666666667,65,78,2480,6937,45071,65309,383,1047,96,1917,7412,22495,5x160,Lung5,epithelial,tumor-stroma boundary
5x161,5,161,4093,0.79,1325,3425,26402.7777777778,158641.666666667,69,87,10322,35216,1070,2792,440,2359,6,560,68,9674,5x161,Lung5,epithelial,stroma
5x162,5,162,4295,1.0,2850,3423,27927.7777777778,158639.666666667,90,90,3305,10898,1515,18208,269,800,218,1544,4538,26348,5x162,Lung5,neutrophil,tumor-stroma boundary
