sp_loc,fov,cell_ID,Area,AspectRatio,CenterX_local_px,CenterY_local_px,CenterX_global_px,CenterY_global_px,Width,Height,Mean.MembraneStain,Max.MembraneStain,Mean.PanCK,Max.PanCK,Mean.CD45,Max.CD45,Mean.CD3,Max.CD3,Mean.DAPI,Max.DAPI,sp_loc_meta,patient,cell_type,niche
10x22,10,22,2804,0.38,5349,3569,30426.7777777778,162435.666666667,39,102,1883,3126,18821,34625,324,627,1,181,5356,16722,10x22,Lung5,tumor 5,tumor interior
10x23,10,23,8960,1.31,3484,3569,28561.7777777778,162435.666666667,128,98,533,1803,521,1878,169,521,3,725,1334,19879,10x23,Lung5,macrophage,myeloid-enriched stroma
10x24,10,24,6317,0.79,537,3573,25614.7777777778,162439.666666667,81,102,675,1870,1599,40163,208,526,4,406,5494,25703,10x24,Lung5,macrophage,myeloid-enriched stroma
10x25,10,25,4520,1.04,1827,3587,26904.7777777778,162453.666666667,78,75,565,4167,672,3463,183,738,0,224,8133,35342,10x25,Lung5,mast,myeloid-enriched stroma
10x26,10,26,2400,0.58,4702,3585,29779.7777777778,162451.666666667,45,77,1566,3782,20046,49319,340,661,2,217,11962,29516,10x26,Lung5,tumor 5,tumor interior
10x27,10,27,2619,0.89,5395,3579,30472.7777777778,162445.666666667,63,71,1924,3538,14981,30133,212,517,0,87,6517,20936,10x27,Lung5,tumor 5,tumor interior
10x28,10,28,3801,1.28,796,3581,25873.7777777778,162447.666666667,92,72,1429,6460,5976,36998,344,944,0,13,9860,47773,10x28,Lung5,mDC,myeloid-enriched stroma
10x29,10,29,2603,0.9,2608,3589,27685.7777777778,162455.666666667,56,62,453,1723,717,2046,229,621,73,564,11349,30932,10x29,Lung5,neutrophil,myeloid-enriched stroma
10x30,10,30,6437,0.87,1945,3562,27022.7777777778,162428.666666667,86,99,768,3379,4038,44098,207,783,70,642,9079,33969,10x30,Lung5,neutrophil,myeloid-enriched stroma
10x31,10,31,3446,0.85,3913,3582,28990.7777777778,162448.666666667,62,73,2035,3990,30373,65307,371,811,0,41,3601,20829,10x31,Lung5,tumor 5,tumor-stroma boundary
10x32,10,32,2947,0.82,4664,3584,29741.7777777778,162450.666666667,56,68,2167,7459,25799,52843,298,679,2,382,5065,26471,10x32,Lung5,tumor 5,tumor interior
10x33,10,33,6065,0.97,414,3561,25491.7777777778,162427.666666667,96,99,5587,20725,7687,45761,323,11401,92,796,2212,18088,10x33,Lung5,neutrophil,myeloid-enriched stroma
10x34,10,34,4124,0.63,4414,3561,29491.7777777778,162427.666666667,60,95,1885,6121,6975,65283,249,9006,0,196,1631,15780,10x34,Lung5,endothelial,tumor interior
10x35,10,35,6616,0.78,5291,3545,30368.7777777778,162411.666666667,87,112,2505,8842,22305,63789,285,657,1,145,2712,18345,10x35,Lung5,tumor 5,tumor interior
10x36,10,36,1375,0.98,4746,3571,29823.7777777778,162437.666666667,45,46,1672,4585,20869,46501,365,635,1,242,5305,25871,10x36,Lung5,tumor 5,tumor interior
10x37,10,37,4821,0.75,722,3554,25799.7777777778,162420.666666667,73,97,1738,4919,13014,65269,250,997,0,93,5967,41715,10x37,Lung5,endothelial,myeloid-enriched stroma
10x38,10,38,1826,1.38,4850,3569,29927.7777777778,162435.666666667,65,47,1341,2939,15718,43314,346,603,0,87,13961,25189,10x38,Lung5,tumor 5,tumor interior
10x39,10,39,4275,1.72,4998,3566,30075.7777777778,162432.666666667,105,61,2460,4624,21267,40596,380,760,0,93,2900,14801,10x39,Lung5,tumor 5,tumor interior
10x40,10,40,2844,0.86,1542,3563,26619.7777777778,162429.666666667,56,65,600,2991,485,7356,279,833,350,1240,11886,29634,10x40,Lung5,neutrophil,myeloid-enriched stroma
10x41,10,41,6558,1.18,306,3543,25383.7777777778,162409.666666667,100,85,1132,3618,2122,29278,291,782,30,576,4727,23448,10x41,Lung5,macrophage,myeloid-enriched stroma
10x42,10,42,3338,0.97,2678,3555,27755.7777777778,162421.666666667,68,70,545,3436,504,1630,161,716,4,355,5183,22234,10x42,Lung5,macrophage,myeloid-enriched stroma
10x43,10,43,2557,0.86,852,3556,25929.7777777778,162422.666666667,55,64,591,2157,10123,39813,227,1599,0,248,9227,25990,10x43,Lung5,fibroblast,myeloid-enriched stroma
10x44,10,44,2537,1.0,4800,3552,29877.7777777778,162418.666666667,58,58,1401,3994,18033,42025,322,594,3,390,7630,22717,10x44,Lung5,tumor 5,tumor interior
10x45,10,45,2635,0.52,5422,3546,30499.7777777778,162412.666666667,43,82,2207,4065,13198,24665,314,612,1,200,7664,18913,10x45,Lung5,tumor 5,tumor interior
10x46,10,46,3300,0.97,672,3553,25749.7777777778,162419.666666667,65,67,1881,4327,1821,19921,373,965,0,0,8237,34800,10x46,Lung5,macrophage,myeloid-enriched stroma
10x47,10,47,1985,1.06,2585,3561,27662.7777777778,162427.666666667,53,50,467,3948,654,5521,258,12824,41,403,9917,29964,10x47,Lung5,tumor 12,myeloid-enriched stroma
10x48,10,48,4215,1.01,2417,3541,27494.7777777778,162407.666666667,74,73,257,1088,379,973,163,770,38,751,7092,21021,10x48,Lung5,neutrophil,myeloid-enriched stroma
10x49,10,49,1360,1.2,802,3548,25879.7777777778,162414.666666667,49,41,693,2435,816,2932,433,1094,0,0,15400,33625,10x49,Lung5,mast,myeloid-enriched stroma
10x50,10,50,2628,1.55,3803,3547,28880.7777777778,162413.666666667,79,51,2312,4699,43837,65282,461,1132,0,99,13179,31015,10x50,Lung5,tumor 5,tumor-stroma boundary
10x51,10,51,3545,0.52,5378,3510,30455.7777777778,162376.666666667,57,109,2437,7227,17297,31058,307,573,2,149,8239,21357,10x51,Lung5,tumor 5,tumor interior
10x52,10,52,2636,1.05,1456,3540,26533.7777777778,162406.666666667,60,57,1549,3794,41653,65321,255,715,0,40,602,10185,10x52,Lung5,tumor 5,myeloid-enriched stroma
10x53,10,53,3193,1.0,3878,3529,28955.7777777778,162395.666666667,68,68,1212,3460,15183,65276,433,1099,0,164,9612,39566,10x53,Lung5,mast,tumor-stroma boundary
10x54,10,54,4448,1.06,3740,3526,28817.7777777778,162392.666666667,82,77,3470,7905,49624,65285,432,830,1,122,2440,20981,10x54,Lung5,tumor 5,plasmablast-enriched stroma
10x55,10,55,1988,0.87,245,3531,25322.7777777778,162397.666666667,47,54,302,1149,440,1474,156,454,64,470,6121,16286,10x55,Lung5,neutrophil,myeloid-enriched stroma
10x56,10,56,3179,0.89,3063,3518,28140.7777777778,162384.666666667,67,75,1447,4631,29399,65326,171,914,0,60,7731,38096,10x56,Lung5,epithelial,myeloid-enriched stroma
10x57,10,57,2888,1.35,5050,3515,30127.7777777778,162381.666666667,89,66,2469,16135,24258,44902,362,657,2,291,8350,19554,10x57,Lung5,tumor 5,tumor interior
10x58,10,58,15216,0.91,1737,3480,26814.7777777778,162346.666666667,138,152,1304,4180,573,5129,248,762,1,983,2964,35546,10x58,Lung5,macrophage,myeloid-enriched stroma
10x59,10,59,4920,1.21,818,3502,25895.7777777778,162368.666666667,92,76,1165,7637,5554,54193,370,1714,0,48,17126,44251,10x59,Lung5,endothelial,myeloid-enriched stroma
10x60,10,60,10591,1.11,1611,3489,26688.7777777778,162355.666666667,126,114,1205,4421,547,2643,221,820,12,734,225,14855,10x60,Lung5,macrophage,myeloid-enriched stroma
10x61,10,61,7884,0.6,5323,3466,30400.7777777778,162332.666666667,87,144,3540,14962,17316,65296,243,611,1,130,2473,19773,10x61,Lung5,tumor 5,tumor interior
10x62,10,62,4414,0.95,362,3501,25439.7777777778,162367.666666667,77,81,1051,2456,672,1586,274,726,5,251,3915,17393,10x62,Lung5,macrophage,myeloid-enriched stroma
10x63,10,63,4472,1.27,2633,3507,27710.7777777778,162373.666666667,89,70,457,1947,501,4291,261,6123,97,679,11139,29503,10x63,Lung5,neutrophil,myeloid-enriched stroma
10x64,10,64,5970,0.82,3704,3486,28781.7777777778,162352.666666667,93,113,3208,16119,37095,65282,415,10049,0,184,9466,37104,10x64,Lung5,tumor 5,plasmablast-enriched stroma
10x65,10,65,2904,1.43,4535,3508,29612.7777777778,162374.666666667,77,54,1798,8213,27911,63461,310,695,7,495,5553,21563,10x65,Lung5,tumor 5,tumor interior
10x66,10,66,11859,0.86,1001,3467,26078.7777777778,162333.666666667,125,146,1270,4343,695,8135,247,732,34,766,2909,25555,10x66,Lung5,macrophage,myeloid-enriched stroma
10x67,10,67,5291,0.72,3855,3474,28932.7777777778,162340.666666667,78,109,3650,10151,28334,65299,448,2161,0,204,7914,40635,10x67,Lung5,tumor 5,tumor-stroma boundary
10x68,10,68,3898,0.73,4920,3497,29997.7777777778,162363.666666667,60,82,2002,12348,8252,47642,2303,17397,5,353,9295,37607,10x68,Lung5,neutrophil,tumor interior
10x69,10,69,11388,1.02,1921,3474,26998.7777777778,162340.666666667,126,124,852,7975,674,39093,177,620,0,144,4531,19134,10x69,Lung5,macrophage,myeloid-enriched stroma
10x70,10,70,3059,0.67,4434,3487,29511.7777777778,162353.666666667,56,84,3683,7627,14369,65248,298,778,0,71,6459,29158,10x70,Lung5,tumor 5,tumor interior
10x71,10,71,5692,0.85,681,3477,25758.7777777778,162343.666666667,86,101,1549,3704,20575,65310,211,780,6,525,4592,22220,10x71,Lung5,mDC,myeloid-enriched stroma
10x72,10,72,15091,0.86,2078,3455,27155.7777777778,162321.666666667,132,154,2697,8146,54737,65318,297,932,3,486,3108,29395,10x72,Lung5,tumor 5,myeloid-enriched stroma
10x73,10,73,7227,1.27,2306,3488,27383.7777777778,162354.666666667,112,88,825,5264,2041,48736,208,816,183,1342,7383,43389,10x73,Lung5,neutrophil,myeloid-enriched stroma
10x74,10,74,2325,0.96,2821,3504,27898.7777777778,162370.666666667,54,56,235,623,350,714,195,844,0,89,7811,23021,10x74,Lung5,NK,myeloid-enriched stroma
10x75,10,75,3801,0.81,1104,3487,26181.7777777778,162353.666666667,68,84,2931,8735,5602,30829,309,1195,0,113,12500,38508,10x75,Lung5,endothelial,myeloid-enriched stroma
10x76,10,76,3807,1.22,4495,3488,29572.7777777778,162354.666666667,90,74,1474,3503,22206,65278,348,769,3,528,11997,25790,10x76,Lung5,tumor 5,tumor interior
10x77,10,77,8314,0.96,1236,3472,26313.7777777778,162338.666666667,104,108,563,3301,444,3171,237,606,5,350,5166,23015,10x77,Lung5,macrophage,myeloid-enriched stroma
10x78,10,78,7919,1.16,5161,3477,30238.7777777778,162343.666666667,114,98,2939,13844,22715,48956,289,671,2,270,2583,18296,10x78,Lung5,tumor 5,tumor interior
10x79,10,79,5607,0.83,892,3476,25969.7777777778,162342.666666667,80,96,1508,6081,5639,65277,214,619,0,272,5265,38214,10x79,Lung5,endothelial,myeloid-enriched stroma
10x80,10,80,4498,0.96,1166,3485,26243.7777777778,162351.666666667,76,79,1214,25939,744,2586,359,1335,492,1600,12174,40643,10x80,Lung5,neutrophil,myeloid-enriched stroma
10x81,10,81,5041,1.03,3435,3484,28512.7777777778,162350.666666667,82,80,570,2386,559,1388,217,933,357,1951,10593,33753,10x81,Lung5,neutrophil,myeloid-enriched stroma
10x82,10,82,13545,1.09,1479,3455,26556.7777777778,162321.666666667,145,133,1497,39515,1069,17094,196,4637,0,89,473,16202,10x82,Lung5,macrophage,myeloid-enriched stroma
10x83,10,83,5020,1.29,191,3482,25268.7777777778,162348.666666667,98,76,450,1761,523,1805,238,615,253,1335,10001,36139,10x83,Lung5,neutrophil,myeloid-enriched stroma
10x84,10,84,3301,1.18,473,3487,25550.7777777778,162353.666666667,73,62,4658,16865,5995,38056,215,10906,2,330,214,20566,10x84,Lung5,mast,myeloid-enriched stroma
10x85,10,85,5771,0.62,615,3458,25692.7777777778,162324.666666667,70,113,2130,5711,37205,65296,334,765,32,1433,3386,29486,10x85,Lung5,epithelial,myeloid-enriched stroma
10x86,10,86,4721,0.8,747,3467,25824.7777777778,162333.666666667,70,88,724,3812,9758,34661,250,573,0,86,2995,18803,10x86,Lung5,epithelial,myeloid-enriched stroma
10x87,10,87,4155,0.65,4388,3468,29465.7777777778,162334.666666667,60,92,2033,9216,967,1582,372,1314,0,161,7598,43691,10x87,Lung5,mDC,tumor interior
10x88,10,88,5041,1.55,3123,3468,28200.7777777778,162334.666666667,116,75,1515,16423,14519,65300,277,1559,0,82,2009,16789,10x88,Lung5,NK,myeloid-enriched stroma
10x89,10,89,5778,1.18,3222,3466,28299.7777777778,162332.666666667,99,84,1673,7958,11550,65285,266,969,0,274,5361,29656,10x89,Lung5,endothelial,myeloid-enriched stroma
10x90,10,90,3074,1.08,4659,3477,29736.7777777778,162343.666666667,67,62,2792,6555,33688,59312,420,788,9,372,9,6443,10x90,Lung5,tumor 5,tumor interior
10x91,10,91,2011,1.04,4707,3482,29784.7777777778,162348.666666667,53,51,2639,6556,30778,65228,396,906,16,890,1216,8631,10x91,Lung5,tumor 5,tumor interior
10x92,10,92,3491,1.14,5068,3460,30145.7777777778,162326.666666667,90,79,2992,6845,24214,51499,344,3992,4,237,1820,11309,10x92,Lung5,tumor 5,tumor interior
10x93,10,93,2748,0.68,4153,3465,29230.7777777778,162331.666666667,50,74,1914,10558,797,1350,520,6058,0,152,4844,24776,10x93,Lung5,neutrophil,tumor-stroma boundary
10x94,10,94,6977,1.03,3637,3448,28714.7777777778,162314.666666667,103,100,1443,6733,30500,65298,198,665,0,132,3862,15405,10x94,Lung5,epithelial,plasmablast-enriched stroma
10x95,10,95,1931,1.51,3771,3470,28848.7777777778,162336.666666667,62,41,5068,7971,53429,65236,488,954,3,161,5223,29157,10x95,Lung5,tumor 5,plasmablast-enriched stroma
10x96,10,96,7905,0.96,65,3446,25142.7777777778,162312.666666667,100,104,826,2150,482,10827,243,711,5,250,912,11548,10x96,Lung5,macrophage,myeloid-enriched stroma
10x97,10,97,4473,1.14,2216,3453,27293.7777777778,162319.666666667,84,74,635,6743,935,6270,250,7743,340,1404,11192,37790,10x97,Lung5,neutrophil,myeloid-enriched stroma
10x98,10,98,2663,1.05,4788,3466,29865.7777777778,162332.666666667,60,57,2056,4746,22716,50758,337,658,11,417,717,8166,10x98,Lung5,tumor 5,tumor interior
10x99,10,99,4132,0.7,5426,3441,30503.7777777778,162307.666666667,64,92,3060,7898,13761,34186,329,673,3,141,15055,50065,10x99,Lung5,tumor 5,tumor interior
10x100,10,100,5925,0.85,503,3435,25580.7777777778,162301.666666667,83,98,1554,3613,4118,65307,220,575,0,157,37,3573,10x100,Lung5,macrophage,myeloid-enriched stroma
10x101,10,101,5275,0.52,553,3420,25630.7777777778,162286.666666667,67,129,1762,4474,37399,65313,275,712,0,51,7079,24316,10x101,Lung5,epithelial,myeloid-enriched stroma
10x102,10,102,7495,0.93,1123,3411,26200.7777777778,162277.666666667,110,118,1421,5755,1976,23060,248,1096,90,2248,11320,55896,10x102,Lung5,fibroblast,myeloid-enriched stroma
10x103,10,103,2806,0.86,2541,3448,27618.7777777778,162314.666666667,55,64,342,964,415,2797,167,460,1,300,7805,25956,10x103,Lung5,macrophage,myeloid-enriched stroma
10x104,10,104,4610,1.83,4518,3451,29595.7777777778,162317.666666667,108,59,1785,4390,28803,64769,398,796,17,750,7533,24368,10x104,Lung5,tumor 5,tumor interior
10x105,10,105,3496,0.9,144,3443,25221.7777777778,162309.666666667,63,70,481,1189,401,1463,248,2046,20,227,8694,27239,10x105,Lung5,NK,myeloid-enriched stroma
10x106,10,106,7445,1.11,2665,3434,27742.7777777778,162300.666666667,98,88,458,3353,424,1870,184,527,0,305,7123,27604,10x106,Lung5,macrophage,myeloid-enriched stroma
10x107,10,107,3527,0.82,4191,3441,29268.7777777778,162307.666666667,61,74,2375,38443,1002,3688,3658,35765,9,701,4907,24161,10x107,Lung5,neutrophil,tumor-stroma boundary
10x108,10,108,4699,1.17,423,3437,25500.7777777778,162303.666666667,82,70,1218,5871,642,4954,308,842,428,1428,7294,30312,10x108,Lung5,neutrophil,myeloid-enriched stroma
10x109,10,109,3909,0.78,2588,3434,27665.7777777778,162300.666666667,62,80,628,2542,436,1788,194,591,0,46,10592,35374,10x109,Lung5,neutrophil,myeloid-enriched stroma
10x110,10,110,2038,1.33,4697,3437,29774.7777777778,162303.666666667,61,46,2726,5279,27777,62791,402,728,20,376,50,5489,10x110,Lung5,tumor 5,tumor interior
10x111,10,111,1894,1.85,4850,3446,29927.7777777778,162312.666666667,63,34,2518,4480,21119,44520,343,657,5,233,3571,15404,10x111,Lung5,tumor 5,tumor interior
10x112,10,112,2018,0.95,5062,3429,30139.7777777778,162295.666666667,60,63,1818,4365,16740,38987,290,656,5,295,6217,18453,10x112,Lung5,tumor 5,tumor interior
10x113,10,113,5599,1.61,3773,3418,28850.7777777778,162284.666666667,114,71,5154,11725,33161,65267,399,807,0,243,5077,30358,10x113,Lung5,epithelial,tumor-stroma boundary
10x114,10,114,2667,1.21,3898,3426,28975.7777777778,162292.666666667,69,57,1514,5023,1130,7178,376,1023,0,45,24327,43769,10x114,Lung5,mast,tumor-stroma boundary
10x115,10,115,3840,1.61,3235,3421,28312.7777777778,162287.666666667,90,56,1480,5808,10904,65281,260,788,0,76,5269,25608,10x115,Lung5,endothelial,myeloid-enriched stroma
10x116,10,116,3370,0.8,670,3415,25747.7777777778,162281.666666667,63,79,683,1695,3588,25828,325,950,621,1773,10046,27929,10x116,Lung5,neutrophil,myeloid-enriched stroma
10x117,10,117,6944,1.13,842,3397,25919.7777777778,162263.666666667,114,101,884,8015,15515,65302,211,631,2,284,9915,43408,10x117,Lung5,epithelial,myeloid-enriched stroma
10x118,10,118,7146,1.64,3672,3401,28749.7777777778,162267.666666667,141,86,2981,10047,37090,65281,344,884,0,447,3657,22719,10x118,Lung5,epithelial,plasmablast-enriched stroma
10x119,10,119,4494,0.86,4789,3405,29866.7777777778,162271.666666667,74,86,2466,5245,20655,47273,355,691,4,364,7880,25315,10x119,Lung5,tumor 5,tumor interior
10x120,10,120,2990,1.25,2133,3419,27210.7777777778,162285.666666667,74,59,1707,5409,24174,65299,351,3853,62,926,5689,23379,10x120,Lung5,neutrophil,myeloid-enriched stroma
10x121,10,121,5359,1.35,5012,3410,30089.7777777778,162276.666666667,104,77,2634,6153,22315,65241,378,723,2,248,5892,20848,10x121,Lung5,tumor 5,tumor interior
10x122,10,122,8379,1.09,5183,3380,30260.7777777778,162246.666666667,126,116,5396,14197,22568,53953,303,658,2,220,22,4558,10x122,Lung5,tumor 5,tumor interior
10x123,10,123,6816,1.11,1836,3399,26913.7777777778,162265.666666667,100,90,2857,9934,722,7673,206,643,1,619,3301,25136,10x123,Lung5,mDC,myeloid-enriched stroma
10x124,10,124,2530,0.79,26,3406,25103.7777777778,162272.666666667,53,67,1481,3787,478,2328,316,829,5,207,182,9362,10x124,Lung5,macrophage,myeloid-enriched stroma
10x125,10,125,3437,1.0,4724,3406,29801.7777777778,162272.666666667,73,73,2330,5200,20804,49951,341,844,5,394,9045,26591,10x125,Lung5,tumor 5,tumor interior
10x126,10,126,2166,1.26,4859,3407,29936.7777777778,162273.666666667,67,53,3081,5892,21209,54697,438,711,4,163,7587,20274,10x126,Lung5,tumor 5,tumor interior
10x127,10,127,2469,0.75,4923,3407,30000.7777777778,162273.666666667,53,71,2487,22896,10240,52964,370,1373,0,120,5391,26913,10x127,Lung5,fibroblast,tumor interior
10x128,10,128,1695,0.83,3856,3409,28933.7777777778,162275.666666667,44,53,1254,3086,1508,12490,308,743,0,0,6133,23622,10x128,Lung5,mast,tumor-stroma boundary
10x129,10,129,11444,0.89,1596,3367,26673.7777777778,162233.666666667,116,131,1040,4752,1235,65265,224,13445,0,145,3738,23807,10x129,Lung5,macrophage,myeloid-enriched stroma
10x130,10,130,1908,0.9,4836,3389,29913.7777777778,162255.666666667,57,63,2200,4196,21054,49295,319,848,6,482,12813,28767,10x130,Lung5,tumor 5,tumor interior
10x131,10,131,1955,0.52,585,3390,25662.7777777778,162256.666666667,39,75,2432,5326,25429,65297,292,589,1,194,7283,27946,10x131,Lung5,endothelial,myeloid-enriched stroma
10x132,10,132,6141,1.14,1752,3375,26829.7777777778,162241.666666667,97,85,1327,5567,501,2113,343,978,6,932,6718,28180,10x132,Lung5,macrophage,myeloid-enriched stroma
10x133,10,133,6744,0.95,3140,3377,28217.7777777778,162243.666666667,93,98,2689,9938,11529,65268,255,1006,239,1536,4765,36708,10x133,Lung5,neutrophil,myeloid-enriched stroma
10x134,10,134,5144,1.62,4562,3390,29639.7777777778,162256.666666667,112,69,2357,5458,28600,65164,410,780,12,743,8123,31361,10x134,Lung5,tumor 5,tumor interior
10x135,10,135,3877,1.01,637,3381,25714.7777777778,162247.666666667,74,73,1055,3978,5554,65287,358,11286,616,1775,11823,29403,10x135,Lung5,neutrophil,myeloid-enriched stroma
10x136,10,136,5099,1.16,4040,3367,29117.7777777778,162233.666666667,100,86,2106,4909,881,5437,348,1425,4,412,12020,44123,10x136,Lung5,plasmablast,tumor-stroma boundary
10x137,10,137,2011,0.81,4895,3383,29972.7777777778,162249.666666667,54,67,2759,6006,20464,53786,391,663,2,114,8343,22861,10x137,Lung5,tumor 5,tumor interior
10x138,10,138,3385,1.11,445,3382,25522.7777777778,162248.666666667,70,63,476,1930,586,947,239,1373,0,90,6052,23102,10x138,Lung5,mast,myeloid-enriched stroma
10x139,10,139,6470,1.18,2353,3370,27430.7777777778,162236.666666667,105,89,1678,4855,1257,8895,339,1006,38,1028,2730,21181,10x139,Lung5,macrophage,myeloid-enriched stroma
10x140,10,140,3679,0.76,4404,3374,29481.7777777778,162240.666666667,61,80,1292,3490,3101,48645,260,860,0,228,6411,25325,10x140,Lung5,fibroblast,tumor interior
10x141,10,141,5543,0.79,5411,3352,30488.7777777778,162218.666666667,82,104,4422,20473,21151,48634,289,626,2,164,6703,27869,10x141,Lung5,tumor 5,tumor interior
10x142,10,142,6331,0.88,2821,3361,27898.7777777778,162227.666666667,86,98,423,1532,521,3219,239,912,166,1543,8679,31279,10x142,Lung5,neutrophil,myeloid-enriched stroma
10x143,10,143,4193,1.1,3246,3364,28323.7777777778,162230.666666667,79,72,1745,6992,20679,65242,175,859,0,41,4491,26930,10x143,Lung5,T CD4 naive,myeloid-enriched stroma
10x144,10,144,5839,1.19,139,3367,25216.7777777778,162233.666666667,94,79,479,2923,834,12772,209,652,0,0,4881,19311,10x144,Lung5,macrophage,myeloid-enriched stroma
10x145,10,145,4388,0.88,2121,3355,27198.7777777778,162221.666666667,73,83,6380,23285,7380,49285,317,1315,49,913,0,1300,10x145,Lung5,macrophage,myeloid-enriched stroma
10x146,10,146,1991,0.83,2760,3379,27837.7777777778,162245.666666667,45,54,311,1002,1153,21096,135,541,1,257,3764,13861,10x146,Lung5,neutrophil,myeloid-enriched stroma
10x147,10,147,7142,0.77,1240,3347,26317.7777777778,162213.666666667,88,114,939,2722,3862,65284,296,855,158,1412,7506,38869,10x147,Lung5,macrophage,myeloid-enriched stroma
10x148,10,148,7079,0.83,1317,3347,26394.7777777778,162213.666666667,95,114,1261,7072,21026,65333,328,1117,345,2270,5229,36341,10x148,Lung5,neutrophil,myeloid-enriched stroma
10x149,10,149,3521,0.91,1981,3369,27058.7777777778,162235.666666667,64,70,2310,6643,38140,65318,265,772,146,1441,2356,27091,10x149,Lung5,neutrophil,myeloid-enriched stroma
10x150,10,150,10117,0.64,2980,3324,28057.7777777778,162190.666666667,100,156,1039,2993,549,4288,315,2871,0,124,6351,32614,10x150,Lung5,macrophage,myeloid-enriched stroma
10x151,10,151,2162,0.79,3187,3369,28264.7777777778,162235.666666667,50,63,2673,8919,28884,65270,287,898,139,1345,7388,35090,10x151,Lung5,neutrophil,myeloid-enriched stroma
10x152,10,152,2884,0.83,1924,3364,27001.7777777778,162230.666666667,57,69,872,4268,4656,62959,442,1433,1098,2433,10641,34557,10x152,Lung5,neutrophil,myeloid-enriched stroma
