sp_loc,fov,cell_ID,Area,AspectRatio,CenterX_local_px,CenterY_local_px,CenterX_global_px,CenterY_global_px,Width,Height,Mean.MembraneStain,Max.MembraneStain,Mean.PanCK,Max.PanCK,Mean.CD45,Max.CD45,Mean.CD3,Max.CD3,Mean.DAPI,Max.DAPI,sp_loc_meta,patient,cell_type,niche
20x16,20,16,2503,0.96,5144,3621,30221.7777777778,169787.666666667,52,54,2336,6003,348,697,600,1342,42,692,8519,15454,20x16,Lung5,T CD4 naive,lymphoid structure
20x17,20,17,2538,1.5,5420,3624,30497.7777777778,169790.666666667,72,48,3162,7929,466,870,1482,3053,50,651,5427,14310,20x17,Lung5,T CD4 naive,lymphoid structure
20x18,20,18,2337,1.05,2206,3620,27283.7777777778,169786.666666667,60,57,2119,9529,715,1914,459,1213,22,663,14678,42811,20x18,Lung5,plasmablast,stroma
20x19,20,19,1926,1.33,3729,3627,28806.7777777778,169793.666666667,56,42,1301,4263,364,796,601,2586,50,632,10476,27705,20x19,Lung5,T CD4 naive,lymphoid structure
20x20,20,20,2823,0.98,4535,3617,29612.7777777778,169783.666666667,62,63,2931,5373,360,643,922,2898,41,700,8571,18530,20x20,Lung5,T CD4 naive,lymphoid structure
20x21,20,21,2534,1.0,4652,3619,29729.7777777778,169785.666666667,59,59,2770,6698,391,924,744,1637,22,785,10059,19133,20x21,Lung5,T CD4 naive,lymphoid structure
20x22,20,22,3684,0.97,3854,3611,28931.7777777778,169777.666666667,72,74,3880,11679,385,748,1150,3179,9,666,8606,25021,20x22,Lung5,B-cell,lymphoid structure
20x23,20,23,2008,1.07,4485,3621,29562.7777777778,169787.666666667,59,55,2553,8934,339,660,842,2589,17,609,7546,18512,20x23,Lung5,mDC,lymphoid structure
20x24,20,24,1635,1.16,4909,3620,29986.7777777778,169786.666666667,58,50,3394,6280,392,606,874,1895,2,529,5453,15325,20x24,Lung5,T CD4 naive,lymphoid structure
20x25,20,25,2067,0.79,5188,3619,30265.7777777778,169785.666666667,46,58,2665,4726,344,619,778,1853,24,659,7084,14220,20x25,Lung5,T CD4 naive,lymphoid structure
20x26,20,26,6932,1.01,1592,3599,26669.7777777778,169765.666666667,96,95,1114,3059,663,8825,354,881,4,566,10797,33382,20x26,Lung5,mDC,stroma
20x27,20,27,2758,0.92,5343,3615,30420.7777777778,169781.666666667,58,63,3605,7994,354,746,876,2028,14,569,3383,12111,20x27,Lung5,T CD4 naive,lymphoid structure
20x28,20,28,4641,0.99,1766,3604,26843.7777777778,169770.666666667,79,80,1267,6595,477,992,442,1823,0,77,17040,42177,20x28,Lung5,plasmablast,stroma
20x29,20,29,4603,1.05,1910,3598,26987.7777777778,169764.666666667,80,76,1024,3408,481,1313,396,1428,0,0,11622,36867,20x29,Lung5,B-cell,stroma
20x30,20,30,1436,0.81,4462,3609,29539.7777777778,169775.666666667,44,54,3985,14229,358,727,1523,3342,0,111,9357,26273,20x30,Lung5,B-cell,lymphoid structure
20x31,20,31,6481,0.96,367,3588,25444.7777777778,169754.666666667,92,96,570,2437,2426,39811,341,1037,0,346,11155,35769,20x31,Lung5,mast,myeloid-enriched stroma
20x32,20,32,2949,1.2,2846,3600,27923.7777777778,169766.666666667,73,61,938,6339,420,1139,476,6674,1,232,20136,37583,20x32,Lung5,fibroblast,lymphoid structure
20x33,20,33,2895,1.08,817,3601,25894.7777777778,169767.666666667,66,61,728,2123,676,1572,250,733,0,29,9911,28365,20x33,Lung5,fibroblast,stroma
20x34,20,34,2330,0.91,436,3601,25513.7777777778,169767.666666667,53,58,1613,8310,1270,8326,294,1027,0,136,6727,31193,20x34,Lung5,T CD8 naive,myeloid-enriched stroma
20x35,20,35,1690,1.0,4306,3607,29383.7777777778,169773.666666667,47,47,2911,7450,360,649,1532,5576,0,30,10002,26940,20x35,Lung5,T CD4 naive,lymphoid structure
20x36,20,36,3495,0.97,5436,3590,30513.7777777778,169756.666666667,69,71,4560,10639,417,908,1523,3173,11,600,3115,12544,20x36,Lung5,T CD8 naive,lymphoid structure
20x37,20,37,5808,1.15,2006,3582,27083.7777777778,169748.666666667,101,88,1105,4967,450,1236,380,2608,0,58,14210,45148,20x37,Lung5,T CD4 naive,stroma
20x38,20,38,6423,1.0,2678,3578,27755.7777777778,169744.666666667,96,96,1419,6129,761,2859,374,1051,0,57,8141,25468,20x38,Lung5,mDC,lymphoid structure
20x39,20,39,1935,0.8,4341,3595,29418.7777777778,169761.666666667,48,60,2697,9370,415,1366,1321,4035,0,178,16466,26468,20x39,Lung5,B-cell,lymphoid structure
20x40,20,40,2993,1.02,4860,3588,29937.7777777778,169754.666666667,65,64,2025,3383,359,587,626,1168,0,113,7456,17303,20x40,Lung5,T CD4 naive,lymphoid structure
20x41,20,41,2151,1.02,2266,3589,27343.7777777778,169755.666666667,60,59,1355,4019,690,2141,294,807,0,30,4954,31162,20x41,Lung5,fibroblast,stroma
20x42,20,42,2763,1.0,4570,3581,29647.7777777778,169747.666666667,71,71,2574,6147,371,633,652,1523,2,136,6954,22185,20x42,Lung5,T CD4 naive,lymphoid structure
20x43,20,43,2991,0.97,1714,3581,26791.7777777778,169747.666666667,64,66,1914,6283,782,6449,310,1068,0,0,277,11261,20x43,Lung5,pDC,stroma
20x44,20,44,2130,1.11,4673,3584,29750.7777777778,169750.666666667,62,56,2625,8842,305,549,826,2435,1,141,8876,17681,20x44,Lung5,T CD4 naive,lymphoid structure
20x45,20,45,2934,1.1,4736,3583,29813.7777777778,169749.666666667,64,58,1930,4663,317,632,633,1473,1,198,10720,21582,20x45,Lung5,T CD4 naive,lymphoid structure
20x46,20,46,2458,0.98,3776,3579,28853.7777777778,169745.666666667,56,57,4087,16028,378,709,945,3016,0,101,3935,26836,20x46,Lung5,T CD4 naive,lymphoid structure
20x47,20,47,1402,0.8,4957,3586,30034.7777777778,169752.666666667,39,49,2569,5453,400,543,670,1074,2,143,7624,17706,20x47,Lung5,T CD4 naive,lymphoid structure
20x48,20,48,4692,1.08,2359,3570,27436.7777777778,169736.666666667,82,76,931,3721,504,1170,332,1089,0,0,11523,38051,20x48,Lung5,T CD8 naive,stroma
20x49,20,49,3636,1.18,4084,3575,29161.7777777778,169741.666666667,77,65,3579,8354,520,984,2075,5336,0,164,12846,43550,20x49,Lung5,B-cell,lymphoid structure
20x50,20,50,1188,1.27,4512,3577,29589.7777777778,169743.666666667,56,44,4855,17785,446,806,1165,3400,16,250,6000,22863,20x50,Lung5,T CD4 naive,lymphoid structure
20x51,20,51,3489,1.1,4915,3568,29992.7777777778,169734.666666667,74,67,2535,7171,375,624,582,1015,3,198,9923,18803,20x51,Lung5,T CD4 naive,lymphoid structure
20x52,20,52,4386,1.14,1314,3567,26391.7777777778,169733.666666667,80,70,489,2979,636,5225,221,942,0,0,9952,34615,20x52,Lung5,T CD8 naive,stroma
20x53,20,53,3444,0.79,5216,3564,30293.7777777778,169730.666666667,60,76,3659,9451,390,808,1156,3207,7,232,5299,17021,20x53,Lung5,T CD4 naive,lymphoid structure
20x54,20,54,2174,0.95,2254,3562,27331.7777777778,169728.666666667,57,60,733,2390,481,1295,199,525,0,0,9028,31295,20x54,Lung5,T CD4 naive,stroma
20x55,20,55,4505,0.74,121,3547,25198.7777777778,169713.666666667,64,86,510,1378,3060,18763,212,582,0,27,10487,32092,20x55,Lung5,NK,myeloid-enriched stroma
20x56,20,56,2400,1.0,246,3562,25323.7777777778,169728.666666667,57,57,865,2247,39512,65332,288,575,0,121,5454,14306,20x56,Lung5,epithelial,myeloid-enriched stroma
20x57,20,57,1911,1.29,4503,3562,29580.7777777778,169728.666666667,63,49,4867,19536,468,756,1715,4227,18,315,7048,19760,20x57,Lung5,T CD4 naive,lymphoid structure
20x58,20,58,4238,1.16,1619,3547,26696.7777777778,169713.666666667,86,74,816,6851,433,3033,215,678,0,48,11495,38487,20x58,Lung5,T CD4 naive,stroma
20x59,20,59,1225,1.23,4564,3555,29641.7777777778,169721.666666667,53,43,3106,5694,379,599,1031,2546,7,175,8316,22262,20x59,Lung5,epithelial,lymphoid structure
20x60,20,60,5674,1.28,2066,3543,27143.7777777778,169709.666666667,100,78,2496,9856,519,2004,317,2459,0,245,9411,43823,20x60,Lung5,T CD4 naive,stroma
20x61,20,61,2755,1.03,4636,3553,29713.7777777778,169719.666666667,61,59,2648,5223,388,1309,1038,2384,11,361,7909,19319,20x61,Lung5,B-cell,lymphoid structure
20x62,20,62,4050,1.16,3537,3545,28614.7777777778,169711.666666667,78,67,2026,6498,472,1457,717,2969,0,0,12749,28141,20x62,Lung5,B-cell,lymphoid structure
20x63,20,63,3401,0.82,970,3535,26047.7777777778,169701.666666667,67,82,1082,3691,928,2398,309,623,0,51,15034,46268,20x63,Lung5,fibroblast,stroma
20x64,20,64,3916,1.16,1974,3534,27051.7777777778,169700.666666667,80,69,554,1930,428,1310,290,1901,0,399,12925,43304,20x64,Lung5,T CD8 naive,stroma
20x65,20,65,1665,0.87,4040,3544,29117.7777777778,169710.666666667,46,53,2782,9739,355,1404,1041,3401,4,228,7028,17562,20x65,Lung5,fibroblast,lymphoid structure
20x66,20,66,1382,1.07,4705,3552,29782.7777777778,169718.666666667,46,43,2850,8891,370,626,781,1735,2,111,11046,24246,20x66,Lung5,T CD4 naive,lymphoid structure
20x67,20,67,4784,0.79,233,3510,25310.7777777778,169676.666666667,79,100,2120,7644,55246,65360,346,905,0,177,3064,15095,20x67,Lung5,epithelial,myeloid-enriched stroma
20x68,20,68,6589,1.03,1247,3518,26324.7777777778,169684.666666667,94,91,723,2854,708,3507,275,13212,0,355,7855,30989,20x68,Lung5,T CD8 naive,stroma
20x69,20,69,4364,0.91,1795,3524,26872.7777777778,169690.666666667,73,80,791,1847,477,1469,387,1672,1,246,12501,42573,20x69,Lung5,monocyte,stroma
20x70,20,70,2900,0.77,1851,3527,26928.7777777778,169693.666666667,54,70,1178,3728,464,971,327,768,6,568,16844,44292,20x70,Lung5,plasmablast,stroma
20x71,20,71,3434,1.08,4089,3520,29166.7777777778,169686.666666667,69,64,3211,7420,417,869,1344,2898,0,99,14867,29025,20x71,Lung5,B-cell,lymphoid structure
20x72,20,72,4454,1.01,607,3520,25684.7777777778,169686.666666667,77,76,855,2752,1057,3055,284,648,0,79,11847,41099,20x72,Lung5,NK,myeloid-enriched stroma
20x73,20,73,2707,1.09,3930,3530,29007.7777777778,169696.666666667,61,56,2639,6090,377,721,905,2893,0,147,17536,28965,20x73,Lung5,T CD8 naive,lymphoid structure
20x74,20,74,1877,0.84,4555,3522,29632.7777777778,169688.666666667,46,55,4877,11170,533,1625,1316,3826,17,357,7709,19060,20x74,Lung5,T CD4 naive,lymphoid structure
20x75,20,75,2892,1.23,5069,3528,30146.7777777778,169694.666666667,69,56,2671,5169,356,593,758,2330,7,207,6274,16064,20x75,Lung5,T CD4 naive,lymphoid structure
20x76,20,76,2413,1.0,5163,3528,30240.7777777778,169694.666666667,56,56,3712,15303,368,826,1055,2152,33,321,6137,16110,20x76,Lung5,T CD4 naive,lymphoid structure
20x77,20,77,3749,1.22,908,3521,25985.7777777778,169687.666666667,77,63,1066,3483,828,2619,291,674,0,119,18601,51647,20x77,Lung5,T CD8 naive,stroma
20x78,20,78,2197,0.85,1893,3522,26970.7777777778,169688.666666667,52,61,1054,2856,417,819,304,705,6,466,9629,27656,20x78,Lung5,plasmablast,stroma
20x79,20,79,1315,1.26,4514,3523,29591.7777777778,169689.666666667,49,39,5220,20539,484,916,2273,5136,40,372,4778,15310,20x79,Lung5,T CD8 naive,lymphoid structure
20x80,20,80,1493,1.04,4758,3526,29835.7777777778,169692.666666667,54,52,2976,6342,439,650,1064,3950,14,432,8869,19920,20x80,Lung5,endothelial,lymphoid structure
20x81,20,81,2268,1.09,3834,3519,28911.7777777778,169685.666666667,60,55,2906,10792,453,4616,1204,3358,0,237,15084,31393,20x81,Lung5,B-cell,lymphoid structure
20x82,20,82,1452,1.27,4912,3522,29989.7777777778,169688.666666667,56,44,3028,6485,391,641,860,2595,59,346,6778,15551,20x82,Lung5,T CD4 naive,lymphoid structure
20x83,20,83,1237,1.0,4699,3517,29776.7777777778,169683.666666667,47,47,2063,4117,601,3024,682,1811,26,448,7832,18357,20x83,Lung5,plasmablast,lymphoid structure
20x84,20,84,4262,1.07,330,3505,25407.7777777778,169671.666666667,80,75,1651,6369,18188,65280,296,719,9,372,3970,15805,20x84,Lung5,fibroblast,myeloid-enriched stroma
20x85,20,85,1079,0.94,4747,3514,29824.7777777778,169680.666666667,48,51,3338,6619,434,664,1497,4247,42,441,6440,19629,20x85,Lung5,T CD4 naive,lymphoid structure
20x86,20,86,3186,0.92,4814,3500,29891.7777777778,169666.666666667,65,71,3573,8164,434,802,850,2167,12,437,6201,17908,20x86,Lung5,T CD4 naive,lymphoid structure
20x87,20,87,3610,1.12,1169,3505,26246.7777777778,169671.666666667,74,66,883,3424,1292,65207,319,834,0,112,6470,19082,20x87,Lung5,plasmablast,stroma
20x88,20,88,1567,0.96,1927,3514,27004.7777777778,169680.666666667,47,49,963,3115,470,1180,274,969,2,298,8392,27445,20x88,Lung5,plasmablast,stroma
20x89,20,89,4277,1.12,490,3494,25567.7777777778,169660.666666667,85,76,802,3259,6381,65331,267,695,173,1709,7556,26069,20x89,Lung5,macrophage,myeloid-enriched stroma
20x90,20,90,1810,1.04,4471,3507,29548.7777777778,169673.666666667,52,50,3970,11239,407,1226,1964,4860,21,478,10501,24922,20x90,Lung5,T CD4 naive,lymphoid structure
20x91,20,91,1698,0.79,4681,3502,29758.7777777778,169668.666666667,45,57,2969,7189,3379,65221,1137,3142,33,300,7319,16869,20x91,Lung5,plasmablast,lymphoid structure
20x92,20,92,824,1.08,4737,3503,29814.7777777778,169669.666666667,43,40,3262,5857,410,768,1601,4515,62,506,5313,15351,20x92,Lung5,T CD4 naive,lymphoid structure
20x93,20,93,8415,1.35,2386,3484,27463.7777777778,169650.666666667,124,92,1177,8188,574,4354,372,12425,11,878,8170,41483,20x93,Lung5,plasmablast,stroma
20x94,20,94,2822,0.73,3826,3481,28903.7777777778,169647.666666667,69,94,2696,8009,573,2189,750,2073,0,112,8695,30988,20x94,Lung5,fibroblast,lymphoid structure
20x95,20,95,1807,1.06,4638,3499,29715.7777777778,169665.666666667,55,52,3825,9704,963,13909,857,2603,34,520,8341,18911,20x95,Lung5,T CD4 naive,lymphoid structure
20x96,20,96,1623,0.85,4906,3494,29983.7777777778,169660.666666667,47,55,3192,8874,371,637,723,1276,32,281,7039,15985,20x96,Lung5,T CD4 naive,lymphoid structure
20x97,20,97,3169,0.91,5274,3490,30351.7777777778,169656.666666667,64,70,4101,8884,337,593,968,3017,18,301,3692,13666,20x97,Lung5,T CD4 naive,lymphoid structure
20x98,20,98,5385,0.78,67,3468,25144.7777777778,169634.666666667,75,96,1936,5984,4198,13714,237,505,4,255,160,10905,20x98,Lung5,macrophage,myeloid-enriched stroma
20x99,20,99,2479,0.89,3575,3489,28652.7777777778,169655.666666667,63,71,3198,8336,506,1880,958,2814,1,166,12334,31904,20x99,Lung5,B-cell,lymphoid structure
20x100,20,100,1721,0.92,4526,3482,29603.7777777778,169648.666666667,60,65,6973,13446,740,1943,1716,4632,12,419,4358,19296,20x100,Lung5,B-cell,lymphoid structure
20x101,20,101,3554,1.16,5091,3488,30168.7777777778,169654.666666667,74,64,4724,10955,361,612,1309,3536,46,399,1771,17080,20x101,Lung5,T CD8 naive,lymphoid structure
20x102,20,102,4649,0.85,1857,3463,26934.7777777778,169629.666666667,71,84,1907,7588,500,1234,288,667,1,233,16086,50557,20x102,Lung5,T CD4 naive,stroma
20x103,20,103,1370,0.98,4622,3487,29699.7777777778,169653.666666667,49,50,3988,15292,387,724,1010,1950,8,190,8926,26032,20x103,Lung5,T CD4 naive,lymphoid structure
20x104,20,104,2035,1.05,4877,3475,29954.7777777778,169641.666666667,62,59,3374,6398,448,3449,645,1111,18,309,5702,15186,20x104,Lung5,T CD4 naive,lymphoid structure
20x105,20,105,3852,1.63,2831,3474,27908.7777777778,169640.666666667,96,59,1671,3389,750,1799,490,1950,0,187,6058,24654,20x105,Lung5,mDC,lymphoid structure
20x106,20,106,1700,1.15,4507,3476,29584.7777777778,169642.666666667,55,48,5259,12330,576,1390,1653,3435,17,271,8474,20448,20x106,Lung5,T CD4 naive,lymphoid structure
20x107,20,107,4247,1.34,925,3469,26002.7777777778,169635.666666667,87,65,1726,10959,1865,29122,357,1006,5,374,10151,47046,20x107,Lung5,mDC,stroma
20x108,20,108,6436,1.0,2009,3461,27086.7777777778,169627.666666667,90,90,1017,2859,930,1677,268,657,10,465,10917,51651,20x108,Lung5,fibroblast,stroma
20x109,20,109,2905,1.0,4724,3464,29801.7777777778,169630.666666667,64,64,4214,17873,378,689,1329,3804,21,592,3161,15320,20x109,Lung5,T CD4 naive,lymphoid structure
20x110,20,110,1186,0.93,3849,3472,28926.7777777778,169638.666666667,42,45,4057,11390,435,1917,1591,6249,0,242,11482,27471,20x110,Lung5,B-cell,lymphoid structure
20x111,20,111,3145,1.03,5347,3470,30424.7777777778,169636.666666667,65,63,5092,14454,345,656,914,3178,23,311,1200,12425,20x111,Lung5,plasmablast,lymphoid structure
20x112,20,112,3469,0.85,130,3462,25207.7777777778,169628.666666667,61,72,508,2323,1080,4902,267,669,43,335,4503,16832,20x112,Lung5,macrophage,myeloid-enriched stroma
20x113,20,113,3107,1.05,4394,3466,29471.7777777778,169632.666666667,64,61,1898,3807,326,593,925,2632,1,171,13323,28589,20x113,Lung5,fibroblast,lymphoid structure
20x114,20,114,2146,0.83,180,3462,25257.7777777778,169628.666666667,49,59,405,5155,1409,7304,234,1726,33,712,9116,27718,20x114,Lung5,epithelial,myeloid-enriched stroma
20x115,20,115,4496,1.17,2515,3457,27592.7777777778,169623.666666667,82,70,726,3306,497,5008,196,651,0,66,8610,30225,20x115,Lung5,T CD4 naive,stroma
20x116,20,116,1387,0.59,4582,3460,29659.7777777778,169626.666666667,38,64,3966,10721,614,1304,2094,6080,54,526,10381,28494,20x116,Lung5,B-cell,lymphoid structure
20x117,20,117,2514,0.85,3314,3458,28391.7777777778,169624.666666667,51,60,3385,9182,1177,2124,671,2248,4,711,3252,18460,20x117,Lung5,endothelial,lymphoid structure
20x118,20,118,4645,1.23,305,3446,25382.7777777778,169612.666666667,90,73,1771,5337,33139,65336,209,689,0,96,1980,21313,20x118,Lung5,epithelial,myeloid-enriched stroma
20x119,20,119,4262,0.84,3384,3442,28461.7777777778,169608.666666667,74,88,4782,9516,666,1792,1448,3713,0,131,16374,33161,20x119,Lung5,B-cell,lymphoid structure
20x120,20,120,5491,0.76,3454,3428,28531.7777777778,169594.666666667,78,103,4343,19332,472,1790,800,2352,2,219,17718,38666,20x120,Lung5,T CD8 naive,lymphoid structure
20x121,20,121,2589,0.95,4664,3448,29741.7777777778,169614.666666667,62,65,3686,12078,361,740,1335,3774,17,308,7201,20417,20x121,Lung5,T CD4 naive,lymphoid structure
20x122,20,122,3548,1.08,1180,3441,26257.7777777778,169607.666666667,92,85,2045,5750,3053,65232,508,1148,3,497,1626,22817,20x122,Lung5,pDC,stroma
20x123,20,123,2368,0.58,4564,3441,29641.7777777778,169607.666666667,45,78,3823,11087,570,1453,1727,4102,10,283,8690,19964,20x123,Lung5,T CD4 naive,lymphoid structure
20x124,20,124,4845,1.26,386,3441,25463.7777777778,169607.666666667,88,70,2359,7519,57206,65343,274,1423,0,84,4520,19502,20x124,Lung5,epithelial,myeloid-enriched stroma
20x125,20,125,4160,1.13,1166,3424,26243.7777777778,169590.666666667,104,92,1819,5811,1509,51378,345,1058,1,251,2333,22255,20x125,Lung5,mDC,stroma
20x126,20,126,2945,1.16,4835,3440,29912.7777777778,169606.666666667,74,64,2607,7606,478,1050,487,1198,2,190,5457,15899,20x126,Lung5,endothelial,lymphoid structure
20x127,20,127,1483,0.64,4044,3443,29121.7777777778,169609.666666667,38,59,4029,8880,413,3355,1800,4664,0,65,14143,29320,20x127,Lung5,B-cell,lymphoid structure
20x128,20,128,4523,1.51,3005,3432,28082.7777777778,169598.666666667,95,63,3545,13040,746,1846,620,2832,0,45,8275,42439,20x128,Lung5,fibroblast,lymphoid structure
20x129,20,129,1639,0.94,2895,3445,27972.7777777778,169611.666666667,45,48,1362,3522,586,1257,299,615,0,38,7984,33036,20x129,Lung5,fibroblast,lymphoid structure
20x130,20,130,1847,0.96,4623,3435,29700.7777777778,169601.666666667,55,57,4131,7169,492,929,1632,3253,15,248,10719,29824,20x130,Lung5,T CD4 naive,lymphoid structure
20x131,20,131,4752,1.07,4500,3416,29577.7777777778,169582.666666667,81,76,3562,7406,480,1165,1318,3234,8,354,10369,30159,20x131,Lung5,B-cell,lymphoid structure
20x132,20,132,6551,0.88,1338,3412,26415.7777777778,169578.666666667,88,100,933,3177,586,1663,357,1293,0,98,16175,42690,20x132,Lung5,B-cell,stroma
20x133,20,133,2563,0.75,5014,3430,30091.7777777778,169596.666666667,48,64,4346,14187,375,677,887,2895,27,272,6600,18737,20x133,Lung5,T CD4 naive,lymphoid structure
20x134,20,134,3221,1.0,712,3425,25789.7777777778,169591.666666667,70,70,1706,4888,5501,28761,284,975,2,249,1658,34171,20x134,Lung5,fibroblast,myeloid-enriched stroma
20x135,20,135,2586,0.94,1582,3424,26659.7777777778,169590.666666667,65,69,981,2228,502,831,380,796,0,59,10698,22476,20x135,Lung5,mDC,stroma
20x136,20,136,4851,1.52,2185,3427,27262.7777777778,169593.666666667,94,62,1445,3596,1259,2426,246,740,0,57,12353,34730,20x136,Lung5,T CD4 naive,stroma
20x137,20,137,5134,0.96,3080,3414,28157.7777777778,169580.666666667,81,84,2143,8157,560,2022,573,1704,0,48,11965,39401,20x137,Lung5,fibroblast,lymphoid structure
20x138,20,138,2852,1.1,5150,3425,30227.7777777778,169591.666666667,64,58,4762,21822,371,916,1037,3219,34,288,4776,14318,20x138,Lung5,T CD4 naive,lymphoid structure
20x139,20,139,3262,0.88,5215,3412,30292.7777777778,169578.666666667,59,67,4962,16197,364,644,1188,3203,80,631,5696,18941,20x139,Lung5,T CD8 naive,lymphoid structure
20x140,20,140,3268,1.02,4254,3417,29331.7777777778,169583.666666667,67,66,5678,13720,433,825,1029,3148,1,137,2724,18355,20x140,Lung5,macrophage,lymphoid structure
20x141,20,141,2785,0.84,5330,3413,30407.7777777778,169579.666666667,57,68,3404,9584,314,686,916,3671,20,304,2807,12422,20x141,Lung5,T CD4 naive,lymphoid structure
20x142,20,142,1358,1.13,4613,3417,29690.7777777778,169583.666666667,51,45,4593,7617,495,1052,1617,3175,24,645,6833,20253,20x142,Lung5,T CD4 naive,lymphoid structure
20x143,20,143,2940,0.76,5269,3411,30346.7777777778,169577.666666667,53,70,4487,11460,372,1845,873,1839,71,387,2355,11896,20x143,Lung5,T CD8 naive,lymphoid structure
20x144,20,144,3062,1.14,89,3410,25166.7777777778,169576.666666667,74,65,425,3636,1173,12148,204,511,0,81,8408,21148,20x144,Lung5,neutrophil,myeloid-enriched stroma
20x145,20,145,3382,0.85,4804,3404,29881.7777777778,169570.666666667,68,80,4916,18294,485,772,1283,3187,48,430,4700,15281,20x145,Lung5,T CD4 naive,lymphoid structure
20x146,20,146,4774,1.02,1619,3400,26696.7777777778,169566.666666667,85,83,695,3338,463,1067,252,730,0,340,9768,31827,20x146,Lung5,monocyte,stroma
20x147,20,147,1909,0.92,5374,3416,30451.7777777778,169582.666666667,48,52,3529,7156,343,637,768,1904,40,332,4210,12342,20x147,Lung5,T CD4 naive,lymphoid structure
20x148,20,148,5925,1.41,2460,3400,27537.7777777778,169566.666666667,113,80,2638,9154,851,9170,405,1438,0,231,0,658,20x148,Lung5,endothelial,stroma
20x149,20,149,3074,1.26,4406,3410,29483.7777777778,169576.666666667,72,57,2789,5882,387,1695,804,1927,3,207,12548,25079,20x149,Lung5,T CD4 naive,lymphoid structure
20x150,20,150,5064,1.01,2073,3390,27150.7777777778,169556.666666667,89,88,2295,23004,1296,5607,329,16058,0,197,9213,36936,20x150,Lung5,T CD4 naive,stroma
20x151,20,151,2622,1.03,4873,3400,29950.7777777778,169566.666666667,70,68,3038,6758,397,835,934,2794,16,360,8318,21007,20x151,Lung5,T CD4 naive,lymphoid structure
20x152,20,152,4920,0.99,2940,3382,28017.7777777778,169548.666666667,95,96,3422,11062,893,2650,598,3186,0,327,8643,48843,20x152,Lung5,mDC,lymphoid structure
20x153,20,153,5553,1.04,1984,3383,27061.7777777778,169549.666666667,88,85,2258,8652,824,2831,363,1214,0,362,8730,38816,20x153,Lung5,endothelial,stroma
20x154,20,154,3541,1.4,135,3394,25212.7777777778,169560.666666667,91,65,1863,4060,4367,21374,437,1309,88,578,6031,31657,20x154,Lung5,macrophage,myeloid-enriched stroma
20x155,20,155,3099,1.5,830,3392,25907.7777777778,169558.666666667,102,68,2743,8588,48946,65301,506,11427,35,1436,2782,25231,20x155,Lung5,epithelial,myeloid-enriched stroma
20x156,20,156,1894,1.0,2368,3399,27445.7777777778,169565.666666667,48,48,1499,5559,543,1225,337,880,0,96,0,0,20x156,Lung5,T CD4 naive,stroma
