sp_loc,fov,cell_ID,Area,AspectRatio,CenterX_local_px,CenterY_local_px,CenterX_global_px,CenterY_global_px,Width,Height,Mean.MembraneStain,Max.MembraneStain,Mean.PanCK,Max.PanCK,Mean.CD45,Max.CD45,Mean.CD3,Max.CD3,Mean.DAPI,Max.DAPI,sp_loc_meta,patient,cell_type,niche
13x19,13,19,5005,1.11,2008,3607,16141.3333333333,166123.666666667,91,82,1258,3767,1696,47898,236,873,0,0,4237,16182,13x19,Lung5,endothelial,myeloid-enriched stroma
13x20,13,20,5390,1.02,2202,3605,16335.3333333333,166121.666666667,89,87,855,5068,770,11419,236,1232,68,555,11219,38355,13x20,Lung5,neutrophil,myeloid-enriched stroma
13x22,13,22,2605,1.17,2790,3622,16923.3333333333,166138.666666667,61,52,723,2779,1902,16681,143,494,51,570,4520,23420,13x22,Lung5,neutrophil,myeloid-enriched stroma
13x23,13,23,13596,0.92,3201,3569,17334.3333333333,166085.666666667,130,142,905,4103,468,2651,287,1020,1,621,1111,15931,13x23,Lung5,macrophage,myeloid-enriched stroma
13x24,13,24,3090,0.95,1697,3592,15830.3333333333,166108.666666667,71,75,1225,3246,8543,31237,347,14790,3,660,557,7583,13x24,Lung5,endothelial,stroma
13x25,13,25,3408,1.09,3389,3602,17522.3333333333,166118.666666667,70,64,335,1693,7227,28004,97,425,0,0,4732,13488,13x25,Lung5,epithelial,myeloid-enriched stroma
13x26,13,26,3625,1.3,3841,3604,17974.3333333333,166120.666666667,78,60,1051,3530,898,11939,180,772,155,711,3775,17734,13x26,Lung5,neutrophil,myeloid-enriched stroma
13x27,13,27,5124,1.19,4900,3595,19033.3333333333,166111.666666667,93,78,729,24332,701,2374,947,7454,1,331,8891,30290,13x27,Lung5,neutrophil,myeloid-enriched stroma
13x28,13,28,3056,1.25,2353,3590,16486.3333333333,166106.666666667,75,60,787,5120,774,5419,2718,10212,7,400,15211,47271,13x28,Lung5,neutrophil,myeloid-enriched stroma
13x29,13,29,7619,0.74,2742,3566,16875.3333333333,166082.666666667,85,115,2068,10715,10245,48180,236,760,117,1178,4420,32089,13x29,Lung5,neutrophil,myeloid-enriched stroma
13x30,13,30,4931,1.08,2859,3591,16992.3333333333,166107.666666667,85,79,1117,4142,42594,65278,205,658,40,599,8294,36166,13x30,Lung5,neutrophil,myeloid-enriched stroma
13x31,13,31,5652,1.01,3776,3586,17909.3333333333,166102.666666667,90,89,1138,3638,2424,30116,226,916,99,1084,3357,22384,13x31,Lung5,neutrophil,myeloid-enriched stroma
13x32,13,32,4898,1.19,4608,3581,18741.3333333333,166097.666666667,88,74,1409,10398,2012,14418,193,552,0,75,3800,13015,13x32,Lung5,neutrophil,myeloid-enriched stroma
13x33,13,33,3670,0.77,2805,3557,16938.3333333333,166073.666666667,66,86,854,4931,4822,65222,246,649,198,1029,15518,35322,13x33,Lung5,neutrophil,myeloid-enriched stroma
13x34,13,34,4864,0.83,4083,3558,18216.3333333333,166074.666666667,73,88,1362,4271,748,1945,179,575,4,343,1233,11369,13x34,Lung5,mDC,myeloid-enriched stroma
13x35,13,35,7723,0.71,3622,3542,17755.3333333333,166058.666666667,88,124,1596,8668,7219,65267,206,871,145,1305,4612,24955,13x35,Lung5,neutrophil,myeloid-enriched stroma
13x36,13,36,3496,1.01,5436,3560,19569.3333333333,166076.666666667,69,68,814,1585,10626,34408,164,560,6,448,3741,14145,13x36,Lung5,epithelial,myeloid-enriched stroma
13x37,13,37,4439,1.14,3342,3560,17475.3333333333,166076.666666667,87,76,845,2809,567,2850,143,418,0,0,1795,14740,13x37,Lung5,macrophage,myeloid-enriched stroma
13x38,13,38,6968,0.96,4821,3543,18954.3333333333,166059.666666667,102,106,1062,4756,901,7827,241,1006,26,1309,4673,16781,13x38,Lung5,macrophage,myeloid-enriched stroma
13x39,13,39,7688,1.13,1594,3550,15727.3333333333,166066.666666667,105,93,768,1822,30563,65335,248,666,0,83,2492,11880,13x39,Lung5,epithelial,stroma
13x40,13,40,4850,1.04,2919,3555,17052.3333333333,166071.666666667,85,82,770,2303,1724,36963,274,12055,147,753,11785,35348,13x40,Lung5,neutrophil,myeloid-enriched stroma
13x41,13,41,5497,1.18,3545,3558,17678.3333333333,166074.666666667,91,77,1528,15748,2768,21313,245,11041,132,1530,8876,30386,13x41,Lung5,neutrophil,myeloid-enriched stroma
13x42,13,42,5195,1.25,2315,3552,16448.3333333333,166068.666666667,94,75,1259,4081,483,1195,380,1138,343,1376,10024,38571,13x42,Lung5,neutrophil,myeloid-enriched stroma
13x43,13,43,4370,0.72,1672,3548,15805.3333333333,166064.666666667,63,88,694,2063,11341,65296,217,685,0,235,4738,26304,13x43,Lung5,fibroblast,stroma
13x44,13,44,5359,0.86,3113,3544,17246.3333333333,166060.666666667,83,96,1638,5589,557,8051,202,3186,43,941,3643,23829,13x44,Lung5,macrophage,myeloid-enriched stroma
13x45,13,45,3696,0.99,1865,3555,15998.3333333333,166071.666666667,69,70,919,3018,535,908,284,790,0,42,15838,46533,13x45,Lung5,T CD4 naive,myeloid-enriched stroma
13x46,13,46,2675,1.49,3840,3554,17973.3333333333,166070.666666667,79,53,1117,3627,4615,65299,163,395,1,212,6596,25220,13x46,Lung5,tumor 12,myeloid-enriched stroma
13x47,13,47,4492,1.25,2225,3546,16358.3333333333,166062.666666667,86,69,662,3114,448,1771,233,1245,0,3,11571,43874,13x47,Lung5,mast,myeloid-enriched stroma
13x48,13,48,3227,0.93,3473,3545,17606.3333333333,166061.666666667,63,68,952,8129,626,4881,199,661,148,803,10974,30781,13x48,Lung5,neutrophil,myeloid-enriched stroma
13x49,13,49,4297,1.13,1797,3545,15930.3333333333,166061.666666667,79,70,872,6775,564,1304,319,979,0,128,15218,49074,13x49,Lung5,fibroblast,myeloid-enriched stroma
13x50,13,50,5476,1.09,5031,3541,19164.3333333333,166057.666666667,86,79,747,5074,2145,23276,165,744,181,1406,3558,18329,13x50,Lung5,neutrophil,myeloid-enriched stroma
13x51,13,51,2446,1.3,1915,3543,16048.3333333333,166059.666666667,65,50,995,3088,586,1171,341,1210,0,72,18088,38589,13x51,Lung5,T CD4 naive,myeloid-enriched stroma
13x52,13,52,5308,1.05,2521,3526,16654.3333333333,166042.666666667,89,85,753,4290,510,3663,188,563,8,571,5184,22911,13x52,Lung5,macrophage,myeloid-enriched stroma
13x53,13,53,4950,1.18,3414,3525,17547.3333333333,166041.666666667,93,79,1611,5375,711,3800,199,602,0,212,15,1770,13x53,Lung5,macrophage,myeloid-enriched stroma
13x54,13,54,4690,0.88,3926,3522,18059.3333333333,166038.666666667,74,84,1407,5720,2881,37292,287,879,274,943,8990,26410,13x54,Lung5,neutrophil,myeloid-enriched stroma
13x55,13,55,4990,0.89,5392,3517,19525.3333333333,166033.666666667,80,90,572,2080,1473,16112,170,633,72,562,6985,26008,13x55,Lung5,neutrophil,myeloid-enriched stroma
13x56,13,56,3635,0.99,3098,3516,17231.3333333333,166032.666666667,80,81,764,4633,917,26249,205,631,173,959,10445,32086,13x56,Lung5,neutrophil,myeloid-enriched stroma
13x57,13,57,2888,0.95,3863,3522,17996.3333333333,166038.666666667,63,66,442,1396,1670,12274,204,541,1,150,11952,31519,13x57,Lung5,mast,myeloid-enriched stroma
13x58,13,58,4503,0.99,4031,3513,18164.3333333333,166029.666666667,81,82,1635,7651,3583,32196,420,1569,479,1673,9113,31567,13x58,Lung5,neutrophil,myeloid-enriched stroma
13x59,13,59,3885,1.07,2832,3507,16965.3333333333,166023.666666667,75,70,1716,6448,1269,20920,135,588,2,543,491,17270,13x59,Lung5,macrophage,myeloid-enriched stroma
13x60,13,60,11210,0.86,3714,3483,17847.3333333333,165999.666666667,119,138,1370,6646,5519,65301,266,967,12,1146,3868,25836,13x60,Lung5,macrophage,myeloid-enriched stroma
13x62,13,62,4144,0.95,2973,3507,17106.3333333333,166023.666666667,70,74,323,2837,400,2271,117,533,1,237,5888,21524,13x62,Lung5,macrophage,myeloid-enriched stroma
13x63,13,63,4384,0.71,2137,3496,16270.3333333333,166012.666666667,65,92,1030,3439,37218,65313,189,649,0,39,3665,16115,13x63,Lung5,epithelial,myeloid-enriched stroma
13x64,13,64,4946,1.02,3801,3500,17934.3333333333,166016.666666667,86,84,1086,3550,1405,17910,237,13015,85,1404,4568,20196,13x64,Lung5,macrophage,myeloid-enriched stroma
13x65,13,65,4790,1.21,5246,3507,19379.3333333333,166023.666666667,85,70,311,1245,570,1344,134,454,154,1014,5746,19009,13x65,Lung5,neutrophil,myeloid-enriched stroma
13x66,13,66,2142,0.65,5451,3501,19584.3333333333,166017.666666667,40,62,354,795,8999,20633,110,588,11,464,2073,10431,13x66,Lung5,epithelial,myeloid-enriched stroma
13x67,13,67,3365,0.84,2409,3501,16542.3333333333,166017.666666667,59,70,992,3860,6155,65311,155,606,22,1070,3096,19273,13x67,Lung5,mast,myeloid-enriched stroma
13x68,13,68,2319,1.43,2472,3510,16605.3333333333,166026.666666667,70,49,2314,14096,744,3924,340,901,758,2084,3661,14283,13x68,Lung5,neutrophil,myeloid-enriched stroma
13x69,13,69,6005,1.42,1922,3485,16055.3333333333,166001.666666667,104,73,1092,5302,484,1016,225,984,0,98,6922,25343,13x69,Lung5,endothelial,myeloid-enriched stroma
13x70,13,70,3567,1.0,3978,3494,18111.3333333333,166010.666666667,72,72,6686,16979,28671,65249,323,5004,65,798,177,11955,13x70,Lung5,neutrophil,myeloid-enriched stroma
13x71,13,71,4887,1.17,2248,3486,16381.3333333333,166002.666666667,88,75,2560,8269,3141,32097,163,675,1,318,35,4519,13x71,Lung5,neutrophil,myeloid-enriched stroma
13x72,13,72,3257,1.34,3526,3496,17659.3333333333,166012.666666667,75,56,2081,5706,967,14987,391,1100,469,1361,6410,26971,13x72,Lung5,macrophage,myeloid-enriched stroma
13x73,13,73,5271,0.94,4587,3476,18720.3333333333,165992.666666667,90,96,2627,14712,6775,65247,280,988,257,1303,5279,26754,13x73,Lung5,neutrophil,myeloid-enriched stroma
13x74,13,74,8789,1.06,1594,3459,15727.3333333333,165975.666666667,115,109,869,2833,32181,65329,224,643,11,1099,3646,21010,13x74,Lung5,epithelial,stroma
13x75,13,75,3621,0.92,1777,3483,15910.3333333333,165999.666666667,71,77,1497,6281,559,1215,284,875,0,296,10398,32342,13x75,Lung5,T CD4 naive,stroma
13x76,13,76,3646,1.09,5107,3490,19240.3333333333,166006.666666667,70,64,969,7649,598,1029,200,701,111,563,746,10627,13x76,Lung5,neutrophil,myeloid-enriched stroma
13x77,13,77,3252,1.41,4090,3488,18223.3333333333,166004.666666667,83,59,755,3240,645,7249,210,737,303,1123,10316,33385,13x77,Lung5,neutrophil,myeloid-enriched stroma
13x78,13,78,5423,0.99,5348,3473,19481.3333333333,165989.666666667,84,85,357,1741,1763,32487,158,6864,7,237,5413,12343,13x78,Lung5,mDC,myeloid-enriched stroma
13x79,13,79,7583,0.99,4528,3461,18661.3333333333,165977.666666667,105,106,5645,15394,47446,65327,304,772,49,1741,217,13743,13x79,Lung5,neutrophil,myeloid-enriched stroma
13x80,13,80,4743,1.32,3445,3476,17578.3333333333,165992.666666667,96,73,852,2938,495,2231,199,724,19,950,6723,24160,13x80,Lung5,macrophage,myeloid-enriched stroma
13x81,13,81,2515,0.87,2175,3473,16308.3333333333,165989.666666667,61,70,560,1936,1967,20154,270,940,163,823,12889,35555,13x81,Lung5,neutrophil,myeloid-enriched stroma
13x82,13,82,4467,0.78,4754,3465,18887.3333333333,165981.666666667,67,86,2128,9449,2844,33444,344,965,351,1966,2695,17192,13x82,Lung5,neutrophil,myeloid-enriched stroma
13x83,13,83,4126,0.85,2347,3461,16480.3333333333,165977.666666667,73,86,1591,4861,3712,26499,267,798,182,1001,5679,33376,13x83,Lung5,neutrophil,myeloid-enriched stroma
13x84,13,84,2635,2.22,2478,3472,16611.3333333333,165988.666666667,91,41,2011,13252,580,2950,202,636,310,2687,5427,18277,13x84,Lung5,neutrophil,myeloid-enriched stroma
13x85,13,85,4481,1.18,3836,3461,17969.3333333333,165977.666666667,91,77,1815,6865,13046,65303,278,645,173,1608,4609,26774,13x85,Lung5,neutrophil,myeloid-enriched stroma
13x86,13,86,1961,0.77,1825,3467,15958.3333333333,165983.666666667,48,62,684,1759,597,1208,241,522,0,52,6583,19260,13x86,Lung5,fibroblast,stroma
13x87,13,87,8675,1.76,1490,3455,15623.3333333333,165971.666666667,137,78,2782,8299,2079,32609,451,1549,477,13075,392,6198,13x87,Lung5,macrophage,stroma
13x88,13,88,2167,1.22,2198,3461,16331.3333333333,165977.666666667,67,55,749,3048,859,3822,289,896,217,915,13463,34025,13x88,Lung5,neutrophil,myeloid-enriched stroma
13x89,13,89,2702,1.08,3612,3460,17745.3333333333,165976.666666667,69,64,1366,4486,1453,7889,399,1713,457,2135,9896,33409,13x89,Lung5,neutrophil,myeloid-enriched stroma
13x90,13,90,6103,0.78,3929,3429,18062.3333333333,165945.666666667,83,106,3922,10896,34148,65277,273,877,23,967,453,15517,13x90,Lung5,macrophage,myeloid-enriched stroma
13x91,13,91,1745,0.61,4644,3462,18777.3333333333,165978.666666667,34,56,1701,3926,888,32888,264,995,0,76,1828,13394,13x91,Lung5,macrophage,myeloid-enriched stroma
13x92,13,92,3524,1.0,4688,3455,18821.3333333333,165971.666666667,66,66,2008,9767,5936,37379,174,504,0,135,776,8401,13x92,Lung5,macrophage,myeloid-enriched stroma
13x93,13,93,9112,1.03,3133,3426,17266.3333333333,165942.666666667,118,115,1251,5758,783,25354,274,1048,0,129,2992,21178,13x93,Lung5,macrophage,myeloid-enriched stroma
13x94,13,94,1774,1.78,4099,3454,18232.3333333333,165970.666666667,66,37,601,1885,543,1849,199,686,141,830,6688,21093,13x94,Lung5,neutrophil,myeloid-enriched stroma
13x95,13,95,4342,0.95,1745,3437,15878.3333333333,165953.666666667,78,82,1490,6928,550,33259,335,1252,1,227,14618,39306,13x95,Lung5,T CD4 naive,stroma
13x96,13,96,4168,1.27,1859,3445,15992.3333333333,165961.666666667,89,70,1238,6692,763,1284,301,724,0,65,7979,31955,13x96,Lung5,fibroblast,myeloid-enriched stroma
13x97,13,97,1628,0.72,2387,3446,16520.3333333333,165962.666666667,42,58,2134,4989,15864,65289,426,1009,509,1384,7383,26227,13x97,Lung5,plasmablast,myeloid-enriched stroma
13x98,13,98,4106,1.01,2438,3432,16571.3333333333,165948.666666667,77,76,2711,11228,3636,41615,293,1065,165,1856,3660,23780,13x98,Lung5,neutrophil,myeloid-enriched stroma
13x99,13,99,1358,0.74,3649,3450,17782.3333333333,165966.666666667,39,53,832,2481,974,6889,308,837,375,1446,8701,27474,13x99,Lung5,neutrophil,myeloid-enriched stroma
13x100,13,100,8840,1.31,5146,3429,19279.3333333333,165945.666666667,124,95,2186,19410,827,5278,250,654,0,148,782,13716,13x100,Lung5,macrophage,myeloid-enriched stroma
13x101,13,101,9237,1.12,2670,3415,16803.3333333333,165931.666666667,124,111,2587,8103,27171,65291,291,13342,6,622,868,12710,13x101,Lung5,macrophage,myeloid-enriched stroma
13x102,13,102,5798,1.33,3536,3417,17669.3333333333,165933.666666667,129,97,2734,10742,1538,32791,341,8527,28,1334,2936,23081,13x102,Lung5,macrophage,myeloid-enriched stroma
13x103,13,103,6591,0.8,2513,3410,16646.3333333333,165926.666666667,86,107,2488,24997,519,5096,240,2039,41,1040,2641,25849,13x103,Lung5,macrophage,myeloid-enriched stroma
13x104,13,104,2962,1.45,3379,3442,17512.3333333333,165958.666666667,71,49,1349,6830,467,870,250,778,129,1294,15051,38903,13x104,Lung5,NK,myeloid-enriched stroma
13x105,13,105,5362,1.27,4301,3427,18434.3333333333,165943.666666667,94,74,2119,7094,50549,65333,305,809,0,227,18,1060,13x105,Lung5,tumor 5,myeloid-enriched stroma
13x107,13,107,1995,1.27,3691,3422,17824.3333333333,165938.666666667,66,52,891,3832,608,2207,307,907,261,1103,13098,31823,13x107,Lung5,neutrophil,myeloid-enriched stroma
13x108,13,108,6363,0.92,5066,3406,19199.3333333333,165922.666666667,97,105,3653,9441,4689,13565,243,10358,0,214,3,2358,13x108,Lung5,neutrophil,myeloid-enriched stroma
13x109,13,109,2747,0.87,4841,3422,18974.3333333333,165938.666666667,59,68,706,4568,7117,65284,253,881,223,1009,9679,26655,13x109,Lung5,neutrophil,myeloid-enriched stroma
13x110,13,110,4079,0.88,3607,3404,17740.3333333333,165920.666666667,71,81,1985,5089,622,3111,451,1076,724,1697,11228,33674,13x110,Lung5,neutrophil,myeloid-enriched stroma
13x111,13,111,2813,1.15,4572,3415,18705.3333333333,165931.666666667,68,59,1576,6918,4267,53283,204,664,1,285,4610,20273,13x111,Lung5,B-cell,myeloid-enriched stroma
13x112,13,112,13078,1.16,3018,3388,17151.3333333333,165904.666666667,148,128,2022,7736,653,7422,276,1641,8,707,3322,28846,13x112,Lung5,macrophage,myeloid-enriched stroma
13x113,13,113,3070,0.93,2006,3411,16139.3333333333,165927.666666667,67,72,867,5142,648,1304,202,687,0,27,9386,20171,13x113,Lung5,endothelial,myeloid-enriched stroma
13x114,13,114,3279,1.02,2893,3418,17026.3333333333,165934.666666667,66,65,564,2116,403,3896,213,790,173,1045,6944,25161,13x114,Lung5,neutrophil,myeloid-enriched stroma
13x115,13,115,2668,1.61,3443,3419,17576.3333333333,165935.666666667,74,46,1138,3387,1606,29951,309,1613,382,1671,9101,29688,13x115,Lung5,neutrophil,myeloid-enriched stroma
13x116,13,116,5259,1.12,2236,3402,16369.3333333333,165918.666666667,94,84,8374,24778,5318,16125,237,792,695,6466,380,18211,13x116,Lung5,neutrophil,myeloid-enriched stroma
13x117,13,117,10620,1.1,4019,3369,18152.3333333333,165885.666666667,139,126,1198,3998,569,4226,200,820,189,9566,5007,26357,13x117,Lung5,macrophage,myeloid-enriched stroma
13x118,13,118,3016,1.24,4902,3405,19035.3333333333,165921.666666667,67,54,634,3683,695,3850,327,11336,452,1613,8795,27493,13x118,Lung5,neutrophil,myeloid-enriched stroma
13x119,13,119,3169,1.06,3678,3392,17811.3333333333,165908.666666667,76,72,1162,3863,1810,14306,218,943,222,1059,9218,28612,13x119,Lung5,neutrophil,myeloid-enriched stroma
13x120,13,120,12227,0.93,1548,3369,15681.3333333333,165885.666666667,124,134,1821,7768,1228,56601,261,1047,27,884,359,11975,13x120,Lung5,macrophage,stroma
13x121,13,121,3296,1.11,1942,3404,16075.3333333333,165920.666666667,72,65,1414,10167,703,1368,247,789,0,111,12548,45346,13x121,Lung5,endothelial,myeloid-enriched stroma
13x122,13,122,6556,1.44,3201,3394,17334.3333333333,165910.666666667,115,80,2622,7098,961,4542,458,1813,51,834,1203,11668,13x122,Lung5,macrophage,myeloid-enriched stroma
13x123,13,123,5204,1.0,5307,3391,19440.3333333333,165907.666666667,87,87,863,3090,1834,22939,210,1981,92,764,3614,24954,13x123,Lung5,neutrophil,myeloid-enriched stroma
13x124,13,124,5476,0.96,2374,3379,16507.3333333333,165895.666666667,88,92,2352,17226,969,6458,344,993,404,2090,8762,37449,13x124,Lung5,neutrophil,myeloid-enriched stroma
13x125,13,125,4058,0.72,3292,3386,17425.3333333333,165902.666666667,67,93,5935,17644,10695,23088,309,12574,104,1204,558,14543,13x125,Lung5,neutrophil,myeloid-enriched stroma
13x126,13,126,5580,0.91,2765,3384,16898.3333333333,165900.666666667,85,93,1195,4751,1994,24886,308,1023,419,1410,10463,36451,13x126,Lung5,neutrophil,myeloid-enriched stroma
13x127,13,127,3781,1.13,3372,3384,17505.3333333333,165900.666666667,77,68,1419,4246,1599,18032,349,939,471,1546,9050,28012,13x127,Lung5,neutrophil,myeloid-enriched stroma
13x128,13,128,2352,1.0,1781,3394,15914.3333333333,165910.666666667,61,61,1673,12826,676,1018,352,1150,206,1506,12190,35253,13x128,Lung5,endothelial,stroma
13x129,13,129,5110,1.21,3874,3384,18007.3333333333,165900.666666667,92,76,2702,15907,985,12101,212,643,0,170,1875,20746,13x129,Lung5,macrophage,myeloid-enriched stroma
13x130,13,130,8693,1.18,1829,3359,15962.3333333333,165875.666666667,134,114,3113,12512,639,1578,382,4993,6,683,3978,32627,13x130,Lung5,macrophage,stroma
13x131,13,131,3870,0.97,5369,3387,19502.3333333333,165903.666666667,69,71,419,1860,2504,32761,667,4386,17,539,8418,22804,13x131,Lung5,neutrophil,myeloid-enriched stroma
13x132,13,132,4389,0.94,1888,3377,16021.3333333333,165893.666666667,76,81,1372,9879,664,10985,303,867,0,487,5491,19727,13x132,Lung5,fibroblast,myeloid-enriched stroma
13x133,13,133,6857,1.1,2864,3368,16997.3333333333,165884.666666667,116,105,1968,7703,629,8626,269,1186,3,530,1490,21057,13x133,Lung5,macrophage,myeloid-enriched stroma
13x134,13,134,1905,1.66,3439,3387,17572.3333333333,165903.666666667,63,38,735,3825,908,4792,213,835,217,1237,7047,26289,13x134,Lung5,neutrophil,myeloid-enriched stroma
13x135,13,135,4653,1.36,1981,3365,16114.3333333333,165881.666666667,95,70,2327,17255,767,1342,339,892,0,177,10669,34354,13x135,Lung5,T CD4 naive,myeloid-enriched stroma
13x136,13,136,4027,1.05,2282,3366,16415.3333333333,165882.666666667,88,84,1324,5515,1465,8665,245,813,28,1019,9264,34336,13x136,Lung5,mast,myeloid-enriched stroma
13x137,13,137,4388,1.2,4150,3366,18283.3333333333,165882.666666667,83,69,2626,7811,765,4961,472,1486,508,1991,10049,37591,13x137,Lung5,neutrophil,myeloid-enriched stroma
13x138,13,138,9866,0.61,1644,3322,15777.3333333333,165838.666666667,100,164,1439,6500,13381,64390,243,825,0,211,4973,33126,13x138,Lung5,endothelial,stroma
13x139,13,139,9260,0.53,2129,3310,16262.3333333333,165826.666666667,99,188,1630,5556,20852,65299,232,717,0,186,6976,35972,13x139,Lung5,endothelial,myeloid-enriched stroma
13x140,13,140,5763,0.89,3797,3358,17930.3333333333,165874.666666667,82,92,872,6213,583,3246,219,911,0,183,7793,26323,13x140,Lung5,macrophage,myeloid-enriched stroma
13x141,13,141,8155,0.93,4687,3351,18820.3333333333,165867.666666667,99,106,2387,8574,943,18634,306,946,4,296,2147,18074,13x141,Lung5,macrophage,myeloid-enriched stroma
13x142,13,142,2412,0.74,1750,3363,15883.3333333333,165879.666666667,49,66,576,3418,681,33494,205,684,0,0,3230,9643,13x142,Lung5,fibroblast,stroma
13x143,13,143,1891,0.75,4086,3363,18219.3333333333,165879.666666667,47,63,2328,6465,697,2500,462,1579,644,2534,5442,17710,13x143,Lung5,macrophage,myeloid-enriched stroma
13x144,13,144,7914,1.19,3497,3341,17630.3333333333,165857.666666667,117,98,1714,6581,906,8362,263,11749,0,243,3622,27609,13x144,Lung5,macrophage,myeloid-enriched stroma
13x145,13,145,3730,0.86,1470,3361,15603.3333333333,165877.666666667,64,74,3799,12025,36251,65332,244,772,13,497,2026,20128,13x145,Lung5,neutrophil,stroma
13x147,13,147,3559,1.91,5152,3367,19285.3333333333,165883.666666667,101,53,1029,4373,681,3745,186,9303,0,300,2428,12333,13x147,Lung5,macrophage,myeloid-enriched stroma
13x148,13,148,1963,1.13,3251,3357,17384.3333333333,165873.666666667,63,56,2523,6723,1193,4618,530,1112,681,1628,14220,35438,13x148,Lung5,neutrophil,myeloid-enriched stroma
13x149,13,149,3784,1.04,2332,3350,16465.3333333333,165866.666666667,81,78,1472,4953,679,4215,331,13414,531,2210,7452,32148,13x149,Lung5,neutrophil,myeloid-enriched stroma
13x150,13,150,3716,1.05,3333,3355,17466.3333333333,165871.666666667,78,74,4349,11262,6753,20699,266,747,11,509,5,2952,13x150,Lung5,macrophage,myeloid-enriched stroma
13x151,13,151,3309,1.13,4557,3360,18690.3333333333,165876.666666667,71,63,1782,6375,6398,39285,317,10405,243,1176,3262,18649,13x151,Lung5,neutrophil,myeloid-enriched stroma
13x152,13,152,2666,1.22,3701,3356,17834.3333333333,165872.666666667,66,54,1000,3015,1119,7874,205,575,101,627,5295,23761,13x152,Lung5,neutrophil,myeloid-enriched stroma
13x153,13,153,6792,1.0,2969,3334,17102.3333333333,165850.666666667,98,98,1945,9870,517,5387,245,12806,1,438,4770,22524,13x153,Lung5,macrophage,myeloid-enriched stroma
13x154,13,154,6309,1.06,4611,3336,18744.3333333333,165852.666666667,103,97,1667,6762,5798,36919,255,1574,3,410,2906,19181,13x154,Lung5,macrophage,myeloid-enriched stroma
13x155,13,155,5409,1.6,2860,3332,16993.3333333333,165848.666666667,125,78,2368,9301,631,7739,271,1091,16,1249,3542,25303,13x155,Lung5,macrophage,myeloid-enriched stroma
13x156,13,156,4890,1.17,4923,3338,19056.3333333333,165854.666666667,89,76,1042,5904,1630,13410,213,919,302,2010,6486,30656,13x156,Lung5,neutrophil,myeloid-enriched stroma
