sp_loc,fov,cell_ID,Area,AspectRatio,CenterX_local_px,CenterY_local_px,CenterX_global_px,CenterY_global_px,Width,Height,Mean.MembraneStain,Max.MembraneStain,Mean.PanCK,Max.PanCK,Mean.CD45,Max.CD45,Mean.CD3,Max.CD3,Mean.DAPI,Max.DAPI,sp_loc_meta,patient,cell_type,niche
15x42,15,42,4874,0.81,1483,3589,26560.7777777778,166105.666666667,77,95,2096,8903,993,9298,588,1863,9,451,13372,57598,15x42,Lung5,endothelial,myeloid-enriched stroma
15x43,15,43,2875,0.89,5051,3614,30128.7777777778,166130.666666667,58,65,799,2229,571,1309,266,811,8,548,4649,21127,15x43,Lung5,fibroblast,stroma
15x44,15,44,2929,1.04,2019,3611,27096.7777777778,166127.666666667,70,67,219,1821,577,2501,324,979,446,1557,12824,34740,15x44,Lung5,neutrophil,myeloid-enriched stroma
15x45,15,45,10059,0.7,690,3567,25767.7777777778,166083.666666667,105,150,1589,5237,6986,65349,327,814,1,295,3663,21682,15x45,Lung5,macrophage,myeloid-enriched stroma
15x46,15,46,4075,1.29,4792,3609,29869.7777777778,166125.666666667,85,66,513,1557,680,1382,184,444,0,10,4682,19798,15x46,Lung5,T CD4 naive,stroma
15x47,15,47,2380,0.83,4878,3613,29955.7777777778,166129.666666667,49,59,1190,3926,708,1262,265,860,0,189,50,1791,15x47,Lung5,fibroblast,stroma
15x48,15,48,2647,0.78,4607,3604,29684.7777777778,166120.666666667,57,73,1693,7691,4333,32808,251,720,0,136,6242,42396,15x48,Lung5,T CD4 naive,stroma
15x49,15,49,4070,0.66,5232,3594,30309.7777777778,166110.666666667,61,92,770,3022,521,966,295,2697,0,76,4570,25352,15x49,Lung5,fibroblast,stroma
15x50,15,50,4161,0.43,1394,3577,26471.7777777778,166093.666666667,52,121,690,2435,30842,65284,144,608,0,17,4727,16080,15x50,Lung5,mast,myeloid-enriched stroma
15x52,15,52,2084,1.44,4940,3604,30017.7777777778,166120.666666667,72,50,1173,3496,697,1278,474,1150,0,185,19763,45000,15x52,Lung5,T CD4 memory,stroma
15x53,15,53,7055,0.96,1621,3587,26698.7777777778,166103.666666667,93,97,1497,13252,21016,65279,324,1270,9,774,5424,27545,15x53,Lung5,endothelial,myeloid-enriched stroma
15x55,15,55,3259,0.71,597,3591,25674.7777777778,166107.666666667,59,83,2433,5162,56203,65360,507,11935,1,196,877,8977,15x55,Lung5,macrophage,myeloid-enriched stroma
15x56,15,56,6043,0.61,152,3560,25229.7777777778,166076.666666667,73,120,1064,2899,19381,65341,281,1123,0,0,538,11091,15x56,Lung5,epithelial,lymphoid structure
15x57,15,57,6266,1.01,2391,3588,27468.7777777778,166104.666666667,86,85,667,3317,20321,65285,167,625,0,86,5687,23935,15x57,Lung5,endothelial,myeloid-enriched stroma
15x58,15,58,3362,0.92,3706,3595,28783.7777777778,166111.666666667,65,71,1523,9307,15309,65235,197,647,0,34,4328,24687,15x58,Lung5,mast,stroma
15x59,15,59,2926,1.19,486,3589,25563.7777777778,166105.666666667,69,58,852,2337,2231,17876,318,1098,137,588,8294,26427,15x59,Lung5,neutrophil,myeloid-enriched stroma
15x60,15,60,6557,0.86,1215,3572,26292.7777777778,166088.666666667,96,112,1122,3772,996,11311,462,2023,2,475,420,11080,15x60,Lung5,macrophage,myeloid-enriched stroma
15x61,15,61,3747,0.72,4555,3582,29632.7777777778,166098.666666667,67,93,3086,8887,58529,65337,392,850,1,182,1084,12000,15x61,Lung5,T CD4 naive,stroma
15x62,15,62,2133,0.84,2715,3597,27792.7777777778,166113.666666667,49,58,255,2163,407,1068,498,5040,0,11,6839,28326,15x62,Lung5,macrophage,myeloid-enriched stroma
15x63,15,63,4033,0.9,552,3582,25629.7777777778,166098.666666667,73,81,2320,5249,54220,65345,451,1031,3,276,3728,20582,15x63,Lung5,macrophage,myeloid-enriched stroma
15x64,15,64,5625,0.79,261,3565,25338.7777777778,166081.666666667,78,99,721,1954,11573,65324,250,786,0,3,1484,15360,15x64,Lung5,macrophage,myeloid-enriched stroma
15x65,15,65,3638,0.76,5405,3575,30482.7777777778,166091.666666667,65,85,2274,6047,894,1596,218,776,0,113,2808,20741,15x65,Lung5,endothelial,stroma
15x66,15,66,1258,0.89,5451,3586,30528.7777777778,166102.666666667,39,44,1637,2872,913,1350,274,794,10,573,5132,20531,15x66,Lung5,endothelial,stroma
15x67,15,67,3616,0.89,4503,3576,29580.7777777778,166092.666666667,67,75,2629,7333,57394,65334,300,867,0,62,202,7197,15x67,Lung5,fibroblast,stroma
15x68,15,68,2641,0.66,4910,3568,29987.7777777778,166084.666666667,49,74,760,3351,668,1174,298,1555,0,205,2270,12186,15x68,Lung5,fibroblast,stroma
15x69,15,69,3648,0.91,757,3574,25834.7777777778,166090.666666667,70,77,1342,9312,2058,18670,673,2942,0,163,5491,32299,15x69,Lung5,B-cell,myeloid-enriched stroma
15x70,15,70,2665,0.86,5278,3576,30355.7777777778,166092.666666667,55,64,954,2072,638,1004,250,655,0,73,4134,13641,15x70,Lung5,pDC,stroma
15x71,15,71,9780,0.93,1288,3546,26365.7777777778,166062.666666667,112,120,1047,5874,479,2255,240,1594,2,242,4579,29577,15x71,Lung5,epithelial,myeloid-enriched stroma
15x72,15,72,10589,0.95,4019,3536,29096.7777777778,166052.666666667,121,128,2970,9201,33998,65328,285,841,0,330,3292,42069,15x72,Lung5,epithelial,stroma
15x73,15,73,2421,1.08,4630,3570,29707.7777777778,166086.666666667,64,59,1847,7073,5632,35890,302,802,3,208,8466,37016,15x73,Lung5,endothelial,stroma
15x74,15,74,3142,0.82,626,3565,25703.7777777778,166081.666666667,61,74,3102,7381,57918,65348,589,1123,100,1428,10260,37428,15x74,Lung5,macrophage,myeloid-enriched stroma
15x75,15,75,3886,1.03,2121,3565,27198.7777777778,166081.666666667,75,73,766,3610,461,1387,304,896,388,1610,14971,52631,15x75,Lung5,macrophage,myeloid-enriched stroma
15x76,15,76,4777,0.81,2967,3557,28044.7777777778,166073.666666667,66,81,949,2948,582,1399,193,535,0,64,3381,17394,15x76,Lung5,epithelial,myeloid-enriched stroma
15x77,15,77,5623,1.16,4186,3559,29263.7777777778,166075.666666667,100,86,1452,3853,4740,38350,711,2749,2,320,7216,23955,15x77,Lung5,fibroblast,stroma
15x78,15,78,1785,1.09,4957,3573,30034.7777777778,166089.666666667,50,46,974,2483,750,1319,250,788,0,105,6417,26946,15x78,Lung5,NK,stroma
15x79,15,79,4485,1.01,1152,3559,26229.7777777778,166075.666666667,84,83,1415,6750,3586,65238,363,988,134,1123,10087,47978,15x79,Lung5,macrophage,myeloid-enriched stroma
15x80,15,80,5880,1.33,3410,3553,28487.7777777778,166069.666666667,105,79,2676,8136,46682,65290,226,898,0,117,2576,20625,15x80,Lung5,plasmablast,myeloid-enriched stroma
15x81,15,81,3324,1.15,5130,3560,30207.7777777778,166076.666666667,70,61,4605,16585,820,1373,352,1061,0,68,621,16654,15x81,Lung5,T CD4 naive,stroma
15x83,15,83,2555,0.88,5072,3564,30149.7777777778,166080.666666667,56,64,1629,3455,653,3290,372,844,2,145,5361,26316,15x83,Lung5,T CD4 naive,stroma
15x84,15,84,3146,1.71,2873,3561,27950.7777777778,166077.666666667,94,55,2831,6409,37713,65340,364,971,199,2535,0,240,15x84,Lung5,macrophage,myeloid-enriched stroma
15x85,15,85,15582,1.06,3820,3526,28897.7777777778,166042.666666667,148,140,905,5287,26695,65315,213,631,0,285,1975,22557,15x85,Lung5,epithelial,stroma
15x86,15,86,5883,0.97,2570,3537,27647.7777777778,166053.666666667,99,102,2149,10412,12569,65325,329,1175,0,332,3912,35895,15x86,Lung5,macrophage,myeloid-enriched stroma
15x87,15,87,1307,1.13,3946,3565,29023.7777777778,166081.666666667,45,40,1600,3754,22855,65292,133,464,3,333,4278,18217,15x87,Lung5,epithelial,stroma
15x88,15,88,9429,1.01,4389,3526,29466.7777777778,166042.666666667,130,129,1798,7441,35176,65336,237,1711,9,880,1295,19997,15x88,Lung5,epithelial,stroma
15x89,15,89,1825,0.63,5450,3549,30527.7777777778,166065.666666667,41,65,2136,3865,720,1173,444,905,30,796,1435,14923,15x89,Lung5,macrophage,stroma
15x90,15,90,1653,0.87,472,3551,25549.7777777778,166067.666666667,52,60,753,1965,1108,3726,272,605,162,1306,9729,27333,15x90,Lung5,tumor 5,myeloid-enriched stroma
15x91,15,91,8470,0.81,3712,3521,28789.7777777778,166037.666666667,104,128,2067,16299,38438,65294,269,798,0,525,4355,44756,15x91,Lung5,epithelial,myeloid-enriched stroma
15x92,15,92,6111,0.73,1755,3518,26832.7777777778,166034.666666667,83,114,2405,5421,29699,65326,364,887,0,115,5347,32093,15x92,Lung5,epithelial,myeloid-enriched stroma
15x93,15,93,3242,0.89,1542,3546,26619.7777777778,166062.666666667,63,71,2958,14697,2584,34244,528,2568,0,43,9838,56770,15x93,Lung5,epithelial,myeloid-enriched stroma
15x94,15,94,3923,1.04,4575,3538,29652.7777777778,166054.666666667,78,75,4133,9895,60186,65344,440,1156,1,240,1573,14134,15x94,Lung5,NK,stroma
15x95,15,95,1774,1.44,2855,3547,27932.7777777778,166063.666666667,62,43,2072,5332,6604,32955,539,1347,618,2599,3918,17531,15x95,Lung5,macrophage,myeloid-enriched stroma
15x96,15,96,10878,1.07,784,3508,25861.7777777778,166024.666666667,140,131,1514,5070,637,3590,276,1070,7,1032,382,7867,15x96,Lung5,macrophage,myeloid-enriched stroma
15x97,15,97,4869,1.14,414,3521,25491.7777777778,166037.666666667,87,76,2562,7299,4083,10731,267,10834,79,972,278,8255,15x97,Lung5,tumor 5,myeloid-enriched stroma
15x98,15,98,3659,0.74,5039,3524,30116.7777777778,166040.666666667,62,84,1272,5753,636,1152,448,2365,2,365,11364,37458,15x98,Lung5,mDC,stroma
15x99,15,99,9817,1.05,1117,3503,26194.7777777778,166019.666666667,129,123,5077,11763,6117,16000,244,9376,68,2045,961,19471,15x99,Lung5,macrophage,myeloid-enriched stroma
15x100,15,100,4906,0.79,1578,3507,26655.7777777778,166023.666666667,79,100,658,3426,22507,65195,297,711,0,141,12497,42339,15x100,Lung5,endothelial,myeloid-enriched stroma
15x101,15,101,2419,1.03,480,3524,25557.7777777778,166040.666666667,73,71,1064,6231,5633,58016,280,10859,280,2285,7520,25800,15x101,Lung5,tumor 5,myeloid-enriched stroma
15x102,15,102,5388,0.86,2786,3517,27863.7777777778,166033.666666667,78,91,2034,5823,1199,9789,480,1507,34,1852,5632,31817,15x102,Lung5,macrophage,myeloid-enriched stroma
15x103,15,103,7159,1.19,557,3502,25634.7777777778,166018.666666667,113,95,1525,5339,44623,65317,335,8325,4,559,4306,26633,15x103,Lung5,epithelial,myeloid-enriched stroma
15x104,15,104,4381,0.68,980,3511,26057.7777777778,166027.666666667,65,95,1669,3960,23506,65329,440,13021,0,565,943,14088,15x104,Lung5,epithelial,myeloid-enriched stroma
15x105,15,105,14912,1.01,2425,3474,27502.7777777778,165990.666666667,158,157,1880,11444,35017,65307,215,808,0,524,2662,51225,15x105,Lung5,endothelial,myeloid-enriched stroma
15x106,15,106,5008,1.28,5408,3513,30485.7777777778,166029.666666667,97,76,1452,3608,588,1031,364,901,1,243,6812,31122,15x106,Lung5,pDC,stroma
15x107,15,107,3224,0.97,2151,3508,27228.7777777778,166024.666666667,75,77,1118,5458,563,1842,427,997,501,2217,9798,40231,15x107,Lung5,macrophage,myeloid-enriched stroma
15x108,15,108,5427,0.75,4622,3494,29699.7777777778,166010.666666667,80,107,2865,10914,50239,65321,334,1091,0,112,1589,17408,15x108,Lung5,mDC,stroma
15x109,15,109,3708,1.03,1502,3505,26579.7777777778,166021.666666667,78,76,2187,6027,6982,44994,517,1680,13,877,11865,55605,15x109,Lung5,epithelial,myeloid-enriched stroma
15x110,15,110,2506,1.28,5140,3512,30217.7777777778,166028.666666667,68,53,2501,7085,1079,1800,318,750,0,93,3809,28162,15x110,Lung5,T CD8 memory,stroma
15x111,15,111,2890,0.69,2724,3507,27801.7777777778,166023.666666667,49,71,927,3611,650,7685,218,750,280,1460,5429,28306,15x111,Lung5,macrophage,myeloid-enriched stroma
15x112,15,112,2900,0.55,615,3487,25692.7777777778,166003.666666667,47,86,2601,7201,38672,65324,436,977,275,2023,7406,33539,15x112,Lung5,macrophage,myeloid-enriched stroma
15x113,15,113,3844,0.97,2672,3503,27749.7777777778,166019.666666667,68,70,3812,14804,964,4871,350,1127,6,613,711,7547,15x113,Lung5,macrophage,myeloid-enriched stroma
15x114,15,114,1719,0.96,2846,3503,27923.7777777778,166019.666666667,49,51,3039,8819,1091,3172,656,1372,574,1765,5722,25970,15x114,Lung5,macrophage,myeloid-enriched stroma
15x115,15,115,3205,1.1,2887,3501,27964.7777777778,166017.666666667,74,67,1810,7109,1399,12813,407,1121,412,1790,3894,24771,15x115,Lung5,macrophage,myeloid-enriched stroma
15x116,15,116,3394,0.95,5276,3500,30353.7777777778,166016.666666667,69,73,1707,5640,671,1891,268,814,1,126,4637,23186,15x116,Lung5,pDC,stroma
15x117,15,117,8398,0.9,3464,3470,28541.7777777778,165986.666666667,104,115,1376,7557,38322,65324,259,742,0,315,4277,28427,15x117,Lung5,mDC,myeloid-enriched stroma
15x118,15,118,3907,0.64,4850,3490,29927.7777777778,166006.666666667,56,88,1541,3885,919,28468,390,1009,8,362,603,8957,15x118,Lung5,T CD4 naive,stroma
15x119,15,119,4250,0.9,663,3479,25740.7777777778,165995.666666667,73,81,3039,9123,34828,65344,453,1212,397,1618,4411,28136,15x119,Lung5,macrophage,myeloid-enriched stroma
15x120,15,120,5170,1.3,4470,3488,29547.7777777778,166004.666666667,95,73,1513,4737,3304,36299,252,847,145,1979,1952,14825,15x120,Lung5,epithelial,stroma
15x121,15,121,4071,1.05,198,3479,25275.7777777778,165995.666666667,80,76,588,1834,852,4913,252,710,0,0,8312,32717,15x121,Lung5,epithelial,myeloid-enriched stroma
15x122,15,122,8622,1.17,2235,3468,27312.7777777778,165984.666666667,121,103,655,2213,558,7419,216,704,18,828,995,13651,15x122,Lung5,epithelial,myeloid-enriched stroma
15x124,15,124,6191,0.78,489,3456,25566.7777777778,165972.666666667,78,100,2286,5589,22457,65331,253,5820,29,1093,4972,44112,15x124,Lung5,tumor 5,myeloid-enriched stroma
15x125,15,125,4697,0.63,5173,3464,30250.7777777778,165980.666666667,66,104,1463,5364,682,1710,393,1955,24,507,2845,19056,15x125,Lung5,T CD4 memory,stroma
15x127,15,127,2709,0.96,5312,3473,30389.7777777778,165989.666666667,64,67,2892,12046,806,1437,588,2112,30,294,9891,35837,15x127,Lung5,mast,stroma
15x128,15,128,11729,0.94,931,3435,26008.7777777778,165951.666666667,130,138,1731,7189,30318,65339,289,1047,0,269,4320,37975,15x128,Lung5,epithelial,myeloid-enriched stroma
15x130,15,130,3622,0.67,829,3446,25906.7777777778,165962.666666667,62,92,1262,5753,1508,25319,331,1468,536,2308,7257,30272,15x130,Lung5,epithelial,myeloid-enriched stroma
15x131,15,131,2215,1.24,2137,3468,27214.7777777778,165984.666666667,67,54,637,5067,481,1265,266,691,601,1989,12520,27170,15x131,Lung5,macrophage,myeloid-enriched stroma
15x132,15,132,7213,0.41,4229,3420,29306.7777777778,165936.666666667,66,160,4388,21985,44796,65321,386,1224,1,365,453,10743,15x132,Lung5,macrophage,stroma
15x133,15,133,5724,0.68,5435,3442,30512.7777777778,165958.666666667,71,104,2050,7794,624,1127,314,841,8,635,4791,23290,15x133,Lung5,NK,stroma
15x134,15,134,6792,0.96,3996,3444,29073.7777777778,165960.666666667,104,108,3496,29262,31276,65318,329,2989,22,1607,5894,43571,15x134,Lung5,fibroblast,stroma
15x135,15,135,4453,0.67,4959,3450,30036.7777777778,165966.666666667,64,95,2401,8298,814,2551,281,826,3,465,0,567,15x135,Lung5,B-cell,stroma
15x136,15,136,1381,0.91,403,3463,25480.7777777778,165979.666666667,43,47,1798,4489,3302,17412,129,546,119,667,54,2462,15x136,Lung5,tumor 5,myeloid-enriched stroma
15x137,15,137,4877,0.4,4188,3432,29265.7777777778,165948.666666667,50,124,6338,17901,3547,38539,438,962,0,181,2491,22911,15x137,Lung5,epithelial,stroma
15x139,15,139,3177,0.92,4668,3452,29745.7777777778,165968.666666667,67,73,3440,7374,53575,65327,445,5594,0,176,0,0,15x139,Lung5,fibroblast,stroma
15x140,15,140,3605,0.86,5248,3451,30325.7777777778,165967.666666667,64,74,1049,4268,599,1068,239,665,0,148,10214,31583,15x140,Lung5,mDC,stroma
15x141,15,141,4049,0.95,2765,3438,27842.7777777778,165954.666666667,77,81,1884,5704,1477,6028,406,1314,133,1098,15040,39569,15x141,Lung5,neutrophil,myeloid-enriched stroma
15x143,15,143,4705,0.79,5374,3440,30451.7777777778,165956.666666667,75,95,1277,2820,645,1191,332,1345,0,223,9035,32209,15x143,Lung5,pDC,stroma
15x144,15,144,2817,0.75,428,3450,25505.7777777778,165966.666666667,54,72,872,3957,6015,61518,261,948,301,1081,4926,23584,15x144,Lung5,tumor 5,myeloid-enriched stroma
15x145,15,145,3129,0.97,2831,3450,27908.7777777778,165966.666666667,63,65,4339,12008,4186,10242,288,997,85,975,48,8134,15x145,Lung5,macrophage,myeloid-enriched stroma
15x147,15,147,4128,0.84,1508,3427,26585.7777777778,165943.666666667,72,86,3301,13710,10974,45104,483,2051,489,2209,6261,40088,15x147,Lung5,epithelial,myeloid-enriched stroma
15x148,15,148,4258,1.13,1155,3443,26232.7777777778,165959.666666667,79,70,2440,6937,2359,19760,413,12668,186,1780,1935,19541,15x148,Lung5,macrophage,myeloid-enriched stroma
15x149,15,149,3534,0.83,2515,3437,27592.7777777778,165953.666666667,67,81,2097,7324,19348,54887,196,670,0,77,2483,31442,15x149,Lung5,macrophage,myeloid-enriched stroma
15x150,15,150,3973,1.1,4894,3439,29971.7777777778,165955.666666667,76,69,678,2364,773,33266,236,757,0,97,3973,15856,15x150,Lung5,fibroblast,stroma
15x151,15,151,5215,1.01,719,3427,25796.7777777778,165943.666666667,90,89,1103,7576,1395,12293,216,638,36,1230,4266,23908,15x151,Lung5,macrophage,myeloid-enriched stroma
15x152,15,152,4451,0.77,1224,3431,26301.7777777778,165947.666666667,64,83,3036,7397,802,11886,277,754,29,952,2899,20163,15x152,Lung5,macrophage,myeloid-enriched stroma
15x153,15,153,4618,1.04,4323,3435,29400.7777777778,165951.666666667,78,75,1257,6845,5182,65244,324,932,641,1867,6417,22544,15x153,Lung5,macrophage,stroma
15x154,15,154,2542,0.71,5081,3437,30158.7777777778,165953.666666667,50,70,1800,5385,845,2251,230,748,0,84,0,0,15x154,Lung5,mDC,stroma
15x155,15,155,5042,1.26,1395,3434,26472.7777777778,165950.666666667,91,72,840,3797,9450,46751,181,592,0,185,2897,13614,15x155,Lung5,mast,myeloid-enriched stroma
15x156,15,156,3130,0.97,2160,3427,27237.7777777778,165943.666666667,64,66,806,2983,836,40032,311,1014,542,1856,12732,40969,15x156,Lung5,macrophage,myeloid-enriched stroma
15x157,15,157,2997,1.0,4490,3422,29567.7777777778,165938.666666667,65,65,1280,3596,1493,8161,424,948,568,1409,7823,34168,15x157,Lung5,epithelial,stroma
15x158,15,158,1087,1.29,5295,3438,30372.7777777778,165954.666666667,49,38,2493,7141,780,1130,327,724,5,132,11478,22801,15x158,Lung5,fibroblast,stroma
15x159,15,159,6990,0.46,3748,3376,28825.7777777778,165892.666666667,77,168,2169,8295,31312,65330,326,772,1,425,5898,37795,15x159,Lung5,epithelial,myeloid-enriched stroma
15x160,15,160,3049,0.95,215,3422,25292.7777777778,165938.666666667,63,66,622,1418,669,2401,314,894,0,145,4286,12632,15x160,Lung5,epithelial,myeloid-enriched stroma
15x161,15,161,5759,0.87,277,3410,25354.7777777778,165926.666666667,86,99,1508,6264,684,1772,371,1123,1,403,3103,16700,15x161,Lung5,epithelial,myeloid-enriched stroma
15x162,15,162,9400,0.7,1685,3392,26762.7777777778,165908.666666667,95,135,1844,5774,4733,63634,255,611,0,20,1142,19075,15x162,Lung5,epithelial,myeloid-enriched stroma
15x163,15,163,6538,0.88,3362,3404,28439.7777777778,165920.666666667,84,96,1389,7466,738,6225,202,719,0,136,17,624,15x163,Lung5,epithelial,myeloid-enriched stroma
15x164,15,164,9487,0.93,2570,3378,27647.7777777778,165894.666666667,123,132,1672,5440,32136,65289,238,856,2,495,4524,23806,15x164,Lung5,macrophage,myeloid-enriched stroma
15x165,15,165,1464,0.69,5322,3412,30399.7777777778,165928.666666667,40,58,2622,15426,831,1483,363,765,2,196,14323,34711,15x165,Lung5,mDC,stroma
15x168,15,168,2439,1.12,5135,3412,30212.7777777778,165928.666666667,58,52,601,1615,651,1154,207,481,0,92,3880,16927,15x168,Lung5,T CD4 naive,stroma
15x170,15,170,3101,1.0,783,3394,25860.7777777778,165910.666666667,67,67,1410,8376,955,3840,376,1074,744,2042,9504,34819,15x170,Lung5,endothelial,myeloid-enriched stroma
15x171,15,171,923,0.83,5350,3413,30427.7777777778,165929.666666667,33,40,1710,4630,710,1517,297,590,1,80,5988,16499,15x171,Lung5,mDC,stroma
15x172,15,172,5933,0.79,4518,3378,29595.7777777778,165894.666666667,85,107,1397,4441,1861,33773,303,795,15,1049,8431,39103,15x172,Lung5,epithelial,stroma
15x173,15,173,1948,0.84,5293,3394,30370.7777777778,165910.666666667,47,56,1776,5074,722,1370,266,642,0,123,7992,34594,15x173,Lung5,fibroblast,stroma
