sp_loc,fov,cell_ID,Area,AspectRatio,CenterX_local_px,CenterY_local_px,CenterX_global_px,CenterY_global_px,Width,Height,Mean.MembraneStain,Max.MembraneStain,Mean.PanCK,Max.PanCK,Mean.CD45,Max.CD45,Mean.CD3,Max.CD3,Mean.DAPI,Max.DAPI,sp_loc_meta,patient,cell_type,niche
29x63,29,63,866,1.03,4348,3582,23953.5555555556,177048.666666667,37,36,4899,8379,51395,65227,348,587,7,435,0,0,29x63,Lung5,tumor 5,tumor-stroma boundary
29x64,29,64,3956,0.36,1287,3538,20892.5555555556,177004.666666667,43,120,3501,8070,28094,65040,331,898,0,147,2816,15474,29x64,Lung5,tumor 5,tumor interior
29x65,29,65,2098,0.8,3590,3574,23195.5555555556,177040.666666667,48,60,4670,15207,8919,48613,389,1291,0,15,3721,21659,29x65,Lung5,NK,tumor interior
29x66,29,66,1890,0.67,2516,3566,22121.5555555556,177032.666666667,40,60,3598,9847,1551,9808,374,12333,165,1149,14849,40716,29x66,Lung5,neutrophil,tumor-stroma boundary
29x67,29,67,1871,1.27,4366,3569,23971.5555555556,177035.666666667,65,51,4914,8209,51964,65225,400,749,10,467,0,0,29x67,Lung5,tumor 5,tumor-stroma boundary
29x68,29,68,5529,1.2,5008,3551,24613.5555555556,177017.666666667,104,87,4604,7969,3579,29952,661,1304,26,464,41,4265,29x68,Lung5,mDC,stroma
29x69,29,69,4232,0.51,814,3544,20419.5555555556,177010.666666667,59,115,3849,8860,31483,65204,403,828,3,198,2012,16684,29x69,Lung5,tumor 5,tumor interior
29x70,29,70,2790,0.84,1045,3555,20650.5555555556,177021.666666667,63,75,5348,15405,35302,65162,240,11328,0,106,0,0,29x70,Lung5,tumor 5,tumor interior
29x71,29,71,1663,0.62,2484,3564,22089.5555555556,177030.666666667,38,61,3797,7250,13059,65189,556,1672,425,1531,6871,21297,29x71,Lung5,neutrophil,tumor-stroma boundary
29x72,29,72,4004,0.63,2637,3554,22242.5555555556,177020.666666667,60,95,4166,9263,27808,65204,375,806,3,350,5543,29452,29x72,Lung5,tumor 5,tumor-stroma boundary
29x73,29,73,8092,1.16,1618,3547,21223.5555555556,177013.666666667,123,106,3885,17448,7137,61245,270,13679,133,3240,467,14947,29x73,Lung5,macrophage,tumor interior
29x74,29,74,6140,1.42,271,3561,19876.5555555556,177027.666666667,105,74,2877,9399,30509,65340,327,645,40,780,4115,29056,29x74,Lung5,tumor 5,tumor interior
29x75,29,75,2993,0.79,851,3558,20456.5555555556,177024.666666667,59,75,3291,8950,26873,65276,399,756,21,440,8194,29735,29x75,Lung5,tumor 5,tumor interior
29x76,29,76,4154,1.06,4691,3546,24296.5555555556,177012.666666667,91,86,2401,14325,782,1818,391,1207,0,191,4840,19056,29x76,Lung5,macrophage,tumor-stroma boundary
29x77,29,77,7212,1.25,418,3550,20023.5555555556,177016.666666667,116,93,4470,16552,26287,65294,331,6484,1,167,1300,12429,29x77,Lung5,tumor 5,tumor interior
29x78,29,78,6027,0.66,1796,3538,21401.5555555556,177004.666666667,76,116,2333,8287,1733,43682,368,12403,311,1883,4680,21566,29x78,Lung5,mast,tumor interior
29x79,29,79,4110,0.72,546,3545,20151.5555555556,177011.666666667,71,99,4541,11769,26576,63930,336,666,0,124,2012,15995,29x79,Lung5,tumor 5,tumor interior
29x80,29,80,6631,0.35,3199,3517,22804.5555555556,176983.666666667,54,154,5457,14076,37379,65321,279,744,0,239,7,2689,29x80,Lung5,epithelial,tumor-stroma boundary
29x82,29,82,1993,0.98,763,3564,20368.5555555556,177030.666666667,52,53,5342,9727,29691,62990,460,786,2,111,1400,14018,29x82,Lung5,tumor 5,tumor interior
29x83,29,83,1854,0.98,896,3566,20501.5555555556,177032.666666667,48,49,1192,3515,34729,65308,350,785,1,157,2900,11594,29x83,Lung5,tumor 5,tumor interior
29x84,29,84,3244,0.67,484,3535,20089.5555555556,177001.666666667,58,86,6111,11355,28686,65262,391,1276,11,813,1087,13998,29x84,Lung5,tumor 5,tumor interior
29x85,29,85,2356,1.02,3662,3549,23267.5555555556,177015.666666667,59,58,9644,27600,18681,65225,707,3048,2,169,1063,18909,29x85,Lung5,mDC,tumor interior
29x86,29,86,2809,1.02,188,3556,19793.5555555556,177022.666666667,61,60,1236,2962,2647,24357,336,836,105,674,10923,33847,29x86,Lung5,neutrophil,tumor interior
29x87,29,87,2775,1.39,699,3549,20304.5555555556,177015.666666667,75,54,5288,13604,26564,45473,388,739,15,202,2974,16534,29x87,Lung5,tumor 5,tumor interior
29x88,29,88,3492,0.38,3280,3532,22885.5555555556,176998.666666667,41,109,5160,18722,14561,65238,254,710,0,191,3426,25539,29x88,Lung5,fibroblast,tumor-stroma boundary
29x89,29,89,3293,0.96,1086,3536,20691.5555555556,177002.666666667,74,77,2565,9789,24153,65286,273,1790,0,189,3978,17728,29x89,Lung5,tumor 5,tumor interior
29x90,29,90,4473,1.29,3387,3550,22992.5555555556,177016.666666667,88,68,3605,11999,25042,65292,268,636,0,143,900,11282,29x90,Lung5,epithelial,tumor-stroma boundary
29x91,29,91,4172,0.75,1134,3526,20739.5555555556,176992.666666667,66,88,2744,8203,26339,59420,293,690,0,89,5056,28605,29x91,Lung5,tumor 5,tumor interior
29x92,29,92,4290,0.88,3505,3534,23110.5555555556,177000.666666667,79,90,4587,9809,38447,65293,292,5932,0,105,711,13996,29x92,Lung5,tumor 5,tumor-stroma boundary
29x93,29,93,2685,2.0,4467,3547,24072.5555555556,177013.666666667,94,47,2890,6894,34869,65232,307,825,11,553,7333,17902,29x93,Lung5,tumor 5,tumor-stroma boundary
29x94,29,94,1956,1.24,4400,3540,24005.5555555556,177006.666666667,61,49,2960,7847,35994,65232,341,636,0,144,5825,17071,29x94,Lung5,tumor 5,tumor-stroma boundary
29x95,29,95,5075,0.52,3319,3502,22924.5555555556,176968.666666667,68,132,7477,15280,39965,65250,422,1075,1,337,1476,20402,29x95,Lung5,epithelial,tumor-stroma boundary
29x96,29,96,3434,0.97,5437,3529,25042.5555555556,176995.666666667,68,70,950,2259,594,1176,296,870,5,527,8234,19915,29x96,Lung5,B-cell,stroma
29x97,29,97,5865,0.95,3542,3513,23147.5555555556,176979.666666667,97,102,7649,27466,42341,65309,318,1027,0,120,1685,17536,29x97,Lung5,tumor 5,tumor-stroma boundary
29x98,29,98,5062,1.01,2417,3510,22022.5555555556,176976.666666667,89,88,2570,6457,27715,65308,268,12911,0,256,5150,28623,29x98,Lung5,tumor 5,tumor-stroma boundary
29x99,29,99,4742,1.18,4638,3521,24243.5555555556,176987.666666667,97,82,2369,9722,982,2406,301,842,0,246,6427,27564,29x99,Lung5,fibroblast,tumor-stroma boundary
29x100,29,100,4168,0.81,768,3509,20373.5555555556,176975.666666667,69,85,5122,55743,24539,65284,299,11012,1,311,4446,26270,29x100,Lung5,tumor 5,tumor interior
29x101,29,101,2484,1.07,1551,3531,21156.5555555556,176997.666666667,62,58,4910,24491,2315,6368,326,1367,22,515,3829,39480,29x101,Lung5,NK,tumor interior
29x103,29,103,3074,1.46,169,3520,19774.5555555556,176986.666666667,82,56,1325,3455,4140,58552,347,749,97,590,9137,31317,29x103,Lung5,neutrophil,tumor interior
29x104,29,104,3239,1.04,567,3517,20172.5555555556,176983.666666667,83,80,5941,11409,25353,57938,374,753,0,102,1652,15044,29x104,Lung5,tumor 5,tumor interior
29x105,29,105,4755,0.89,2132,3511,21737.5555555556,176977.666666667,84,94,5153,20370,4815,65268,622,14046,133,834,3462,25860,29x105,Lung5,neutrophil,tumor-stroma boundary
29x106,29,106,4554,1.2,3386,3510,22991.5555555556,176976.666666667,113,94,5047,20581,28087,65242,286,969,0,264,3946,16901,29x106,Lung5,tumor 5,tumor-stroma boundary
29x107,29,107,1508,0.84,4316,3534,23921.5555555556,177000.666666667,41,49,4732,14653,57802,65236,389,732,3,210,0,0,29x107,Lung5,tumor 5,tumor-stroma boundary
29x108,29,108,1020,0.87,4354,3531,23959.5555555556,176997.666666667,34,39,4681,8105,52298,65227,379,747,8,443,0,0,29x108,Lung5,tumor 5,tumor-stroma boundary
29x109,29,109,3004,1.25,4740,3527,24345.5555555556,176993.666666667,75,60,2791,12578,852,3913,413,2502,0,180,4396,24880,29x109,Lung5,plasmablast,tumor-stroma boundary
29x110,29,110,6945,1.19,5175,3511,24780.5555555556,176977.666666667,107,90,1919,5554,1725,16289,379,1186,263,1425,3933,24533,29x110,Lung5,neutrophil,stroma
29x111,29,111,1125,0.93,719,3525,20324.5555555556,176991.666666667,39,42,2886,8641,30547,65224,283,621,0,47,5290,20479,29x111,Lung5,tumor 5,tumor interior
29x112,29,112,3004,1.58,886,3519,20491.5555555556,176985.666666667,84,53,1702,4611,29863,58988,355,741,2,225,8441,25920,29x112,Lung5,tumor 5,tumor interior
29x113,29,113,6481,0.85,1483,3501,21088.5555555556,176967.666666667,87,102,5213,11773,28520,65306,304,825,0,231,769,16162,29x113,Lung5,tumor 5,tumor interior
29x114,29,114,5289,1.0,2567,3506,22172.5555555556,176972.666666667,90,90,4367,8664,31243,65263,375,1002,0,146,3164,26028,29x114,Lung5,tumor 5,tumor-stroma boundary
29x115,29,115,5434,1.5,4470,3506,24075.5555555556,176972.666666667,108,72,3578,7390,40648,65253,357,790,28,619,4464,23312,29x115,Lung5,tumor 5,tumor-stroma boundary
29x116,29,116,5545,1.04,4864,3512,24469.5555555556,176978.666666667,84,81,2156,5835,42084,65310,255,11051,4,424,824,10152,29x116,Lung5,epithelial,tumor-stroma boundary
29x117,29,117,8561,1.14,2478,3483,22083.5555555556,176949.666666667,124,109,3436,8895,34840,65296,299,1865,12,1153,2027,16212,29x117,Lung5,tumor 5,tumor-stroma boundary
29x118,29,118,5543,0.74,3910,3495,23515.5555555556,176961.666666667,75,102,2761,7482,6516,56535,271,936,3,342,0,0,29x118,Lung5,tumor 5,tumor interior
29x119,29,119,3994,0.9,599,3494,20204.5555555556,176960.666666667,87,97,3342,7584,22287,44641,330,11653,0,40,9093,29380,29x119,Lung5,tumor 5,tumor interior
29x120,29,120,5504,0.89,4981,3490,24586.5555555556,176956.666666667,85,95,2855,10044,3177,15473,386,815,105,775,4030,23693,29x120,Lung5,macrophage,stroma
29x121,29,121,1344,1.84,4390,3515,23995.5555555556,176981.666666667,57,31,3283,6258,43108,65225,361,741,21,845,2109,8973,29x121,Lung5,tumor 5,tumor-stroma boundary
29x122,29,122,3029,2.67,265,3509,19870.5555555556,176975.666666667,104,39,2844,6825,5105,56105,459,1121,452,1828,7919,31947,29x122,Lung5,neutrophil,tumor interior
29x123,29,123,3507,1.04,2194,3503,21799.5555555556,176969.666666667,70,67,3610,12080,6108,55983,504,2962,374,1570,4812,22320,29x123,Lung5,neutrophil,tumor-stroma boundary
29x124,29,124,2937,0.99,673,3497,20278.5555555556,176963.666666667,69,70,1474,5354,22974,61082,318,779,0,110,6613,26127,29x124,Lung5,tumor 5,tumor interior
29x125,29,125,6308,1.39,1559,3483,21164.5555555556,176949.666666667,114,82,3010,8288,23880,65263,218,658,0,18,1064,14137,29x125,Lung5,tumor 5,tumor interior
29x126,29,126,1380,0.92,4301,3505,23906.5555555556,176971.666666667,44,48,4429,14952,61144,65231,418,681,3,380,0,0,29x126,Lung5,tumor 5,tumor-stroma boundary
29x127,29,127,11587,1.26,1734,3458,21339.5555555556,176924.666666667,166,132,2429,9404,14915,65313,212,1083,22,732,1656,29225,29x127,Lung5,fibroblast,tumor interior
29x128,29,128,1096,0.77,4354,3495,23959.5555555556,176961.666666667,33,43,3511,7278,53565,65225,361,663,19,665,198,4560,29x128,Lung5,tumor 5,tumor-stroma boundary
29x129,29,129,3817,0.95,332,3487,19937.5555555556,176953.666666667,71,75,1230,3106,5486,33353,244,765,94,747,8710,29660,29x129,Lung5,neutrophil,tumor interior
29x130,29,130,2615,1.41,1776,3486,21381.5555555556,176952.666666667,79,56,2890,8581,3759,40512,420,1299,421,2688,5447,24554,29x130,Lung5,neutrophil,tumor interior
29x131,29,131,2732,1.18,5427,3488,25032.5555555556,176954.666666667,66,56,954,2316,684,3935,219,676,0,13,4600,19225,29x131,Lung5,pDC,stroma
29x132,29,132,8556,1.19,3380,3458,22985.5555555556,176924.666666667,140,118,4932,15795,35230,65287,373,10911,0,236,3768,23147,29x132,Lung5,tumor 5,tumor-stroma boundary
29x133,29,133,3798,0.61,3597,3473,23202.5555555556,176939.666666667,60,99,10125,27202,51911,65248,412,856,1,231,308,11809,29x133,Lung5,tumor 5,tumor-stroma boundary
29x134,29,134,756,0.49,4327,3489,23932.5555555556,176955.666666667,23,47,3575,7735,54985,65226,387,660,4,163,0,0,29x134,Lung5,tumor 5,tumor-stroma boundary
29x135,29,135,2785,0.73,3850,3479,23455.5555555556,176945.666666667,53,73,4356,9929,5867,16543,289,769,5,455,1035,12972,29x135,Lung5,tumor 12,tumor interior
29x136,29,136,6619,1.45,426,3469,20031.5555555556,176935.666666667,116,80,3253,12369,18868,51058,307,705,3,311,7428,41205,29x136,Lung5,tumor 5,tumor interior
29x137,29,137,3697,1.31,648,3474,20253.5555555556,176940.666666667,92,70,3875,10625,22768,61258,389,796,1,127,14176,43408,29x137,Lung5,tumor 5,tumor interior
29x138,29,138,2288,0.87,922,3486,20527.5555555556,176952.666666667,52,60,1062,2018,25080,54055,265,678,12,1031,1768,12348,29x138,Lung5,tumor 5,tumor interior
29x139,29,139,3507,1.22,862,3474,20467.5555555556,176940.666666667,73,60,1363,3286,21789,52532,338,787,4,757,4993,21646,29x139,Lung5,tumor 5,tumor interior
29x140,29,140,3054,1.25,4630,3474,24235.5555555556,176940.666666667,75,60,3337,5567,1224,46533,397,943,40,831,4783,18849,29x140,Lung5,fibroblast,tumor-stroma boundary
29x141,29,141,3933,1.03,4734,3468,24339.5555555556,176934.666666667,75,73,1287,3568,782,1454,238,779,0,103,7326,21404,29x141,Lung5,fibroblast,tumor-stroma boundary
29x142,29,142,2433,0.6,5288,3478,24893.5555555556,176944.666666667,44,73,777,1528,3474,38707,208,451,5,544,4326,12671,29x142,Lung5,fibroblast,stroma
29x143,29,143,2911,0.96,203,3467,19808.5555555556,176933.666666667,66,69,3112,7732,11306,34731,393,842,29,527,2006,15349,29x143,Lung5,neutrophil,tumor interior
29x144,29,144,1918,1.12,4388,3475,23993.5555555556,176941.666666667,57,51,2649,5580,39989,65236,353,799,1,239,7209,16251,29x144,Lung5,tumor 5,tumor-stroma boundary
29x145,29,145,4774,0.68,3651,3456,23256.5555555556,176922.666666667,67,99,8574,26662,46431,65222,439,858,1,226,351,9465,29x145,Lung5,tumor 5,tumor-stroma boundary
29x146,29,146,2199,0.83,4264,3479,23869.5555555556,176945.666666667,48,58,3485,13265,52814,65258,390,918,5,295,0,0,29x146,Lung5,tumor 5,tumor-stroma boundary
29x147,29,147,2652,1.25,4437,3469,24042.5555555556,176935.666666667,74,59,3194,6782,39163,65244,341,745,2,407,3270,14030,29x147,Lung5,tumor 5,tumor-stroma boundary
29x148,29,148,3443,1.47,255,3467,19860.5555555556,176933.666666667,85,58,2633,8987,3090,25451,414,1048,272,1403,3074,24010,29x148,Lung5,neutrophil,tumor interior
29x149,29,149,2295,1.09,527,3472,20132.5555555556,176938.666666667,58,53,1907,6109,20550,65249,279,10473,0,290,2636,10120,29x149,Lung5,tumor 5,tumor interior
29x150,29,150,5953,0.96,2083,3455,21688.5555555556,176921.666666667,93,97,4733,11664,38670,65283,395,1042,57,1605,5462,30865,29x150,Lung5,tumor 5,tumor-stroma boundary
29x151,29,151,2696,0.89,5330,3473,24935.5555555556,176939.666666667,56,63,789,1686,860,1260,244,644,0,207,6984,17198,29x151,Lung5,epithelial,stroma
29x152,29,152,3689,0.97,149,3464,19754.5555555556,176930.666666667,71,73,1904,3678,6031,39975,325,634,2,197,5213,23801,29x152,Lung5,neutrophil,tumor interior
29x153,29,153,3743,1.09,1263,3460,20868.5555555556,176926.666666667,74,68,1084,4057,1680,15918,280,1102,181,1223,8040,32486,29x153,Lung5,neutrophil,tumor interior
29x154,29,154,4935,0.74,1949,3450,21554.5555555556,176916.666666667,74,100,3065,13977,35549,65299,289,959,59,728,2056,20177,29x154,Lung5,tumor 5,tumor interior
29x155,29,155,1135,1.0,4303,3468,23908.5555555556,176934.666666667,40,40,3723,6988,55552,65234,410,809,2,150,0,0,29x155,Lung5,tumor 5,tumor-stroma boundary
29x156,29,156,2075,0.79,4594,3463,24199.5555555556,176929.666666667,53,67,2865,8725,1046,5385,503,1214,329,1165,5475,20759,29x156,Lung5,pDC,tumor-stroma boundary
29x157,29,157,1094,0.74,4559,3471,24164.5555555556,176937.666666667,32,43,2676,4260,1213,39098,443,1135,350,1105,3420,14277,29x157,Lung5,neutrophil,tumor-stroma boundary
29x158,29,158,9571,1.2,2967,3438,22572.5555555556,176904.666666667,130,108,1789,5018,43105,65322,236,825,0,241,4213,28487,29x158,Lung5,tumor 5,tumor-stroma boundary
29x159,29,159,4171,0.98,4686,3452,24291.5555555556,176918.666666667,79,81,1619,4315,881,21584,308,638,0,159,8110,22056,29x159,Lung5,fibroblast,tumor-stroma boundary
