sp_loc,fov,cell_ID,Area,AspectRatio,CenterX_local_px,CenterY_local_px,CenterX_global_px,CenterY_global_px,Width,Height,Mean.MembraneStain,Max.MembraneStain,Mean.PanCK,Max.PanCK,Mean.CD45,Max.CD45,Mean.CD3,Max.CD3,Mean.DAPI,Max.DAPI,sp_loc_meta,patient,cell_type,niche
22x51,22,51,2681,0.91,546,3576,9207.11111111111,173392.666666667,58,64,1109,6129,278,769,397,1422,11,373,11430,37605,22x51,Lung5,mDC,stroma
22x52,22,52,5101,1.3,1130,3563,9791.11111111111,173379.666666667,105,81,2635,17397,1151,6600,1390,13228,48,804,8240,51039,22x52,Lung5,neutrophil,tumor-stroma boundary
22x53,22,53,5599,1.23,1549,3567,10210.1111111111,173383.666666667,101,82,1447,3988,1410,32032,336,815,118,1351,4323,37215,22x53,Lung5,fibroblast,tumor-stroma boundary
22x54,22,54,4444,1.19,2701,3573,11362.1111111111,173389.666666667,82,69,2671,6377,4704,51618,322,1148,3,287,4860,29160,22x54,Lung5,fibroblast,tumor interior
22x55,22,55,4263,1.81,4322,3576,12983.1111111111,173392.666666667,116,64,1524,3726,49670,65318,290,873,0,120,2848,13734,22x55,Lung5,tumor 5,tumor interior
22x56,22,56,2629,1.07,2439,3569,11100.1111111111,173385.666666667,59,55,4403,8407,49555,65313,428,965,2,219,2376,15864,22x56,Lung5,tumor 5,tumor-stroma boundary
22x57,22,57,2629,1.03,1012,3569,9673.11111111111,173385.666666667,67,65,933,2288,380,1337,332,806,2,242,11253,42292,22x57,Lung5,monocyte,tumor-stroma boundary
22x58,22,58,3741,0.82,2198,3562,10859.1111111111,173378.666666667,65,79,2101,4843,34607,65307,342,790,0,85,12270,24349,22x58,Lung5,tumor 5,tumor-stroma boundary
22x59,22,59,4487,0.72,4165,3556,12826.1111111111,173372.666666667,66,92,2275,6529,43246,65312,400,1018,24,922,4153,36469,22x59,Lung5,tumor 5,tumor interior
22x60,22,60,4234,0.95,2138,3557,10799.1111111111,173373.666666667,77,81,2175,5569,36338,65302,278,768,0,36,6320,28150,22x60,Lung5,tumor 5,tumor-stroma boundary
22x61,22,61,3717,1.31,4998,3566,13659.1111111111,173382.666666667,85,65,1024,3296,569,1245,313,4712,17,436,11058,21016,22x61,Lung5,plasmablast,plasmablast-enriched stroma
22x62,22,62,5381,1.18,4354,3551,13015.1111111111,173367.666666667,105,89,2006,4495,45605,65325,389,880,27,753,9683,39501,22x62,Lung5,tumor 5,tumor interior
22x63,22,63,2417,0.69,1992,3557,10653.1111111111,173373.666666667,52,75,1451,4126,1452,15847,380,1240,285,1512,5485,45750,22x63,Lung5,monocyte,tumor-stroma boundary
22x64,22,64,4031,1.13,2338,3545,10999.1111111111,173361.666666667,104,92,4223,9871,50037,65295,487,960,0,120,4081,22802,22x64,Lung5,tumor 5,tumor-stroma boundary
22x65,22,65,3723,1.15,4772,3552,13433.1111111111,173368.666666667,77,67,1946,3457,55643,65312,331,682,0,121,5304,23908,22x65,Lung5,tumor 5,tumor-stroma boundary
22x66,22,66,1867,1.4,1270,3559,9931.11111111111,173375.666666667,59,42,2385,5950,5634,48724,344,1313,10,283,6519,33590,22x66,Lung5,fibroblast,tumor-stroma boundary
22x67,22,67,3314,1.57,1840,3564,10501.1111111111,173380.666666667,83,53,935,3563,577,2056,394,1225,44,931,8627,30883,22x67,Lung5,monocyte,tumor-stroma boundary
22x68,22,68,2589,1.51,3768,3565,12429.1111111111,173381.666666667,68,45,1197,2147,43215,65317,302,816,0,91,0,0,22x68,Lung5,tumor 5,tumor interior
22x69,22,69,3480,1.89,3060,3561,11721.1111111111,173377.666666667,104,55,2527,3999,42867,65288,353,755,0,84,14154,34159,22x69,Lung5,tumor 5,tumor interior
22x70,22,70,7189,1.25,4671,3542,13332.1111111111,173358.666666667,111,89,1684,4140,51912,65320,358,909,1,244,4514,19518,22x70,Lung5,tumor 5,tumor-stroma boundary
22x71,22,71,3651,0.81,4041,3544,12702.1111111111,173360.666666667,63,78,2264,5573,38462,65311,395,910,63,1282,3884,24596,22x71,Lung5,tumor 5,tumor interior
22x72,22,72,1716,1.24,4877,3553,13538.1111111111,173369.666666667,62,50,1507,3350,929,2139,441,2100,9,416,8362,37066,22x72,Lung5,fibroblast,plasmablast-enriched stroma
22x73,22,73,5025,1.18,1755,3545,10416.1111111111,173361.666666667,92,78,1199,3331,787,12425,658,10445,7,887,8055,38153,22x73,Lung5,macrophage,tumor-stroma boundary
22x74,22,74,1054,1.28,5450,3556,14111.1111111111,173372.666666667,41,32,1003,1685,422,724,294,573,6,228,6420,18685,22x74,Lung5,pDC,stroma
22x75,22,75,3660,1.14,2501,3536,11162.1111111111,173352.666666667,79,69,2302,7405,45580,65312,416,14380,0,193,23244,54623,22x75,Lung5,tumor 5,tumor-stroma boundary
22x76,22,76,2925,0.85,5252,3547,13913.1111111111,173363.666666667,56,66,1005,2538,433,649,331,877,0,117,12101,31974,22x76,Lung5,endothelial,plasmablast-enriched stroma
22x77,22,77,4104,1.13,2845,3542,11506.1111111111,173358.666666667,78,69,2554,6149,1496,26372,393,1291,8,394,3400,19633,22x77,Lung5,fibroblast,tumor interior
22x78,22,78,1786,1.32,1925,3544,10586.1111111111,173360.666666667,58,44,2401,5913,864,2591,341,816,0,39,50,1943,22x78,Lung5,fibroblast,tumor-stroma boundary
22x79,22,79,6538,1.19,2249,3521,10910.1111111111,173337.666666667,102,86,3379,8182,42577,65295,367,1134,0,119,3615,26846,22x79,Lung5,tumor 5,tumor-stroma boundary
22x80,22,80,3186,1.22,3143,3542,11804.1111111111,173358.666666667,79,65,2209,6402,44378,65294,444,945,0,240,10536,27983,22x80,Lung5,tumor 5,tumor interior
22x81,22,81,1428,0.61,4082,3532,12743.1111111111,173348.666666667,37,61,2987,6540,34619,65262,577,1093,913,2278,7154,24769,22x81,Lung5,tumor 5,tumor interior
22x82,22,82,5321,0.86,4257,3521,12918.1111111111,173337.666666667,85,99,2139,6090,42433,65321,431,1250,240,1476,7014,20820,22x82,Lung5,tumor 5,tumor interior
22x83,22,83,5384,1.18,147,3532,8808.11111111111,173348.666666667,90,76,724,2743,221,361,369,987,2,243,8772,36638,22x83,Lung5,T CD8 naive,stroma
22x84,22,84,4516,1.36,3209,3532,11870.1111111111,173348.666666667,98,72,2746,6060,53121,65302,459,1032,0,91,2918,21355,22x84,Lung5,tumor 5,tumor interior
22x85,22,85,1576,0.81,4117,3528,12778.1111111111,173344.666666667,43,53,2738,4440,39217,65266,475,949,691,2219,2624,10954,22x85,Lung5,tumor 5,tumor interior
22x86,22,86,3196,1.37,2344,3521,11005.1111111111,173337.666666667,89,65,5235,8781,47018,65265,419,1626,0,80,4300,22913,22x86,Lung5,tumor 5,tumor-stroma boundary
22x87,22,87,2695,0.56,2404,3520,11065.1111111111,173336.666666667,47,84,4071,6858,46835,65305,449,946,0,100,6792,25756,22x87,Lung5,tumor 5,tumor-stroma boundary
22x88,22,88,5995,2.19,654,3526,9315.11111111111,173342.666666667,140,64,1210,3069,325,545,297,837,0,279,5352,25590,22x88,Lung5,fibroblast,stroma
22x89,22,89,3569,0.73,1499,3518,10160.1111111111,173334.666666667,58,80,1362,2698,494,1144,408,1091,30,911,7358,31247,22x89,Lung5,mDC,tumor-stroma boundary
22x90,22,90,2789,1.25,5015,3523,13676.1111111111,173339.666666667,70,56,1324,2548,563,995,476,1286,14,665,4176,17164,22x90,Lung5,plasmablast,plasmablast-enriched stroma
22x91,22,91,1912,0.75,5449,3520,14110.1111111111,173336.666666667,43,57,877,1563,374,622,277,524,7,343,9322,23863,22x91,Lung5,plasmablast,stroma
22x92,22,92,2493,1.05,1372,3526,10033.1111111111,173342.666666667,63,60,1044,4754,397,663,324,1092,42,744,5708,20578,22x92,Lung5,fibroblast,tumor-stroma boundary
22x93,22,93,3196,1.41,1677,3527,10338.1111111111,173343.666666667,76,54,1470,3443,665,2784,576,1329,26,717,1378,17142,22x93,Lung5,macrophage,tumor-stroma boundary
22x94,22,94,4264,1.24,1860,3515,10521.1111111111,173331.666666667,84,68,1123,5357,696,2271,461,1176,476,1625,15370,36345,22x94,Lung5,neutrophil,tumor-stroma boundary
22x95,22,95,4205,1.72,2471,3512,11132.1111111111,173328.666666667,110,64,7532,14437,54846,65299,435,961,1,226,3352,32624,22x95,Lung5,tumor 12,tumor-stroma boundary
22x96,22,96,2086,1.13,1446,3528,10107.1111111111,173344.666666667,54,48,1486,2624,576,1189,411,882,250,1784,6654,20653,22x96,Lung5,mDC,tumor-stroma boundary
22x97,22,97,2180,0.75,1795,3511,10456.1111111111,173327.666666667,47,63,701,2581,781,7110,467,5566,118,1201,8807,31310,22x97,Lung5,neutrophil,tumor-stroma boundary
22x98,22,98,3525,0.93,1054,3511,9715.11111111111,173327.666666667,69,74,1329,7441,375,930,395,896,145,1126,12132,38045,22x98,Lung5,fibroblast,stroma
22x99,22,99,4473,1.63,1253,3515,9914.11111111111,173331.666666667,103,63,3767,11605,548,2060,441,1213,60,1110,204,13858,22x99,Lung5,fibroblast,stroma
22x100,22,100,6044,0.79,4140,3477,12801.1111111111,173293.666666667,88,111,2052,13452,34917,65328,393,1237,106,1421,9704,33639,22x100,Lung5,tumor 5,tumor interior
22x101,22,101,6336,1.13,4354,3487,13015.1111111111,173303.666666667,112,99,2389,5832,40113,65322,389,1109,50,1573,12688,43270,22x101,Lung5,tumor 5,tumor interior
22x102,22,102,2148,1.05,1340,3507,10001.1111111111,173323.666666667,62,59,2194,6541,466,1445,669,5811,0,148,10002,33611,22x102,Lung5,macrophage,stroma
22x103,22,103,4020,0.58,4620,3488,13281.1111111111,173304.666666667,56,97,1968,3353,49799,65284,323,13027,3,451,3898,21777,22x103,Lung5,epithelial,tumor-stroma boundary
22x104,22,104,6396,1.24,3245,3487,11906.1111111111,173303.666666667,118,95,2699,5996,50669,65299,462,12629,1,386,8212,27632,22x104,Lung5,tumor 5,tumor interior
22x105,22,105,1937,1.12,1400,3503,10061.1111111111,173319.666666667,57,51,1179,3376,461,907,361,747,105,924,4848,19750,22x105,Lung5,neutrophil,stroma
22x106,22,106,2863,3.27,3142,3500,11803.1111111111,173316.666666667,121,37,3067,6209,56014,65273,484,849,0,226,12457,29306,22x106,Lung5,tumor 5,tumor interior
22x107,22,107,3303,0.53,4030,3474,12691.1111111111,173290.666666667,53,100,4275,6790,59910,65302,550,1183,2,428,905,10515,22x107,Lung5,tumor 5,tumor interior
22x108,22,108,5589,0.92,4487,3478,13148.1111111111,173294.666666667,86,93,2303,6317,52340,65314,426,12044,2,402,766,9721,22x108,Lung5,tumor 5,tumor-stroma boundary
22x109,22,109,3490,1.09,468,3485,9129.11111111111,173301.666666667,76,70,866,2121,229,767,410,849,9,295,9648,34714,22x109,Lung5,monocyte,stroma
22x110,22,110,4263,0.99,2681,3480,11342.1111111111,173296.666666667,79,80,11822,22158,55472,65269,468,1061,1,126,3595,32007,22x110,Lung5,tumor 5,tumor-stroma boundary
22x111,22,111,1452,0.91,4091,3487,12752.1111111111,173303.666666667,43,47,3106,6266,37416,65221,558,1225,793,2013,18042,33996,22x111,Lung5,tumor 5,tumor interior
22x112,22,112,2899,1.41,4922,3487,13583.1111111111,173303.666666667,76,54,1280,2957,687,1826,446,1075,27,911,14233,40666,22x112,Lung5,plasmablast,plasmablast-enriched stroma
22x113,22,113,2332,1.21,1445,3482,10106.1111111111,173298.666666667,63,52,1654,3761,577,4457,309,710,0,53,5064,24309,22x113,Lung5,mDC,stroma
22x114,22,114,1216,0.8,4054,3483,12715.1111111111,173299.666666667,41,51,4115,7671,43032,65242,545,1069,154,945,13708,31205,22x114,Lung5,tumor 5,tumor interior
22x115,22,115,2967,0.94,4730,3475,13391.1111111111,173291.666666667,64,68,1862,3655,43729,65294,348,686,1,127,6978,22675,22x115,Lung5,tumor 5,tumor-stroma boundary
22x116,22,116,3391,0.99,4227,3475,12888.1111111111,173291.666666667,71,72,2061,3992,42710,65324,438,1114,354,1437,7835,37064,22x116,Lung5,tumor 5,tumor interior
22x117,22,117,6473,1.07,4758,3457,13419.1111111111,173273.666666667,122,114,4069,9872,5487,47767,258,993,0,173,3,8173,22x117,Lung5,fibroblast,tumor-stroma boundary
22x118,22,118,4273,1.2,1115,3472,9776.11111111111,173288.666666667,91,76,2555,9242,403,1665,680,2160,3,349,13252,54173,22x118,Lung5,fibroblast,stroma
22x119,22,119,2588,0.84,1575,3479,10236.1111111111,173295.666666667,52,62,1115,3302,468,1376,467,1086,439,1929,7107,24989,22x119,Lung5,neutrophil,stroma
22x120,22,120,2385,0.83,2909,3480,11570.1111111111,173296.666666667,50,60,4916,21139,1961,24837,494,1413,4,354,470,10735,22x120,Lung5,fibroblast,tumor interior
22x121,22,121,2842,0.89,1749,3476,10410.1111111111,173292.666666667,58,65,1060,2638,779,6027,476,4655,122,2053,2382,26445,22x121,Lung5,endothelial,tumor-stroma boundary
22x122,22,122,2598,1.23,5010,3475,13671.1111111111,173291.666666667,64,52,1005,3047,816,18034,902,8300,47,732,4053,13148,22x122,Lung5,fibroblast,plasmablast-enriched stroma
22x123,22,123,6188,0.99,3042,3449,11703.1111111111,173265.666666667,93,94,3112,6203,49354,65280,378,15722,1,957,5356,29267,22x123,Lung5,tumor 5,tumor interior
22x124,22,124,2525,1.69,3172,3469,11833.1111111111,173285.666666667,93,55,2719,4986,50373,65249,443,876,1,389,9960,24082,22x124,Lung5,tumor 5,tumor interior
22x125,22,125,2921,1.14,5373,3476,14034.1111111111,173292.666666667,67,59,1302,4390,451,1639,299,660,36,935,9925,19737,22x125,Lung5,neutrophil,stroma
22x126,22,126,1719,1.25,924,3482,9585.11111111111,173298.666666667,55,44,1091,2220,370,3401,306,979,1,328,6495,29507,22x126,Lung5,neutrophil,stroma
22x127,22,127,2418,0.85,2011,3473,10672.1111111111,173289.666666667,53,62,1537,6262,4342,64998,472,1149,95,1253,14092,47975,22x127,Lung5,monocyte,tumor-stroma boundary
22x128,22,128,4687,1.0,902,3459,9563.11111111111,173275.666666667,87,87,2143,7423,965,14310,340,1031,276,1732,6919,34800,22x128,Lung5,neutrophil,stroma
22x129,22,129,2655,1.16,1338,3464,9999.11111111111,173280.666666667,65,56,2401,7171,419,882,624,5029,17,414,8118,27629,22x129,Lung5,macrophage,stroma
22x130,22,130,2360,0.68,1623,3465,10284.1111111111,173281.666666667,49,72,2473,6813,615,1909,435,954,290,1920,3126,18712,22x130,Lung5,plasmablast,stroma
22x131,22,131,2962,1.26,1832,3465,10493.1111111111,173281.666666667,72,57,1732,6998,25312,65312,405,2409,170,1389,8383,44520,22x131,Lung5,neutrophil,stroma
22x132,22,132,3366,1.13,45,3469,8706.11111111111,173285.666666667,71,63,1013,3877,210,440,360,1147,0,0,14880,39914,22x132,Lung5,pDC,plasmablast-enriched stroma
22x133,22,133,2994,1.1,109,3469,8770.11111111111,173285.666666667,68,62,911,1884,231,395,388,822,0,34,2075,16744,22x133,Lung5,pDC,stroma
22x134,22,134,5895,0.64,5431,3438,14092.1111111111,173254.666666667,79,124,2005,6469,436,740,341,782,23,571,2169,17828,22x134,Lung5,plasmablast,stroma
22x135,22,135,5095,1.66,552,3463,9213.11111111111,173279.666666667,116,70,1107,2887,310,550,392,1354,3,355,5500,19018,22x135,Lung5,fibroblast,stroma
22x136,22,136,4155,1.23,757,3463,9418.11111111111,173279.666666667,86,70,1027,3568,256,515,325,941,278,1491,3592,23861,22x136,Lung5,neutrophil,stroma
22x137,22,137,2908,1.38,2144,3472,10805.1111111111,173288.666666667,72,52,3037,7325,1301,8475,267,709,0,79,5030,28779,22x137,Lung5,fibroblast,tumor-stroma boundary
22x138,22,138,2567,1.0,3113,3452,11774.1111111111,173268.666666667,64,64,2381,4995,45392,65279,376,767,0,91,11798,22220,22x138,Lung5,tumor 5,tumor interior
22x139,22,139,3215,1.55,3819,3457,12480.1111111111,173273.666666667,87,56,2689,5390,46354,65258,513,1004,0,278,7583,27221,22x139,Lung5,tumor 5,tumor interior
22x140,22,140,2862,1.01,5307,3460,13968.1111111111,173276.666666667,70,69,1758,11359,464,1323,340,1006,90,1002,10216,36617,22x140,Lung5,neutrophil,stroma
22x141,22,141,4914,1.53,205,3460,8866.11111111111,173276.666666667,98,64,1027,9406,225,400,336,707,0,170,2809,28846,22x141,Lung5,plasmablast,stroma
22x142,22,142,3020,1.3,1681,3464,10342.1111111111,173280.666666667,73,56,1573,4156,538,1761,481,1286,335,3266,2755,22732,22x142,Lung5,fibroblast,stroma
22x143,22,143,6107,0.6,4544,3412,13205.1111111111,173228.666666667,95,158,3154,6767,61239,65275,475,1129,1,304,6216,26921,22x143,Lung5,tumor 5,tumor-stroma boundary
22x144,22,144,3399,0.96,5066,3446,13727.1111111111,173262.666666667,70,73,1343,3630,439,2525,410,1252,21,900,10525,31490,22x144,Lung5,B-cell,plasmablast-enriched stroma
22x145,22,145,2605,0.83,4691,3447,13352.1111111111,173263.666666667,58,70,1824,3294,43155,65273,355,5813,1,214,8361,25514,22x145,Lung5,tumor 5,tumor-stroma boundary
22x146,22,146,5956,1.04,1407,3437,10068.1111111111,173253.666666667,97,93,2594,24100,661,21343,582,11264,10,787,5875,45314,22x146,Lung5,monocyte,stroma
22x147,22,147,7826,1.59,1538,3434,10199.1111111111,173250.666666667,153,96,2312,7272,499,3745,595,1958,14,573,5482,43935,22x147,Lung5,monocyte,stroma
22x148,22,148,5513,1.07,2372,3443,11033.1111111111,173259.666666667,91,85,6886,15648,53663,65315,463,15424,0,168,4190,20942,22x148,Lung5,tumor 5,tumor-stroma boundary
22x149,22,149,7101,0.8,4087,3415,12748.1111111111,173231.666666667,94,118,2572,6717,33231,65313,344,1011,14,888,4801,22195,22x149,Lung5,tumor 5,tumor interior
22x150,22,150,1925,1.26,493,3453,9154.11111111111,173269.666666667,59,47,1559,3631,250,458,519,1563,7,289,6821,23110,22x150,Lung5,monocyte,stroma
22x151,22,151,4847,1.28,346,3444,9007.11111111111,173260.666666667,92,72,830,7137,220,552,270,794,5,287,4536,27432,22x151,Lung5,plasmablast,stroma
22x152,22,152,3544,0.71,2558,3441,11219.1111111111,173257.666666667,56,79,8794,16740,55285,65242,524,1208,2,186,11043,37991,22x152,Lung5,tumor 5,tumor-stroma boundary
22x153,22,153,4101,0.93,4326,3432,12987.1111111111,173248.666666667,77,83,2252,5952,45833,65309,423,1272,61,1348,6049,24782,22x153,Lung5,tumor 5,tumor interior
22x154,22,154,4896,0.4,4419,3410,13080.1111111111,173226.666666667,56,140,2799,7658,54211,65300,434,1128,1,213,8123,32541,22x154,Lung5,tumor 5,tumor-stroma boundary
