sp_loc,fov,cell_ID,Area,AspectRatio,CenterX_local_px,CenterY_local_px,CenterX_global_px,CenterY_global_px,Width,Height,Mean.MembraneStain,Max.MembraneStain,Mean.PanCK,Max.PanCK,Mean.CD45,Max.CD45,Mean.CD3,Max.CD3,Mean.DAPI,Max.DAPI,sp_loc_meta,patient,cell_type,niche
28x11,28,11,3669,1.59,4132,3621,18265.3333333333,177087.666666667,86,54,2173,7437,580,1027,316,1312,1,244,4599,28592,28x11,Lung5,plasmablast,tumor-stroma boundary
28x12,28,12,2987,1.15,4204,3618,18337.3333333333,177084.666666667,69,60,3291,8138,696,1181,475,1522,17,471,3934,22650,28x12,Lung5,plasmablast,tumor-stroma boundary
28x13,28,13,10410,1.24,5378,3598,19511.3333333333,177064.666666667,124,100,2786,9207,20876,65287,291,805,91,1363,514,13135,28x13,Lung5,tumor 5,tumor interior
28x14,28,14,8214,0.5,307,3559,14440.3333333333,177025.666666667,89,179,2362,7083,480,1481,316,1301,1,227,3501,38724,28x14,Lung5,plasmablast,plasmablast-enriched stroma
28x15,28,15,3699,0.46,348,3590,14481.3333333333,177056.666666667,53,116,1636,3671,452,795,342,806,7,303,8260,36974,28x15,Lung5,plasmablast,plasmablast-enriched stroma
28x16,28,16,3873,0.93,503,3608,14636.3333333333,177074.666666667,74,80,1672,4477,7443,48393,281,755,1,187,2689,20204,28x16,Lung5,epithelial,plasmablast-enriched stroma
28x17,28,17,1300,1.64,551,3632,14684.3333333333,177098.666666667,54,33,950,2773,3577,20892,239,727,4,209,4933,14240,28x17,Lung5,macrophage,plasmablast-enriched stroma
28x18,28,18,1759,0.85,876,3624,15009.3333333333,177090.666666667,41,48,1138,2604,498,1111,191,529,0,39,1721,12998,28x18,Lung5,fibroblast,stroma
28x19,28,19,1520,1.0,911,3624,15044.3333333333,177090.666666667,48,48,1104,2728,462,773,212,585,0,37,10099,26320,28x19,Lung5,plasmablast,stroma
28x20,28,20,2059,1.31,1283,3626,15416.3333333333,177092.666666667,59,45,2945,6557,18792,49596,301,692,0,64,1459,16625,28x20,Lung5,tumor 5,tumor-stroma boundary
28x21,28,21,2513,0.85,1321,3613,15454.3333333333,177079.666666667,60,71,2662,5361,22418,65282,365,783,0,189,7648,26531,28x21,Lung5,tumor 5,tumor-stroma boundary
28x22,28,22,2314,1.12,1368,3620,15501.3333333333,177086.666666667,64,57,2107,5941,27725,65272,315,903,0,55,7510,18831,28x22,Lung5,tumor 5,tumor-stroma boundary
28x23,28,23,1548,1.34,1425,3629,15558.3333333333,177095.666666667,51,38,1658,4053,13712,47114,217,616,0,81,6434,34074,28x23,Lung5,tumor 5,tumor-stroma boundary
28x24,28,24,3362,1.27,1470,3618,15603.3333333333,177084.666666667,76,60,3087,6997,28345,65281,270,798,0,63,2434,17679,28x24,Lung5,tumor 5,tumor-stroma boundary
28x25,28,25,4371,1.03,2213,3612,16346.3333333333,177078.666666667,74,72,1944,6133,3411,65196,469,1681,0,249,9567,38001,28x25,Lung5,mast,stroma
28x26,28,26,3525,0.72,2278,3605,16411.3333333333,177071.666666667,62,86,2373,6158,593,1395,281,1042,1,318,3461,21907,28x26,Lung5,fibroblast,stroma
28x27,28,27,2898,1.2,2607,3620,16740.3333333333,177086.666666667,67,56,1614,7895,449,861,302,1233,0,87,15939,37024,28x27,Lung5,fibroblast,stroma
28x28,28,28,6698,0.61,2815,3582,16948.3333333333,177048.666666667,81,132,5026,12801,34664,65266,360,1066,0,163,1606,20715,28x28,Lung5,epithelial,stroma
28x29,28,29,4458,1.07,2946,3607,17079.3333333333,177073.666666667,89,83,2941,18170,1561,21693,371,1613,0,102,4127,23109,28x29,Lung5,fibroblast,stroma
28x30,28,30,3333,1.04,2997,3615,17130.3333333333,177081.666666667,70,67,4292,20248,728,1854,607,2370,51,652,9637,35354,28x30,Lung5,T CD8 naive,stroma
28x31,28,31,5030,1.31,3073,3613,17206.3333333333,177079.666666667,93,71,3762,12837,593,3479,447,2733,2,655,5950,34571,28x31,Lung5,macrophage,stroma
28x32,28,32,4166,2.47,3243,3627,17376.3333333333,177093.666666667,106,43,3901,12682,615,1239,388,1528,0,48,2002,19362,28x32,Lung5,fibroblast,stroma
28x33,28,33,4069,0.74,3977,3600,18110.3333333333,177066.666666667,71,96,1435,4052,587,2411,279,1232,5,624,7731,23588,28x33,Lung5,fibroblast,tumor-stroma boundary
28x34,28,34,3566,0.88,4026,3610,18159.3333333333,177076.666666667,68,77,1902,4347,620,1488,340,726,109,829,10237,33108,28x34,Lung5,plasmablast,tumor-stroma boundary
28x35,28,35,3551,0.83,4254,3612,18387.3333333333,177078.666666667,60,72,3466,11898,703,1345,444,2540,0,161,5059,22835,28x35,Lung5,plasmablast,tumor-stroma boundary
28x36,28,36,2396,0.85,4339,3614,18472.3333333333,177080.666666667,58,68,2150,6011,890,1740,277,912,0,184,4633,16351,28x36,Lung5,fibroblast,tumor-stroma boundary
28x37,28,37,7384,2.76,4707,3617,18840.3333333333,177083.666666667,174,63,3175,6457,25041,65286,331,770,0,160,2185,14769,28x37,Lung5,tumor 5,tumor-stroma boundary
28x38,28,38,5846,1.12,1550,3607,15683.3333333333,177073.666666667,92,82,1437,5407,800,7598,166,533,2,657,3054,27541,28x38,Lung5,fibroblast,tumor-stroma boundary
28x39,28,39,2795,0.83,2401,3610,16534.3333333333,177076.666666667,63,76,1873,6438,579,1233,364,892,3,310,7438,27369,28x39,Lung5,plasmablast,stroma
28x40,28,40,2959,0.94,558,3602,14691.3333333333,177068.666666667,64,68,1727,3659,18803,65311,272,901,0,55,3334,11683,28x40,Lung5,epithelial,plasmablast-enriched stroma
28x41,28,41,3277,0.99,1186,3610,15319.3333333333,177076.666666667,67,68,1878,3684,671,1050,266,592,7,433,3890,24559,28x41,Lung5,fibroblast,stroma
28x42,28,42,4091,1.15,1825,3610,15958.3333333333,177076.666666667,83,72,1922,5400,654,1596,299,865,0,144,4033,21881,28x42,Lung5,plasmablast,tumor-stroma boundary
28x43,28,43,5905,0.76,3928,3592,18061.3333333333,177058.666666667,81,107,2659,7644,632,5457,366,1209,0,362,1979,23280,28x43,Lung5,mast,tumor-stroma boundary
28x44,28,44,5372,1.15,1989,3586,16122.3333333333,177052.666666667,113,98,3204,8861,32999,65298,319,827,0,169,2706,16870,28x44,Lung5,tumor 5,plasmablast-enriched stroma
28x45,28,45,3713,1.0,2661,3596,16794.3333333333,177062.666666667,75,75,1749,5167,538,1153,395,1032,1,250,15656,36087,28x45,Lung5,plasmablast,stroma
28x46,28,46,3232,0.67,4540,3590,18673.3333333333,177056.666666667,62,93,2568,6825,24371,65269,317,646,0,73,3639,14949,28x46,Lung5,tumor 5,tumor-stroma boundary
28x47,28,47,2707,0.87,1390,3587,15523.3333333333,177053.666666667,61,70,3051,6152,24719,65270,366,834,0,69,6968,26350,28x47,Lung5,tumor 5,tumor-stroma boundary
28x48,28,48,4815,1.15,3393,3593,17526.3333333333,177059.666666667,90,78,5332,18537,642,1767,282,837,0,94,1934,25516,28x48,Lung5,endothelial,stroma
28x49,28,49,1654,1.47,922,3599,15055.3333333333,177065.666666667,63,43,2560,5100,612,1298,246,644,0,0,2007,15303,28x49,Lung5,tumor 12,stroma
28x50,28,50,2673,0.69,75,3591,14208.3333333333,177057.666666667,51,74,952,2537,3709,28603,293,792,0,4,10215,28635,28x50,Lung5,plasmablast,tumor-stroma boundary
28x51,28,51,6327,0.95,4834,3569,18967.3333333333,177035.666666667,110,116,3614,6531,32024,65304,363,814,0,135,1833,14786,28x51,Lung5,tumor 5,tumor-stroma boundary
28x52,28,52,10735,1.01,3495,3548,17628.3333333333,177014.666666667,141,139,9883,31602,1041,11805,847,3409,1,330,68,9647,28x52,Lung5,fibroblast,stroma
28x53,28,53,3004,0.88,1422,3574,15555.3333333333,177040.666666667,63,72,3349,6499,23564,65270,353,956,0,297,4448,24389,28x53,Lung5,tumor 5,tumor-stroma boundary
28x54,28,54,1973,0.92,2367,3589,16500.3333333333,177055.666666667,55,60,3438,18469,578,897,430,899,0,140,3681,24292,28x54,Lung5,fibroblast,stroma
28x55,28,55,2479,0.6,2322,3578,16455.3333333333,177044.666666667,48,80,4202,17506,591,963,385,1633,0,122,5927,27307,28x55,Lung5,fibroblast,stroma
28x56,28,56,3744,0.93,2510,3582,16643.3333333333,177048.666666667,67,72,853,2638,411,828,186,882,0,24,9175,27705,28x56,Lung5,B-cell,stroma
28x57,28,57,2796,0.9,3258,3578,17391.3333333333,177044.666666667,56,62,2534,7401,534,908,225,544,0,39,3740,18040,28x57,Lung5,fibroblast,stroma
28x58,28,58,4271,0.91,4097,3577,18230.3333333333,177043.666666667,73,80,1467,4637,651,1567,273,831,1,200,8966,30612,28x58,Lung5,fibroblast,tumor-stroma boundary
28x60,28,60,2866,1.41,2595,3583,16728.3333333333,177049.666666667,76,54,1398,3353,490,786,297,702,0,134,7689,23746,28x60,Lung5,fibroblast,stroma
28x61,28,61,5799,1.38,4903,3573,19036.3333333333,177039.666666667,110,80,3154,7465,32412,65309,339,782,0,230,580,8749,28x61,Lung5,tumor 5,tumor-stroma boundary
28x62,28,62,2091,0.67,848,3579,14981.3333333333,177045.666666667,45,67,2633,5955,615,1305,252,572,0,26,3293,18830,28x62,Lung5,fibroblast,stroma
28x63,28,63,2561,0.74,2709,3569,16842.3333333333,177035.666666667,52,70,1621,8398,574,923,350,1366,0,93,9637,27498,28x63,Lung5,fibroblast,stroma
28x64,28,64,2845,1.21,1857,3577,15990.3333333333,177043.666666667,74,61,2722,14529,944,2583,1031,14993,1,254,11053,29907,28x64,Lung5,T CD4 naive,tumor-stroma boundary
28x65,28,65,7509,1.03,2028,3551,16161.3333333333,177017.666666667,115,112,3989,11977,31042,65289,325,815,0,123,2130,21778,28x65,Lung5,tumor 5,stroma
28x66,28,66,8868,0.97,1626,3546,15759.3333333333,177012.666666667,112,116,1795,5363,628,1486,345,1347,0,41,4830,41319,28x66,Lung5,plasmablast,tumor-stroma boundary
28x67,28,67,3650,0.65,2747,3556,16880.3333333333,177022.666666667,60,92,3554,31525,3881,65263,402,992,0,157,3708,26056,28x67,Lung5,fibroblast,stroma
28x68,28,68,2807,1.48,3062,3568,17195.3333333333,177034.666666667,77,52,2502,7136,790,4755,2726,23050,19,505,5863,36347,28x68,Lung5,neutrophil,stroma
28x69,28,69,3635,0.67,4664,3544,18797.3333333333,177010.666666667,65,97,3424,6406,27639,65263,393,1071,0,173,1608,10982,28x69,Lung5,tumor 5,tumor-stroma boundary
28x70,28,70,1973,0.78,4700,3561,18833.3333333333,177027.666666667,49,63,3669,5901,29418,60011,389,729,0,93,2134,10799,28x70,Lung5,tumor 5,tumor-stroma boundary
28x71,28,71,2762,0.64,881,3553,15014.3333333333,177019.666666667,55,86,1312,2592,622,1463,245,588,0,28,5812,25725,28x71,Lung5,fibroblast,stroma
28x72,28,72,4629,0.73,2221,3543,16354.3333333333,177009.666666667,71,97,2018,5250,8214,58067,427,1108,0,302,5568,27198,28x72,Lung5,mast,stroma
28x73,28,73,2287,0.64,383,3556,14516.3333333333,177022.666666667,47,74,3333,7633,556,2376,378,1099,27,1021,15,6877,28x73,Lung5,plasmablast,plasmablast-enriched stroma
28x74,28,74,3272,0.76,98,3546,14231.3333333333,177012.666666667,63,83,1093,2322,1729,10223,352,815,0,131,5701,20303,28x74,Lung5,pDC,plasmablast-enriched stroma
28x75,28,75,3668,1.07,930,3555,15063.3333333333,177021.666666667,73,68,1320,2665,588,1270,252,588,0,141,3708,21004,28x75,Lung5,fibroblast,stroma
28x76,28,76,2445,1.17,3876,3563,18009.3333333333,177029.666666667,63,54,4188,12366,1238,16705,285,664,0,123,0,731,28x76,Lung5,endothelial,stroma
28x77,28,77,3206,1.07,4441,3557,18574.3333333333,177023.666666667,72,67,3218,7441,29733,65296,265,695,0,377,489,5366,28x77,Lung5,tumor 5,tumor-stroma boundary
28x78,28,78,2511,0.51,2276,3549,16409.3333333333,177015.666666667,39,77,1590,2569,927,15850,277,763,0,0,3322,15326,28x78,Lung5,fibroblast,stroma
28x79,28,79,2173,1.07,4562,3554,18695.3333333333,177020.666666667,61,57,2941,8230,32300,65259,334,689,0,114,1077,8784,28x79,Lung5,tumor 5,tumor-stroma boundary
28x80,28,80,2560,0.85,4162,3551,18295.3333333333,177017.666666667,57,67,3287,10980,676,1787,252,965,0,171,3638,14672,28x80,Lung5,fibroblast,tumor-stroma boundary
28x81,28,81,5481,0.62,4217,3530,18350.3333333333,176996.666666667,67,108,3632,14352,823,1355,346,1022,46,786,5711,30709,28x81,Lung5,fibroblast,tumor-stroma boundary
28x82,28,82,4728,1.01,1170,3543,15303.3333333333,177009.666666667,80,79,1988,8801,1990,28324,383,1177,214,1116,6124,32013,28x82,Lung5,fibroblast,tumor-stroma boundary
28x83,28,83,3547,0.94,4040,3544,18173.3333333333,177010.666666667,68,72,1662,8203,683,1056,285,635,7,342,7302,25537,28x83,Lung5,fibroblast,tumor-stroma boundary
28x84,28,84,5900,0.59,2346,3509,16479.3333333333,176975.666666667,76,128,5490,15710,801,30518,519,3296,8,557,3587,49210,28x84,Lung5,plasmablast,stroma
28x85,28,85,3816,0.63,4317,3531,18450.3333333333,176997.666666667,62,98,3515,7713,838,1501,319,1348,0,129,1713,26924,28x85,Lung5,fibroblast,tumor-stroma boundary
28x86,28,86,5957,0.78,4740,3513,18873.3333333333,176979.666666667,87,112,2850,5899,18146,65237,286,758,0,104,2959,14286,28x86,Lung5,tumor 5,tumor-stroma boundary
28x87,28,87,4005,0.97,2425,3534,16558.3333333333,177000.666666667,77,79,2366,5231,563,953,356,1170,2,306,2351,16858,28x87,Lung5,fibroblast,stroma
28x88,28,88,3305,0.85,2956,3534,17089.3333333333,177000.666666667,66,78,1325,4882,609,38171,333,986,0,181,8623,24830,28x88,Lung5,fibroblast,stroma
28x89,28,89,2296,1.58,1718,3550,15851.3333333333,177016.666666667,71,45,1095,2028,540,841,244,578,0,53,1710,10311,28x89,Lung5,fibroblast,tumor-stroma boundary
28x90,28,90,2050,1.23,3085,3542,17218.3333333333,177008.666666667,70,57,2935,11737,3202,36186,3515,20982,71,1079,11906,37138,28x90,Lung5,neutrophil,stroma
28x91,28,91,1802,1.17,557,3546,14690.3333333333,177012.666666667,55,47,1159,6474,665,3639,209,848,0,163,4163,14900,28x91,Lung5,fibroblast,plasmablast-enriched stroma
28x92,28,92,2320,1.42,210,3545,14343.3333333333,177011.666666667,64,45,1009,2298,431,1186,255,790,0,52,8,1120,28x92,Lung5,pDC,plasmablast-enriched stroma
28x93,28,93,2075,0.82,1819,3538,15952.3333333333,177004.666666667,50,61,2406,15961,1319,3604,11218,37184,15,508,10340,40612,28x93,Lung5,T CD4 naive,tumor-stroma boundary
28x94,28,94,4551,0.73,1889,3517,16022.3333333333,176983.666666667,70,96,2069,5684,640,1584,442,2904,20,1208,7352,28836,28x94,Lung5,mDC,tumor-stroma boundary
28x95,28,95,2812,0.67,2382,3524,16515.3333333333,176990.666666667,53,79,2981,10734,559,1030,641,3254,0,35,11930,44389,28x95,Lung5,B-cell,stroma
28x96,28,96,5883,1.29,3360,3527,17493.3333333333,176993.666666667,106,82,4256,8441,745,1429,414,1209,55,1124,4311,27126,28x96,Lung5,neutrophil,stroma
28x97,28,97,3456,1.13,4419,3530,18552.3333333333,176996.666666667,77,68,3216,7765,26025,65307,271,616,0,96,604,10550,28x97,Lung5,tumor 5,tumor-stroma boundary
28x98,28,98,1854,1.02,585,3538,14718.3333333333,177004.666666667,55,54,1971,9840,606,2912,467,2364,0,72,16197,33913,28x98,Lung5,T CD4 memory,plasmablast-enriched stroma
28x99,28,99,1360,0.85,621,3541,14754.3333333333,177007.666666667,40,47,2161,6330,1019,4794,432,1110,12,354,9786,32502,28x99,Lung5,T CD8 naive,plasmablast-enriched stroma
28x100,28,100,3133,0.88,4143,3522,18276.3333333333,176988.666666667,70,80,3480,7730,825,1148,369,875,22,748,7277,20031,28x100,Lung5,fibroblast,tumor-stroma boundary
28x101,28,101,3717,0.79,814,3515,14947.3333333333,176981.666666667,61,77,3913,36210,645,1083,308,1059,0,87,3647,28373,28x101,Lung5,plasmablast,stroma
28x102,28,102,4677,1.23,416,3523,14549.3333333333,176989.666666667,91,74,2137,25277,494,1048,359,1148,0,179,4777,24526,28x102,Lung5,fibroblast,plasmablast-enriched stroma
28x103,28,103,4269,0.91,3810,3513,17943.3333333333,176979.666666667,85,93,2906,7589,10888,65285,218,1086,0,104,0,724,28x103,Lung5,fibroblast,stroma
28x104,28,104,1795,0.87,4489,3527,18622.3333333333,176993.666666667,47,54,2593,5024,24768,65284,298,585,0,78,1414,10880,28x104,Lung5,tumor 5,tumor-stroma boundary
28x105,28,105,2338,0.93,655,3529,14788.3333333333,176995.666666667,53,57,1996,6843,610,992,333,870,100,705,7097,26694,28x105,Lung5,fibroblast,plasmablast-enriched stroma
28x106,28,106,1704,0.55,859,3510,14992.3333333333,176976.666666667,42,77,2424,4889,615,2794,308,10577,0,73,6727,23774,28x106,Lung5,fibroblast,stroma
28x107,28,107,5663,0.59,4272,3499,18405.3333333333,176965.666666667,70,119,5701,14241,929,1550,333,1318,1,231,3288,25718,28x107,Lung5,endothelial,tumor-stroma boundary
28x108,28,108,6039,1.3,4552,3505,18685.3333333333,176971.666666667,112,86,3396,7625,29009,65287,339,946,9,373,1335,14467,28x108,Lung5,tumor 5,tumor-stroma boundary
28x109,28,109,4330,1.57,3285,3522,17418.3333333333,176988.666666667,94,60,4164,7562,697,1269,330,1134,1,328,1993,19262,28x109,Lung5,fibroblast,stroma
28x110,28,110,4792,2.47,4882,3515,19015.3333333333,176981.666666667,136,55,3158,6222,31520,65275,373,791,0,302,3411,16437,28x110,Lung5,tumor 5,tumor-stroma boundary
28x111,28,111,3556,1.07,3880,3512,18013.3333333333,176978.666666667,72,67,4987,24384,882,4751,647,2507,13,565,12,4057,28x111,Lung5,fibroblast,tumor-stroma boundary
28x112,28,112,5538,1.01,52,3496,14185.3333333333,176962.666666667,88,87,2054,4835,24744,54500,283,924,0,31,1634,11455,28x112,Lung5,plasmablast,tumor-stroma boundary
28x113,28,113,4561,0.82,1089,3500,15222.3333333333,176966.666666667,76,93,4072,11079,33585,65299,339,1142,0,214,53,5212,28x113,Lung5,tumor 5,stroma
28x114,28,114,2947,1.36,2131,3519,16264.3333333333,176985.666666667,75,55,2679,4984,32661,65277,343,807,0,125,6861,23156,28x114,Lung5,tumor 5,stroma
28x115,28,115,2560,0.64,3058,3502,17191.3333333333,176968.666666667,54,85,3276,18715,591,916,465,1110,274,1047,9707,42166,28x115,Lung5,neutrophil,stroma
28x116,28,116,2763,1.6,1718,3512,15851.3333333333,176978.666666667,75,47,1031,2610,486,3737,257,10039,0,129,2469,16924,28x116,Lung5,fibroblast,tumor-stroma boundary
28x117,28,117,3435,1.19,2076,3503,16209.3333333333,176969.666666667,86,72,4696,9169,28330,65241,353,5482,0,264,5131,24370,28x117,Lung5,tumor 5,stroma
28x118,28,118,4414,1.35,2992,3506,17125.3333333333,176972.666666667,97,72,2931,55725,592,1108,368,993,1,358,1982,17770,28x118,Lung5,fibroblast,stroma
28x119,28,119,3722,1.14,978,3502,15111.3333333333,176968.666666667,79,69,2564,4852,1712,9107,286,611,23,574,3119,24104,28x119,Lung5,fibroblast,stroma
28x120,28,120,4174,1.86,3140,3508,17273.3333333333,176974.666666667,108,58,6351,15783,736,1519,562,2720,0,50,5406,29046,28x120,Lung5,endothelial,stroma
28x121,28,121,5932,0.54,519,3474,14652.3333333333,176940.666666667,70,129,2778,20841,524,1311,489,1535,13,608,27,3484,28x121,Lung5,macrophage,plasmablast-enriched stroma
28x122,28,122,3138,0.83,131,3501,14264.3333333333,176967.666666667,58,70,817,1858,612,10630,335,959,0,46,1184,13339,28x122,Lung5,plasmablast,plasmablast-enriched stroma
28x123,28,123,3141,0.86,1939,3500,16072.3333333333,176966.666666667,63,73,970,2839,661,1290,300,2117,16,484,8427,30084,28x123,Lung5,fibroblast,tumor-stroma boundary
28x124,28,124,4596,0.64,1036,3476,15169.3333333333,176942.666666667,75,117,4178,9517,28940,65305,261,783,0,320,1238,10838,28x124,Lung5,tumor 5,stroma
28x125,28,125,2689,0.85,250,3498,14383.3333333333,176964.666666667,55,65,1354,4043,551,11449,332,845,0,102,2322,14216,28x125,Lung5,fibroblast,plasmablast-enriched stroma
28x126,28,126,2570,1.24,917,3496,15050.3333333333,176962.666666667,62,50,1623,3268,652,1245,281,579,0,77,1382,11308,28x126,Lung5,fibroblast,stroma
28x127,28,127,5930,0.9,3591,3483,17724.3333333333,176949.666666667,85,94,3072,12515,602,1815,383,1114,0,141,4365,30355,28x127,Lung5,plasmablast,stroma
28x128,28,128,7915,0.98,1131,3464,15264.3333333333,176930.666666667,126,129,4648,8210,35058,65297,348,1804,0,105,180,9389,28x128,Lung5,tumor 5,stroma
28x129,28,129,6314,1.99,4895,3483,19028.3333333333,176949.666666667,165,83,3271,7328,29122,65273,351,9432,0,391,1320,12638,28x129,Lung5,tumor 5,tumor-stroma boundary
28x130,28,130,4388,1.03,1824,3476,15957.3333333333,176942.666666667,77,75,1679,4264,584,1606,449,3794,266,1298,8945,35679,28x130,Lung5,neutrophil,tumor-stroma boundary
28x131,28,131,2919,0.92,582,3481,14715.3333333333,176947.666666667,60,65,3268,8162,644,3216,765,10369,2,335,1185,9794,28x131,Lung5,neutrophil,plasmablast-enriched stroma
28x132,28,132,5523,1.17,3981,3479,18114.3333333333,176945.666666667,97,83,2605,8053,838,2119,348,1242,0,146,9250,37544,28x132,Lung5,fibroblast,tumor-stroma boundary
28x133,28,133,2602,1.07,4800,3483,18933.3333333333,176949.666666667,61,57,2879,6479,19056,54482,289,624,0,132,3334,14214,28x133,Lung5,tumor 5,tumor-stroma boundary
28x134,28,134,3176,0.95,1658,3484,15791.3333333333,176950.666666667,63,66,974,2301,536,909,260,669,0,113,6932,19743,28x134,Lung5,fibroblast,tumor-stroma boundary
28x135,28,135,3409,0.79,2187,3478,16320.3333333333,176944.666666667,58,73,1510,4293,28787,65266,252,651,0,50,9207,18776,28x135,Lung5,epithelial,stroma
28x136,28,136,1945,0.77,300,3484,14433.3333333333,176950.666666667,47,61,833,2095,418,624,289,874,0,0,4239,16044,28x136,Lung5,mast,plasmablast-enriched stroma
28x137,28,137,3003,1.42,2516,3488,16649.3333333333,176954.666666667,75,53,2917,13135,495,1253,293,1017,1,292,7277,28329,28x137,Lung5,T CD4 naive,stroma
28x138,28,138,5617,0.8,2604,3454,16737.3333333333,176920.666666667,88,110,2753,8339,515,3523,413,10331,0,101,8147,37877,28x138,Lung5,fibroblast,stroma
28x139,28,139,4101,0.76,3098,3464,17231.3333333333,176930.666666667,66,87,2670,7994,558,851,333,1043,0,316,10254,34382,28x139,Lung5,fibroblast,stroma
28x140,28,140,2352,1.03,3531,3483,17664.3333333333,176949.666666667,65,63,4153,8736,562,933,360,850,0,4,497,7607,28x140,Lung5,epithelial,stroma
28x141,28,141,3140,0.82,212,3472,14345.3333333333,176938.666666667,60,73,1851,4556,475,832,386,981,0,99,15,2936,28x141,Lung5,fibroblast,plasmablast-enriched stroma
28x142,28,142,6116,0.95,2903,3462,17036.3333333333,176928.666666667,87,92,1141,2653,523,856,294,2478,0,47,5871,19720,28x142,Lung5,fibroblast,stroma
28x143,28,143,1443,0.86,868,3480,15001.3333333333,176946.666666667,44,51,1447,3535,626,1431,353,4414,53,989,2296,9669,28x143,Lung5,fibroblast,stroma
28x144,28,144,3657,0.86,2016,3465,16149.3333333333,176931.666666667,64,74,2189,5840,890,2923,352,941,300,1762,9217,48900,28x144,Lung5,fibroblast,tumor-stroma boundary
28x145,28,145,3698,0.88,2134,3454,16267.3333333333,176920.666666667,68,77,3188,6855,46380,65252,356,1986,0,197,9330,26925,28x145,Lung5,tumor 5,stroma
28x146,28,146,4781,2.17,2727,3470,16860.3333333333,176936.666666667,126,58,3493,10164,559,1268,425,1746,0,96,3669,19937,28x146,Lung5,fibroblast,stroma
28x147,28,147,6394,0.72,760,3442,14893.3333333333,176908.666666667,84,116,2013,3901,610,2210,322,6694,2,368,4951,32010,28x147,Lung5,plasmablast,plasmablast-enriched stroma
28x148,28,148,4139,0.87,2469,3458,16602.3333333333,176924.666666667,73,84,3317,11904,556,1648,359,1802,5,399,9838,36712,28x148,Lung5,T CD4 naive,stroma
28x149,28,149,3859,0.96,3498,3462,17631.3333333333,176928.666666667,72,75,3304,8655,587,44131,369,1040,0,17,7102,23811,28x149,Lung5,B-cell,stroma
28x150,28,150,3482,1.08,4433,3467,18566.3333333333,176933.666666667,66,61,3048,6772,5716,53552,277,637,0,264,3790,18999,28x150,Lung5,fibroblast,tumor-stroma boundary
28x151,28,151,4810,0.6,414,3435,14547.3333333333,176901.666666667,73,122,1427,6779,432,1520,254,5824,0,340,6674,26560,28x151,Lung5,fibroblast,plasmablast-enriched stroma
28x152,28,152,4574,0.85,464,3450,14597.3333333333,176916.666666667,80,94,1926,4468,463,846,552,1633,7,566,2873,19927,28x152,Lung5,monocyte,plasmablast-enriched stroma
28x153,28,153,1307,1.3,3036,3468,17169.3333333333,176934.666666667,56,43,2402,3856,643,926,401,966,0,3,2214,8331,28x153,Lung5,plasmablast,stroma
28x154,28,154,3631,0.9,1899,3451,16032.3333333333,176917.666666667,66,73,3168,6993,793,1411,481,1135,0,183,9705,34640,28x154,Lung5,plasmablast,tumor-stroma boundary
28x155,28,155,2416,1.07,614,3456,14747.3333333333,176922.666666667,60,56,1734,5131,500,2587,401,9362,49,498,4654,22964,28x155,Lung5,plasmablast,plasmablast-enriched stroma
