sp_loc,fov,cell_ID,Area,AspectRatio,CenterX_local_px,CenterY_local_px,CenterX_global_px,CenterY_global_px,Width,Height,Mean.MembraneStain,Max.MembraneStain,Mean.PanCK,Max.PanCK,Mean.CD45,Max.CD45,Mean.CD3,Max.CD3,Mean.DAPI,Max.DAPI,sp_loc_meta,patient,cell_type,niche
27x24,27,24,3191,1.51,5249,3621,13910.1111111111,177087.666666667,83,55,2398,6254,27071,65255,264,1237,0,130,8923,26455,27x24,Lung5,tumor 5,tumor-stroma boundary
27x25,27,25,3353,2.09,5376,3626,14037.1111111111,177092.666666667,92,44,1388,4391,15398,61572,155,635,76,1561,1966,13271,27x25,Lung5,tumor 5,tumor-stroma boundary
27x27,27,27,2094,0.5,2424,3610,11085.1111111111,177076.666666667,38,76,3384,7606,876,1634,808,2965,0,135,3725,18230,27x27,Lung5,plasmablast,tumor-stroma boundary
27x28,27,28,3934,1.15,2683,3607,11344.1111111111,177073.666666667,94,82,3869,9622,28382,65262,326,736,0,216,2919,15342,27x28,Lung5,tumor 5,plasmablast-enriched stroma
27x29,27,29,4636,1.18,3066,3611,11727.1111111111,177077.666666667,87,74,3025,8457,19088,65250,274,710,0,166,6212,22348,27x29,Lung5,tumor 5,plasmablast-enriched stroma
27x30,27,30,2771,0.62,2453,3607,11114.1111111111,177073.666666667,51,82,2781,7040,1375,6116,482,1353,5,344,11435,40986,27x30,Lung5,plasmablast,tumor-stroma boundary
27x31,27,31,3835,1.04,2997,3612,11658.1111111111,177078.666666667,75,72,4355,12406,31969,65283,315,847,0,45,0,0,27x31,Lung5,tumor 5,plasmablast-enriched stroma
27x32,27,32,3972,1.08,5292,3609,13953.1111111111,177075.666666667,80,74,1917,5489,28837,65332,262,607,0,143,9592,32504,27x32,Lung5,tumor 5,tumor-stroma boundary
27x33,27,33,3459,0.8,144,3604,8805.11111111111,177070.666666667,64,80,1110,2760,590,1564,256,539,0,0,5762,29929,27x33,Lung5,fibroblast,tumor-stroma boundary
27x34,27,34,5465,0.63,606,3587,9267.11111111111,177053.666666667,69,110,2310,4653,715,3068,420,1658,1,310,4290,23967,27x34,Lung5,macrophage,tumor-stroma boundary
27x35,27,35,3179,0.49,660,3596,9321.11111111111,177062.666666667,44,90,1225,2643,803,1718,270,718,0,130,7572,22877,27x35,Lung5,fibroblast,tumor-stroma boundary
27x36,27,36,4389,1.52,1284,3594,9945.11111111111,177060.666666667,120,79,3504,7663,35004,65292,377,903,0,104,2685,17145,27x36,Lung5,tumor 5,tumor interior
27x37,27,37,3508,0.91,2333,3599,10994.1111111111,177065.666666667,68,75,3165,11013,830,1444,755,3394,16,524,14146,37637,27x37,Lung5,plasmablast,tumor interior
27x38,27,38,2995,0.84,478,3599,9139.11111111111,177065.666666667,56,67,1559,4424,565,991,387,962,0,41,6502,28842,27x38,Lung5,plasmablast,tumor-stroma boundary
27x39,27,39,3602,0.83,2775,3592,11436.1111111111,177058.666666667,66,80,4908,9253,28185,65232,341,859,0,208,669,9139,27x39,Lung5,tumor 5,plasmablast-enriched stroma
27x40,27,40,2452,0.98,2140,3592,10801.1111111111,177058.666666667,59,60,5752,9540,40743,63207,683,1149,1,379,4334,19673,27x40,Lung5,tumor 5,tumor interior
27x41,27,41,6373,1.1,3936,3578,12597.1111111111,177044.666666667,113,103,5865,15843,31952,65312,362,839,1,528,2778,24314,27x41,Lung5,tumor 5,tumor interior
27x42,27,42,1700,1.04,5188,3597,13849.1111111111,177063.666666667,49,47,2920,4678,27107,53108,340,584,1,107,9375,26401,27x42,Lung5,tumor 5,tumor-stroma boundary
27x43,27,43,2477,1.39,412,3603,9073.11111111111,177069.666666667,71,51,956,3789,525,892,252,700,2,148,6822,20406,27x43,Lung5,neutrophil,tumor-stroma boundary
27x44,27,44,2451,1.07,5147,3585,13808.1111111111,177051.666666667,63,59,3447,5963,29984,50926,300,532,1,133,11344,30702,27x44,Lung5,tumor 5,tumor-stroma boundary
27x45,27,45,6157,1.19,4422,3580,13083.1111111111,177046.666666667,96,81,2391,27037,14936,65306,276,913,0,157,1998,13453,27x45,Lung5,mast,tumor interior
27x46,27,46,2959,0.84,5085,3585,13746.1111111111,177051.666666667,58,69,1396,4523,19512,44311,208,955,1,137,1689,8242,27x46,Lung5,epithelial,tumor interior
27x47,27,47,6726,1.1,4262,3564,12923.1111111111,177030.666666667,116,105,3805,33570,23798,65236,266,759,1,212,2790,19946,27x47,Lung5,epithelial,tumor interior
27x48,27,48,2076,1.51,4350,3595,13011.1111111111,177061.666666667,65,43,3867,8439,49909,65308,315,831,0,157,797,9964,27x48,Lung5,T CD4 naive,tumor interior
27x49,27,49,4831,1.0,3141,3574,11802.1111111111,177040.666666667,81,81,3853,11347,27763,62955,301,709,0,77,2727,20071,27x49,Lung5,tumor 5,tumor-stroma boundary
27x50,27,50,3821,1.45,1306,3572,9967.11111111111,177038.666666667,107,74,2620,6156,27354,65296,336,2120,0,26,3699,18382,27x50,Lung5,tumor 5,tumor interior
27x51,27,51,1764,0.98,2376,3574,11037.1111111111,177040.666666667,48,49,3513,6753,983,1595,738,2177,0,67,2746,13146,27x51,Lung5,plasmablast,tumor-stroma boundary
27x52,27,52,912,1.96,5232,3585,13893.1111111111,177051.666666667,45,23,4048,5632,24170,46392,367,634,3,125,531,4999,27x52,Lung5,tumor 5,tumor-stroma boundary
27x53,27,53,4178,1.13,4590,3559,13251.1111111111,177025.666666667,80,71,2718,5315,41456,65298,310,5998,1,172,8399,27496,27x53,Lung5,tumor 12,tumor interior
27x54,27,54,5769,1.06,373,3558,9034.11111111111,177024.666666667,93,88,937,4186,552,1158,228,564,0,108,6244,27378,27x54,Lung5,fibroblast,tumor-stroma boundary
27x55,27,55,1788,1.04,425,3568,9086.11111111111,177034.666666667,50,48,1304,3542,559,1107,330,1012,3,179,5563,26331,27x55,Lung5,fibroblast,tumor-stroma boundary
27x56,27,56,1704,0.74,1168,3575,9829.11111111111,177041.666666667,40,54,1352,14902,1162,5524,279,607,0,168,4591,26189,27x56,Lung5,fibroblast,tumor interior
27x57,27,57,4495,0.96,4513,3562,13174.1111111111,177028.666666667,77,80,2277,7080,19795,65307,236,1230,2,308,6154,32193,27x57,Lung5,epithelial,tumor interior
27x58,27,58,2757,0.98,299,3562,8960.11111111111,177028.666666667,58,59,955,9717,539,1114,801,8506,0,0,5974,25870,27x58,Lung5,epithelial,tumor-stroma boundary
27x59,27,59,2668,0.95,3052,3558,11713.1111111111,177024.666666667,61,64,3941,20317,25858,65230,336,860,0,12,2524,11115,27x59,Lung5,tumor 5,plasmablast-enriched stroma
27x60,27,60,6348,0.93,3880,3550,12541.1111111111,177016.666666667,93,100,4360,14399,33886,65314,342,806,0,312,4880,30901,27x60,Lung5,tumor 5,tumor interior
27x61,27,61,4208,1.08,223,3560,8884.11111111111,177026.666666667,81,75,2269,15165,638,11849,251,860,0,4,3088,15867,27x61,Lung5,pDC,tumor-stroma boundary
27x62,27,62,3175,0.99,2857,3561,11518.1111111111,177027.666666667,70,71,6554,12808,34043,65257,379,1254,0,72,0,0,27x62,Lung5,tumor 5,plasmablast-enriched stroma
27x63,27,63,3699,1.37,4340,3557,13001.1111111111,177023.666666667,81,59,5554,15204,21743,65267,303,2714,0,143,3241,19567,27x63,Lung5,tumor 5,tumor interior
27x64,27,64,13064,0.65,4889,3518,13550.1111111111,176984.666666667,102,157,2846,6207,38756,65320,240,658,0,215,1320,12112,27x64,Lung5,epithelial,tumor interior
27x65,27,65,4708,1.18,784,3539,9445.11111111111,177005.666666667,106,90,2831,5275,28988,65299,337,724,0,75,3473,22725,27x65,Lung5,tumor 5,tumor-stroma boundary
27x66,27,66,2110,0.84,1204,3565,9865.11111111111,177031.666666667,48,57,1230,2328,1146,8180,271,582,0,37,3498,23003,27x66,Lung5,fibroblast,tumor interior
27x67,27,67,3348,0.91,3101,3548,11762.1111111111,177014.666666667,75,82,3655,14383,18950,48234,287,2739,0,186,3633,16843,27x67,Lung5,tumor 5,tumor-stroma boundary
27x68,27,68,3667,1.33,2122,3555,10783.1111111111,177021.666666667,84,63,3077,6463,32810,60093,599,1259,0,347,5301,19684,27x68,Lung5,tumor 5,tumor interior
27x69,27,69,1600,0.96,2922,3565,11583.1111111111,177031.666666667,49,51,5239,11149,31250,65233,265,628,0,33,0,0,27x69,Lung5,tumor 5,plasmablast-enriched stroma
27x70,27,70,2116,0.71,5204,3544,13865.1111111111,177010.666666667,49,69,2833,5101,25604,50186,232,594,0,146,15739,28239,27x70,Lung5,tumor 5,tumor-stroma boundary
27x71,27,71,2000,0.68,5231,3545,13892.1111111111,177011.666666667,43,63,3078,5900,22922,59549,338,607,1,214,10830,30433,27x71,Lung5,tumor 5,tumor-stroma boundary
27x72,27,72,3843,1.31,1016,3552,9677.11111111111,177018.666666667,84,64,1952,3878,37391,65320,383,937,0,82,80,4273,27x72,Lung5,tumor 5,tumor interior
27x73,27,73,3975,1.35,5290,3543,13951.1111111111,177009.666666667,85,63,2611,5587,25535,65308,313,770,0,173,10258,31035,27x73,Lung5,tumor 5,tumor-stroma boundary
27x74,27,74,3497,1.43,1325,3541,9986.11111111111,177007.666666667,103,72,4066,7224,34408,65290,398,809,0,69,77,5327,27x74,Lung5,tumor 5,tumor interior
27x75,27,75,2566,0.93,5115,3546,13776.1111111111,177012.666666667,64,69,2787,6734,27438,47531,313,564,1,170,8695,23030,27x75,Lung5,tumor 5,tumor-stroma boundary
27x76,27,76,1740,0.51,5164,3534,13825.1111111111,177000.666666667,37,73,2783,6496,24354,44640,284,567,0,165,14578,27374,27x76,Lung5,tumor 5,tumor-stroma boundary
27x77,27,77,7910,1.05,5381,3530,14042.1111111111,176996.666666667,105,100,2800,7439,13088,55807,220,1593,0,94,3,15958,27x77,Lung5,tumor 5,tumor-stroma boundary
27x78,27,78,3935,1.15,480,3535,9141.11111111111,177001.666666667,76,66,1500,3511,599,974,336,906,0,0,3838,23919,27x78,Lung5,plasmablast,tumor-stroma boundary
27x79,27,79,4247,1.0,2564,3529,11225.1111111111,176995.666666667,90,90,4622,8695,3427,35297,478,1485,4,376,2451,20734,27x79,Lung5,plasmablast,tumor-stroma boundary
27x80,27,80,1837,1.06,2937,3542,11598.1111111111,177008.666666667,55,52,5132,9835,33261,62749,277,570,0,222,0,0,27x80,Lung5,tumor 5,plasmablast-enriched stroma
27x81,27,81,5475,1.11,1107,3520,9768.11111111111,176986.666666667,93,84,2632,7477,28177,65258,464,12203,0,208,2172,15450,27x81,Lung5,tumor 12,tumor interior
27x82,27,82,2984,1.3,2349,3534,11010.1111111111,177000.666666667,73,56,5243,41724,898,2369,561,1825,3,222,822,13116,27x82,Lung5,plasmablast,tumor interior
27x83,27,83,3842,0.83,1702,3532,10363.1111111111,176998.666666667,64,77,3270,9055,25715,54258,283,1011,0,99,4701,21481,27x83,Lung5,tumor 5,tumor interior
27x84,27,84,3464,1.23,1843,3538,10504.1111111111,177004.666666667,75,61,5171,7169,43661,64779,599,1061,0,86,2044,13278,27x84,Lung5,neutrophil,tumor interior
27x85,27,85,4212,0.84,2450,3530,11111.1111111111,176996.666666667,68,81,3111,9568,839,11516,532,2036,68,936,6107,31827,27x85,Lung5,plasmablast,tumor-stroma boundary
27x86,27,86,5292,0.84,1368,3514,10029.1111111111,176980.666666667,89,106,3622,8713,29774,65296,343,756,0,191,5277,31291,27x86,Lung5,tumor 5,tumor interior
27x87,27,87,6847,1.62,3598,3519,12259.1111111111,176985.666666667,160,99,3135,10299,29900,65270,337,780,0,212,3856,19754,27x87,Lung5,tumor 5,tumor interior
27x88,27,88,8719,1.36,4634,3510,13295.1111111111,176976.666666667,135,99,2680,7317,22336,65326,359,1472,2,470,2431,18960,27x88,Lung5,tumor 5,tumor interior
27x89,27,89,5032,1.11,1990,3529,10651.1111111111,176995.666666667,82,74,3589,7631,42286,65282,381,901,0,73,361,8133,27x89,Lung5,tumor 5,tumor interior
27x90,27,90,2897,0.54,2502,3523,11163.1111111111,176989.666666667,47,87,3410,6667,877,1469,617,2111,0,100,13199,49412,27x90,Lung5,plasmablast,tumor-stroma boundary
27x91,27,91,4967,1.43,2632,3525,11293.1111111111,176991.666666667,117,82,3793,8763,23243,65299,291,699,0,125,5315,24963,27x91,Lung5,tumor 5,plasmablast-enriched stroma
27x92,27,92,2516,1.17,2880,3532,11541.1111111111,176998.666666667,69,59,6159,13611,25204,61199,308,10897,0,591,10,6500,27x92,Lung5,tumor 5,plasmablast-enriched stroma
27x93,27,93,1564,0.79,644,3528,9305.11111111111,176994.666666667,44,56,2085,3499,924,2164,256,582,0,0,8550,27647,27x93,Lung5,neutrophil,tumor-stroma boundary
27x94,27,94,3956,0.49,119,3507,8780.11111111111,176973.666666667,54,111,1691,4868,1434,15094,350,2792,0,0,2111,13876,27x94,Lung5,fibroblast,plasmablast-enriched stroma
27x95,27,95,7517,1.34,3371,3511,12032.1111111111,176977.666666667,130,97,3067,8774,1348,9792,308,986,4,599,2793,25025,27x95,Lung5,fibroblast,tumor-stroma boundary
27x96,27,96,7875,1.12,4223,3504,12884.1111111111,176970.666666667,115,103,4250,35422,26840,65290,288,1108,1,207,1803,20460,27x96,Lung5,epithelial,tumor interior
27x97,27,97,1989,0.66,1057,3517,9718.11111111111,176983.666666667,43,65,3083,4404,30579,65224,428,785,0,64,338,9942,27x97,Lung5,tumor 5,tumor interior
27x98,27,98,6550,0.95,1423,3493,10084.1111111111,176959.666666667,111,117,3070,9420,31614,65303,300,857,0,171,3023,19105,27x98,Lung5,tumor 12,tumor interior
27x99,27,99,2208,0.86,4411,3519,13072.1111111111,176985.666666667,51,59,2023,3880,2693,21031,270,824,0,40,10489,26933,27x99,Lung5,endothelial,tumor interior
27x100,27,100,5693,1.33,746,3506,9407.11111111111,176972.666666667,108,81,4264,11971,31366,65269,386,3847,0,172,5213,32432,27x100,Lung5,tumor 5,tumor-stroma boundary
27x101,27,101,5134,1.52,986,3506,9647.11111111111,176972.666666667,108,71,2080,4955,35223,65306,427,2647,0,73,889,13252,27x101,Lung5,tumor 5,tumor interior
27x102,27,102,2643,1.03,3140,3503,11801.1111111111,176969.666666667,72,70,10513,19279,29018,65265,361,769,0,64,793,11571,27x102,Lung5,tumor 5,tumor-stroma boundary
27x103,27,103,2176,1.39,5136,3512,13797.1111111111,176978.666666667,68,49,3577,9031,20383,54901,339,601,0,77,11667,22762,27x103,Lung5,tumor 5,tumor-stroma boundary
27x104,27,104,3607,0.9,2721,3506,11382.1111111111,176972.666666667,69,77,4954,20023,23193,65224,316,695,0,134,7377,27851,27x104,Lung5,epithelial,plasmablast-enriched stroma
27x105,27,105,2561,1.7,4323,3509,12984.1111111111,176975.666666667,85,50,4901,16528,4302,29975,231,555,0,1,9306,50124,27x105,Lung5,endothelial,tumor interior
27x106,27,106,3271,0.62,1888,3499,10549.1111111111,176965.666666667,53,86,3492,11608,18655,40916,435,1499,0,211,6242,31131,27x106,Lung5,neutrophil,tumor interior
27x107,27,107,1388,1.1,5319,3514,13980.1111111111,176980.666666667,46,42,2123,4206,33399,65277,306,589,1,85,13539,25532,27x107,Lung5,tumor 5,tumor-stroma boundary
27x108,27,108,7142,0.63,4068,3474,12729.1111111111,176940.666666667,84,133,2634,7979,31163,65308,283,10203,0,180,1466,17670,27x108,Lung5,tumor 5,tumor interior
27x109,27,109,4211,0.97,4802,3503,13463.1111111111,176969.666666667,72,74,1790,5605,7560,65293,309,850,105,1086,4123,19186,27x109,Lung5,neutrophil,tumor interior
27x110,27,110,2632,0.93,4456,3506,13117.1111111111,176972.666666667,57,61,2273,5031,6890,65197,417,915,0,115,8625,28488,27x110,Lung5,plasmablast,tumor interior
27x111,27,111,1592,0.64,1855,3491,10516.1111111111,176957.666666667,43,67,3328,5112,24121,45500,463,1241,1,143,7456,15327,27x111,Lung5,neutrophil,tumor interior
27x112,27,112,1892,1.0,4012,3509,12673.1111111111,176975.666666667,51,51,2476,11528,22175,50995,284,569,0,203,2715,18492,27x112,Lung5,tumor 5,tumor interior
27x113,27,113,1628,0.88,5247,3500,13908.1111111111,176966.666666667,43,49,3005,5607,27750,56444,303,571,4,278,6898,20326,27x113,Lung5,tumor 5,tumor-stroma boundary
27x114,27,114,3290,1.43,1287,3497,9948.11111111111,176963.666666667,90,63,2059,4664,3178,33785,364,822,0,287,4071,25506,27x114,Lung5,fibroblast,tumor interior
27x115,27,115,4674,1.01,2891,3480,11552.1111111111,176946.666666667,86,85,8319,17458,24968,65193,338,688,0,141,476,10243,27x115,Lung5,tumor 5,plasmablast-enriched stroma
27x116,27,116,2134,0.86,5293,3484,13954.1111111111,176950.666666667,59,69,3947,6066,30530,59806,329,665,1,125,10207,25186,27x116,Lung5,tumor 5,tumor-stroma boundary
27x117,27,117,3360,0.71,602,3479,9263.11111111111,176945.666666667,64,90,3276,24857,798,2649,506,1188,0,63,1937,15337,27x117,Lung5,fibroblast,tumor-stroma boundary
27x118,27,118,3018,0.77,1937,3489,10598.1111111111,176955.666666667,54,70,2011,4188,14387,35984,293,823,0,31,4291,18402,27x118,Lung5,plasmablast,tumor interior
27x119,27,119,8243,2.51,3612,3484,12273.1111111111,176950.666666667,196,78,3991,14746,28925,65278,316,738,0,129,2598,18118,27x119,Lung5,tumor 5,tumor interior
27x120,27,120,2293,1.53,5202,3493,13863.1111111111,176959.666666667,66,43,2597,4342,21356,44083,185,581,0,114,9331,25587,27x120,Lung5,tumor 5,tumor-stroma boundary
27x121,27,121,4473,0.76,541,3478,9202.11111111111,176944.666666667,67,88,1836,7251,678,5359,385,1108,0,139,4836,17458,27x121,Lung5,plasmablast,tumor-stroma boundary
27x122,27,122,3662,1.09,1210,3489,9871.11111111111,176955.666666667,72,66,1712,5006,962,3677,369,844,73,1513,876,9955,27x122,Lung5,fibroblast,tumor interior
27x123,27,123,2603,1.43,5094,3494,13755.1111111111,176960.666666667,77,54,2932,5408,27772,51010,337,714,1,130,11046,26268,27x123,Lung5,tumor 5,tumor interior
27x124,27,124,2660,1.28,2666,3482,11327.1111111111,176948.666666667,73,57,2712,7225,13114,43090,260,592,0,15,9003,26380,27x124,Lung5,epithelial,plasmablast-enriched stroma
27x125,27,125,2131,0.69,1824,3481,10485.1111111111,176947.666666667,51,74,4125,6882,10984,34371,517,1104,0,29,9259,33918,27x125,Lung5,endothelial,tumor interior
27x126,27,126,3694,0.89,3086,3477,11747.1111111111,176943.666666667,68,76,7426,18831,21510,65220,310,15602,0,104,1117,10815,27x126,Lung5,tumor 5,tumor-stroma boundary
27x127,27,127,2595,0.99,2493,3475,11154.1111111111,176941.666666667,73,74,4120,17360,807,1302,965,2441,11,291,14331,49806,27x127,Lung5,pDC,tumor-stroma boundary
27x128,27,128,6725,1.01,1454,3455,10115.1111111111,176921.666666667,109,108,3009,7426,27301,65290,339,739,0,139,1386,14705,27x128,Lung5,tumor 5,tumor interior
27x129,27,129,3067,1.08,3985,3481,12646.1111111111,176947.666666667,71,66,2275,6347,30143,65287,275,672,0,45,3131,15823,27x129,Lung5,tumor 5,tumor interior
27x130,27,130,2713,1.24,5334,3475,13995.1111111111,176941.666666667,72,58,1415,4488,28806,65336,253,599,0,133,8904,31533,27x130,Lung5,tumor 5,tumor-stroma boundary
27x131,27,131,2969,0.93,3152,3472,11813.1111111111,176938.666666667,63,68,6551,21239,20821,65249,265,699,0,164,871,14264,27x131,Lung5,tumor 5,tumor-stroma boundary
27x132,27,132,3154,1.35,4339,3475,13000.1111111111,176941.666666667,73,54,2327,6430,10131,65281,257,3103,0,220,6538,36042,27x132,Lung5,fibroblast,tumor interior
27x133,27,133,3122,1.47,1662,3478,10323.1111111111,176944.666666667,88,60,3657,6583,24467,55890,345,851,0,60,2976,22478,27x133,Lung5,tumor 5,tumor interior
27x134,27,134,6129,1.05,3009,3466,11670.1111111111,176932.666666667,89,85,6357,17376,24660,65249,313,800,0,63,2991,21089,27x134,Lung5,tumor 5,plasmablast-enriched stroma
27x135,27,135,3401,0.93,2741,3460,11402.1111111111,176926.666666667,74,80,3703,10627,19000,65196,1478,34006,0,40,8026,28836,27x135,Lung5,epithelial,plasmablast-enriched stroma
27x136,27,136,2170,0.65,2243,3468,10904.1111111111,176934.666666667,47,72,2439,5313,1156,6196,246,678,0,20,3552,21069,27x136,Lung5,endothelial,tumor interior
27x137,27,137,3729,1.14,768,3461,9429.11111111111,176927.666666667,88,77,3139,8284,34231,65308,405,966,0,94,2703,17651,27x137,Lung5,tumor 5,tumor-stroma boundary
27x138,27,138,4234,1.73,993,3463,9654.11111111111,176929.666666667,111,64,2271,5112,28701,65271,429,924,0,79,6121,21751,27x138,Lung5,tumor 5,tumor interior
27x139,27,139,2213,0.65,147,3466,8808.11111111111,176932.666666667,45,69,1200,2348,1580,13345,408,1218,0,28,3281,20841,27x139,Lung5,macrophage,plasmablast-enriched stroma
27x140,27,140,1385,2.09,1275,3478,9936.11111111111,176944.666666667,69,33,2109,3532,1026,17606,382,830,5,347,7305,29075,27x140,Lung5,neutrophil,tumor interior
27x141,27,141,4351,2.8,4447,3470,13108.1111111111,176936.666666667,143,51,2272,5321,18646,65310,224,600,0,339,1336,11226,27x141,Lung5,endothelial,tumor interior
27x142,27,142,4145,0.99,5433,3462,14094.1111111111,176928.666666667,75,76,1873,5632,21871,65307,235,675,0,218,956,12584,27x142,Lung5,tumor 5,tumor-stroma boundary
27x143,27,143,6471,0.96,426,3446,9087.11111111111,176912.666666667,100,104,1876,5913,628,2829,372,1556,6,516,4937,23560,27x143,Lung5,monocyte,tumor-stroma boundary
27x144,27,144,2828,1.14,2937,3469,11598.1111111111,176935.666666667,66,58,8645,19640,22508,57600,353,676,0,145,1349,15409,27x144,Lung5,tumor 5,plasmablast-enriched stroma
27x145,27,145,2589,0.66,5063,3453,13724.1111111111,176919.666666667,60,91,2354,6277,21890,59865,294,690,2,190,9248,29135,27x145,Lung5,tumor 5,tumor interior
27x146,27,146,7314,0.76,1528,3433,10189.1111111111,176899.666666667,96,127,3687,10288,22682,65283,316,6443,0,190,4070,19814,27x146,Lung5,tumor 5,tumor interior
27x147,27,147,5181,0.97,4024,3435,12685.1111111111,176901.666666667,92,95,2995,11139,31562,65262,320,882,0,263,5309,29401,27x147,Lung5,tumor 5,tumor interior
27x148,27,148,8461,0.93,4779,3435,13440.1111111111,176901.666666667,105,113,1768,7892,7079,57448,267,830,4,388,2134,17808,27x148,Lung5,macrophage,tumor interior
27x149,27,149,1726,1.08,5147,3464,13808.1111111111,176930.666666667,54,50,2793,5038,20953,41777,251,528,0,113,14895,31229,27x149,Lung5,tumor 5,tumor-stroma boundary
27x150,27,150,2461,1.07,3318,3462,11979.1111111111,176928.666666667,60,56,3002,6681,17432,65279,217,637,0,54,26,3227,27x150,Lung5,tumor 12,tumor-stroma boundary
27x151,27,151,2899,0.78,1652,3442,10313.1111111111,176908.666666667,56,72,3857,11096,23904,65256,328,763,0,81,2419,16526,27x151,Lung5,tumor 5,tumor interior
27x152,27,152,1703,0.78,1810,3449,10471.1111111111,176915.666666667,47,60,4419,7873,1465,5526,394,931,14,603,9555,38629,27x152,Lung5,endothelial,tumor interior
27x153,27,153,2704,1.39,5209,3453,13870.1111111111,176919.666666667,71,51,2259,4704,18946,43137,256,593,1,135,13462,26175,27x153,Lung5,tumor 5,tumor-stroma boundary
27x154,27,154,2480,0.71,495,3451,9156.11111111111,176917.666666667,50,70,2198,6593,661,3169,430,11586,182,1202,2893,14388,27x154,Lung5,plasmablast,tumor-stroma boundary
