sp_loc,fov,cell_ID,Area,AspectRatio,CenterX_local_px,CenterY_local_px,CenterX_global_px,CenterY_global_px,Width,Height,Mean.MembraneStain,Max.MembraneStain,Mean.PanCK,Max.PanCK,Mean.CD45,Max.CD45,Mean.CD3,Max.CD3,Mean.DAPI,Max.DAPI,sp_loc_meta,patient,cell_type,niche
19x26,19,26,4566,1.1,5394,3612,24999.5555555556,169778.666666667,79,72,340,1027,1185,5514,160,457,49,1160,6482,26206,19x26,Lung5,neutrophil,myeloid-enriched stroma
19x27,19,27,3721,1.36,4726,3615,24331.5555555556,169781.666666667,91,67,1541,3517,789,2428,253,643,7,457,1153,11433,19x27,Lung5,macrophage,myeloid-enriched stroma
19x28,19,28,5068,0.82,4964,3597,24569.5555555556,169763.666666667,80,98,413,2172,1367,5410,1304,7934,0,33,9759,33151,19x28,Lung5,neutrophil,myeloid-enriched stroma
19x29,19,29,5104,1.36,5159,3606,24764.5555555556,169772.666666667,103,76,911,10408,8201,65333,190,461,12,435,6831,32794,19x29,Lung5,tumor 12,myeloid-enriched stroma
19x31,19,31,13116,1.01,2340,3563,21945.5555555556,169729.666666667,136,135,2632,8049,11443,65213,234,1033,11,1050,3376,51570,19x31,Lung5,neutrophil,myeloid-enriched stroma
19x32,19,32,7621,1.07,2136,3584,21741.5555555556,169750.666666667,108,101,1076,5599,2904,36012,221,1391,0,278,6819,36518,19x32,Lung5,mast,myeloid-enriched stroma
19x33,19,33,6405,1.05,1202,3576,20807.5555555556,169742.666666667,102,97,946,3739,22878,65273,279,598,0,60,6778,28668,19x33,Lung5,epithelial,myeloid-enriched stroma
19x34,19,34,4739,1.24,666,3591,20271.5555555556,169757.666666667,97,78,690,2314,4161,65336,195,567,25,418,2993,23839,19x34,Lung5,macrophage,myeloid-enriched stroma
19x35,19,35,7383,0.85,1838,3572,21443.5555555556,169738.666666667,100,117,1222,5665,5505,65284,260,748,1,277,125,9637,19x35,Lung5,macrophage,myeloid-enriched stroma
19x36,19,36,3831,1.01,2553,3596,22158.5555555556,169762.666666667,70,69,595,3021,581,1516,259,931,294,1238,7399,31533,19x36,Lung5,neutrophil,myeloid-enriched stroma
19x37,19,37,1459,0.65,3109,3592,22714.5555555556,169758.666666667,39,60,4283,7884,7652,17942,992,6548,0,121,8174,30056,19x37,Lung5,neutrophil,myeloid-enriched stroma
19x38,19,38,7763,1.18,4655,3580,24260.5555555556,169746.666666667,111,94,1236,5681,1679,25003,250,648,0,111,3810,23720,19x38,Lung5,macrophage,myeloid-enriched stroma
19x39,19,39,3998,0.83,4742,3577,24347.5555555556,169743.666666667,68,82,1181,4025,1024,2074,317,969,251,897,5635,21676,19x39,Lung5,macrophage,myeloid-enriched stroma
19x40,19,40,4614,0.71,1292,3579,20897.5555555556,169745.666666667,66,93,716,2732,1280,15983,191,511,0,3,6540,31309,19x40,Lung5,endothelial,myeloid-enriched stroma
19x41,19,41,8235,2.61,2806,3592,22411.5555555556,169758.666666667,180,69,1540,9805,4669,25488,239,1025,2,1052,876,19406,19x41,Lung5,macrophage,myeloid-enriched stroma
19x42,19,42,2844,1.34,3048,3584,22653.5555555556,169750.666666667,82,61,4279,8433,8057,24471,339,1214,0,24,8760,33304,19x42,Lung5,NK,myeloid-enriched stroma
19x43,19,43,2801,0.9,2612,3589,22217.5555555556,169755.666666667,56,62,382,2509,727,3147,138,455,5,313,3957,19635,19x43,Lung5,neutrophil,myeloid-enriched stroma
19x44,19,44,11578,1.19,1583,3559,21188.5555555556,169725.666666667,142,119,1216,3557,42362,65330,210,647,0,39,2300,21819,19x44,Lung5,epithelial,myeloid-enriched stroma
19x45,19,45,4593,0.98,4243,3578,23848.5555555556,169744.666666667,78,80,954,2683,981,4520,239,529,0,202,2038,16611,19x45,Lung5,macrophage,myeloid-enriched stroma
19x46,19,46,1781,1.22,4897,3596,24502.5555555556,169762.666666667,55,45,955,2766,1522,15413,215,546,44,428,6647,23976,19x46,Lung5,macrophage,myeloid-enriched stroma
19x47,19,47,7230,0.85,2054,3560,21659.5555555556,169726.666666667,92,108,1023,5503,662,2667,248,692,0,32,3722,24052,19x47,Lung5,macrophage,myeloid-enriched stroma
19x48,19,48,2460,0.84,4864,3580,24469.5555555556,169746.666666667,58,69,791,2154,1569,9903,295,1132,82,463,11810,35457,19x48,Lung5,neutrophil,myeloid-enriched stroma
19x49,19,49,5339,0.91,393,3569,19998.5555555556,169735.666666667,78,86,578,3003,1670,16391,207,673,0,0,8496,28047,19x49,Lung5,T CD4 naive,myeloid-enriched stroma
19x50,19,50,5607,1.49,3504,3568,23109.5555555556,169734.666666667,112,75,978,3107,797,4088,255,916,4,328,5632,22309,19x50,Lung5,macrophage,myeloid-enriched stroma
19x51,19,51,8383,0.68,1934,3530,21539.5555555556,169696.666666667,95,140,1097,2762,829,6586,292,938,51,1177,737,13863,19x51,Lung5,macrophage,myeloid-enriched stroma
19x52,19,52,3126,0.69,4183,3573,23788.5555555556,169739.666666667,51,74,502,1483,558,3089,218,12108,0,135,4752,14069,19x52,Lung5,macrophage,myeloid-enriched stroma
19x54,19,54,6371,0.82,4932,3546,24537.5555555556,169712.666666667,96,117,1839,7637,1053,3701,390,5666,4,342,2815,19538,19x54,Lung5,macrophage,myeloid-enriched stroma
19x55,19,55,5055,1.14,5207,3562,24812.5555555556,169728.666666667,87,76,3109,8217,59545,65345,375,924,24,794,3238,25856,19x55,Lung5,tumor 5,myeloid-enriched stroma
19x56,19,56,8304,0.91,3966,3553,23571.5555555556,169719.666666667,96,106,2314,7095,24441,65309,335,970,22,1118,4235,32900,19x56,Lung5,macrophage,myeloid-enriched stroma
19x57,19,57,6014,1.15,5339,3563,24944.5555555556,169729.666666667,93,81,208,2253,960,38385,149,383,1,831,5701,14886,19x57,Lung5,macrophage,myeloid-enriched stroma
19x58,19,58,1784,1.06,457,3569,20062.5555555556,169735.666666667,52,49,536,2186,10585,65304,171,424,0,0,3189,14825,19x58,Lung5,B-cell,myeloid-enriched stroma
19x59,19,59,1704,0.95,3004,3565,22609.5555555556,169731.666666667,53,56,2757,4878,19891,42931,312,843,2,142,4314,16511,19x59,Lung5,epithelial,myeloid-enriched stroma
19x60,19,60,3444,1.0,3090,3550,22695.5555555556,169716.666666667,72,72,4178,8366,6705,24036,352,797,0,149,4793,29363,19x60,Lung5,endothelial,myeloid-enriched stroma
19x61,19,61,2415,0.9,4459,3567,24064.5555555556,169733.666666667,53,59,1568,4811,3689,15460,396,6574,4,385,12,1533,19x61,Lung5,neutrophil,myeloid-enriched stroma
19x62,19,62,3588,0.84,4518,3559,24123.5555555556,169725.666666667,62,74,1202,3723,1498,9070,156,498,0,82,0,90,19x62,Lung5,neutrophil,myeloid-enriched stroma
19x63,19,63,3327,1.14,3412,3562,23017.5555555556,169728.666666667,73,64,526,1504,710,2134,240,621,9,595,6829,22856,19x63,Lung5,macrophage,myeloid-enriched stroma
19x64,19,64,3669,0.91,1054,3546,20659.5555555556,169712.666666667,71,78,709,2109,1004,3237,998,7958,56,560,5876,24169,19x64,Lung5,neutrophil,myeloid-enriched stroma
19x65,19,65,6855,1.2,4845,3539,24450.5555555556,169705.666666667,122,102,1530,3848,2749,39690,283,688,120,4669,3237,24681,19x65,Lung5,macrophage,myeloid-enriched stroma
19x66,19,66,4570,0.9,1118,3546,20723.5555555556,169712.666666667,72,80,823,3099,2364,24552,396,1330,7,396,12644,47950,19x66,Lung5,plasmablast,myeloid-enriched stroma
19x67,19,67,1861,2.06,3755,3559,23360.5555555556,169725.666666667,70,34,1643,4160,3456,25617,324,805,1,189,8412,27973,19x67,Lung5,endothelial,myeloid-enriched stroma
19x68,19,68,4091,0.83,5272,3546,24877.5555555556,169712.666666667,66,80,316,1273,4288,42437,139,496,25,759,6072,24183,19x68,Lung5,mast,myeloid-enriched stroma
19x69,19,69,6798,1.09,2536,3535,22141.5555555556,169701.666666667,100,92,855,3896,1781,65209,215,835,10,676,3690,16543,19x69,Lung5,macrophage,myeloid-enriched stroma
19x70,19,70,1814,1.04,3864,3553,23469.5555555556,169719.666666667,54,52,1655,7368,1441,5038,429,1051,358,1072,6070,21925,19x70,Lung5,macrophage,myeloid-enriched stroma
19x71,19,71,2643,0.85,3550,3537,23155.5555555556,169703.666666667,56,66,1115,3013,2203,28853,291,942,117,861,5406,22966,19x71,Lung5,neutrophil,myeloid-enriched stroma
19x72,19,72,3994,0.92,3032,3522,22637.5555555556,169688.666666667,77,84,2968,6147,21231,50137,330,5259,76,3352,4392,17435,19x72,Lung5,epithelial,myeloid-enriched stroma
19x73,19,73,4057,0.89,4412,3531,24017.5555555556,169697.666666667,73,82,908,3518,887,3847,209,504,0,126,12829,36024,19x73,Lung5,T CD4 naive,myeloid-enriched stroma
19x74,19,74,2765,1.14,2233,3541,21838.5555555556,169707.666666667,66,58,1176,5730,762,2710,209,662,197,1144,2532,19584,19x74,Lung5,neutrophil,myeloid-enriched stroma
19x75,19,75,7994,0.91,1419,3512,21024.5555555556,169678.666666667,103,113,1480,3189,40294,65263,355,761,0,122,4863,20851,19x75,Lung5,epithelial,myeloid-enriched stroma
19x76,19,76,2039,1.33,3328,3537,22933.5555555556,169703.666666667,56,42,596,3503,739,1858,237,787,80,541,7058,20993,19x76,Lung5,neutrophil,myeloid-enriched stroma
19x77,19,77,5208,0.67,3381,3512,22986.5555555556,169678.666666667,70,104,773,5055,1083,3787,269,621,155,1061,8162,34378,19x77,Lung5,neutrophil,myeloid-enriched stroma
19x79,19,79,2372,0.82,4258,3522,23863.5555555556,169688.666666667,49,60,731,1763,748,2577,239,642,169,1223,7465,24458,19x79,Lung5,neutrophil,myeloid-enriched stroma
19x80,19,80,2731,1.69,3759,3526,23364.5555555556,169692.666666667,83,49,1845,10005,6444,41373,451,1240,7,304,21396,53842,19x80,Lung5,endothelial,myeloid-enriched stroma
19x81,19,81,1827,0.78,3822,3527,23427.5555555556,169693.666666667,45,58,1404,2839,4145,60372,301,857,43,885,2937,15137,19x81,Lung5,neutrophil,myeloid-enriched stroma
19x82,19,82,2715,0.76,2978,3516,22583.5555555556,169682.666666667,54,71,1639,7972,1885,18086,302,864,113,979,6295,23640,19x82,Lung5,neutrophil,myeloid-enriched stroma
19x83,19,83,3560,1.36,452,3518,20057.5555555556,169684.666666667,76,56,202,857,912,3221,187,1391,0,37,8356,32064,19x83,Lung5,B-cell,myeloid-enriched stroma
19x84,19,84,1220,0.95,525,3530,20130.5555555556,169696.666666667,38,40,237,868,952,2944,145,385,38,412,4942,14438,19x84,Lung5,neutrophil,myeloid-enriched stroma
19x85,19,85,11910,0.91,798,3486,20403.5555555556,169652.666666667,117,128,2185,6738,50000,65345,264,738,0,182,1816,28297,19x85,Lung5,neutrophil,myeloid-enriched stroma
19x86,19,86,5659,0.72,3496,3489,23101.5555555556,169655.666666667,76,106,1221,3211,6567,34745,253,12735,1,657,5444,32553,19x86,Lung5,B-cell,myeloid-enriched stroma
19x87,19,87,3698,1.2,4461,3506,24066.5555555556,169672.666666667,85,71,1999,6170,1114,4114,259,12242,66,733,106,5599,19x87,Lung5,macrophage,myeloid-enriched stroma
19x88,19,88,12578,0.32,5036,3419,24641.5555555556,169585.666666667,80,252,1216,3828,19990,65285,179,1641,0,355,1546,16943,19x88,Lung5,fibroblast,myeloid-enriched stroma
19x89,19,89,2164,0.92,567,3514,20172.5555555556,169680.666666667,55,60,296,1103,664,2006,201,704,68,619,7529,21175,19x89,Lung5,neutrophil,myeloid-enriched stroma
19x90,19,90,7205,1.26,4347,3498,23952.5555555556,169664.666666667,121,96,1281,15966,1326,45431,227,637,0,262,2647,22390,19x90,Lung5,macrophage,myeloid-enriched stroma
19x91,19,91,5435,1.29,4668,3501,24273.5555555556,169667.666666667,97,75,1873,6241,11022,48581,302,4868,122,805,6920,37538,19x91,Lung5,neutrophil,myeloid-enriched stroma
19x92,19,92,4420,0.85,4770,3503,24375.5555555556,169669.666666667,74,87,1270,3800,1745,26844,363,1012,550,2544,7239,23644,19x92,Lung5,neutrophil,myeloid-enriched stroma
19x93,19,93,4897,1.0,4205,3501,23810.5555555556,169667.666666667,84,84,888,3033,1161,15385,293,656,150,1309,12739,30915,19x93,Lung5,macrophage,myeloid-enriched stroma
19x94,19,94,4065,1.06,1172,3499,20777.5555555556,169665.666666667,73,69,989,3435,30846,65284,261,710,22,566,5678,21506,19x94,Lung5,epithelial,myeloid-enriched stroma
19x95,19,95,4084,1.12,2795,3503,22400.5555555556,169669.666666667,82,73,3473,17226,35571,65276,246,929,0,98,0,0,19x95,Lung5,macrophage,myeloid-enriched stroma
19x96,19,96,4395,0.76,2872,3496,22477.5555555556,169662.666666667,68,89,1454,6589,943,5662,272,966,2,365,2476,20106,19x96,Lung5,macrophage,myeloid-enriched stroma
19x97,19,97,6066,0.7,3698,3483,23303.5555555556,169649.666666667,80,114,1324,5122,38483,65265,323,723,0,264,6946,30105,19x97,Lung5,epithelial,myeloid-enriched stroma
19x98,19,98,4466,0.92,891,3497,20496.5555555556,169663.666666667,72,78,387,2848,2214,32260,165,10176,0,53,10893,36972,19x98,Lung5,mast,myeloid-enriched stroma
19x100,19,100,4793,0.97,3866,3483,23471.5555555556,169649.666666667,84,87,1632,4053,1138,10687,466,1422,431,1981,7955,39025,19x100,Lung5,neutrophil,myeloid-enriched stroma
19x101,19,101,4257,0.98,5183,3492,24788.5555555556,169658.666666667,81,83,846,2535,2295,65283,229,538,30,944,3634,17364,19x101,Lung5,macrophage,myeloid-enriched stroma
19x102,19,102,2282,1.08,5354,3507,24959.5555555556,169673.666666667,57,53,431,1309,837,1637,180,587,0,26,2707,11921,19x102,Lung5,B-cell,myeloid-enriched stroma
19x103,19,103,7075,0.84,1228,3481,20833.5555555556,169647.666666667,88,105,1102,4840,5272,65226,187,689,0,160,7884,35435,19x103,Lung5,fibroblast,myeloid-enriched stroma
19x104,19,104,5948,1.05,1853,3481,21458.5555555556,169647.666666667,90,86,1463,5447,3889,65285,295,715,101,1173,9010,36620,19x104,Lung5,NK,myeloid-enriched stroma
19x105,19,105,2547,0.57,3779,3482,23384.5555555556,169648.666666667,47,82,2037,5584,14740,65229,268,683,0,90,5392,37374,19x105,Lung5,endothelial,myeloid-enriched stroma
19x106,19,106,3549,1.29,4963,3496,24568.5555555556,169662.666666667,81,63,838,3066,1598,4139,2191,14390,26,589,5519,22464,19x106,Lung5,neutrophil,myeloid-enriched stroma
19x107,19,107,4174,0.89,3329,3481,22934.5555555556,169647.666666667,68,76,320,1727,2022,61691,242,962,33,1200,12918,37951,19x107,Lung5,mast,myeloid-enriched stroma
19x108,19,108,1759,0.92,1116,3491,20721.5555555556,169657.666666667,46,50,613,1849,3906,32374,298,890,227,878,9650,25045,19x108,Lung5,neutrophil,myeloid-enriched stroma
19x109,19,109,4300,1.1,2423,3488,22028.5555555556,169654.666666667,85,77,733,3174,749,3968,286,826,278,1272,13920,45128,19x109,Lung5,neutrophil,myeloid-enriched stroma
19x110,19,110,4130,0.53,299,3473,19904.5555555556,169639.666666667,54,101,926,2266,29888,65315,271,728,0,105,2169,18369,19x110,Lung5,epithelial,myeloid-enriched stroma
19x111,19,111,8241,1.08,2677,3473,22282.5555555556,169639.666666667,110,102,760,3457,640,7280,316,11915,0,178,4655,22722,19x111,Lung5,macrophage,myeloid-enriched stroma
19x112,19,112,3682,0.76,3090,3476,22695.5555555556,169642.666666667,64,84,4066,23282,11824,28010,381,1156,0,176,253,12284,19x112,Lung5,NK,myeloid-enriched stroma
19x113,19,113,1548,1.05,521,3496,20126.5555555556,169662.666666667,46,44,246,748,1317,4389,165,434,27,441,4995,16463,19x113,Lung5,B-cell,myeloid-enriched stroma
19x114,19,114,3337,0.97,4618,3477,24223.5555555556,169643.666666667,77,79,2093,9037,10430,61798,309,651,23,495,8471,39456,19x114,Lung5,macrophage,myeloid-enriched stroma
19x115,19,115,6322,1.02,1024,3464,20629.5555555556,169630.666666667,97,95,2121,23070,802,3041,230,1074,0,113,4137,26847,19x115,Lung5,macrophage,myeloid-enriched stroma
19x116,19,116,3855,0.92,3263,3484,22868.5555555556,169650.666666667,67,73,849,11631,6210,65281,289,820,441,1612,11706,39167,19x116,Lung5,neutrophil,myeloid-enriched stroma
19x117,19,117,11316,1.14,3581,3451,23186.5555555556,169617.666666667,157,138,1581,14864,30145,65299,257,4826,0,86,1072,15918,19x117,Lung5,epithelial,myeloid-enriched stroma
19x118,19,118,8482,0.73,5137,3450,24742.5555555556,169616.666666667,102,140,1026,3984,1702,11609,226,731,14,985,1424,11711,19x118,Lung5,macrophage,myeloid-enriched stroma
19x119,19,119,6444,0.75,1314,3455,20919.5555555556,169621.666666667,89,118,2310,7178,7641,63290,317,933,152,1275,5474,40174,19x119,Lung5,endothelial,myeloid-enriched stroma
19x120,19,120,6865,1.01,2332,3458,21937.5555555556,169624.666666667,98,97,806,3381,2567,65257,262,2342,100,3445,6259,25055,19x120,Lung5,macrophage,myeloid-enriched stroma
19x121,19,121,1566,1.79,3015,3487,22620.5555555556,169653.666666667,61,34,3551,10219,4146,16430,353,791,179,3649,1849,15136,19x121,Lung5,macrophage,myeloid-enriched stroma
19x122,19,122,6536,1.21,4002,3471,23607.5555555556,169637.666666667,104,86,594,3051,810,16167,305,1005,77,872,5923,18994,19x122,Lung5,macrophage,myeloid-enriched stroma
19x123,19,123,4567,0.76,4733,3465,24338.5555555556,169631.666666667,74,98,726,6175,1985,19700,196,577,2,288,3525,17049,19x123,Lung5,macrophage,myeloid-enriched stroma
19x124,19,124,2801,0.84,121,3480,19726.5555555556,169646.666666667,54,64,330,2325,684,2220,213,588,51,437,3705,13322,19x124,Lung5,neutrophil,myeloid-enriched stroma
19x125,19,125,4901,1.65,2538,3469,22143.5555555556,169635.666666667,117,71,952,8313,905,4892,306,860,200,1235,5303,30828,19x125,Lung5,neutrophil,myeloid-enriched stroma
19x126,19,126,3694,0.73,2760,3466,22365.5555555556,169632.666666667,61,84,3480,10699,9357,45986,236,853,58,1373,853,25181,19x126,Lung5,neutrophil,myeloid-enriched stroma
19x127,19,127,3805,0.85,3744,3461,23349.5555555556,169627.666666667,68,80,1470,4782,29498,65219,325,796,0,101,6284,24068,19x127,Lung5,epithelial,myeloid-enriched stroma
19x128,19,128,4054,0.78,5436,3462,25041.5555555556,169628.666666667,69,88,900,2383,1128,12861,222,445,232,1670,2984,19379,19x128,Lung5,macrophage,myeloid-enriched stroma
19x129,19,129,5153,0.91,4520,3458,24125.5555555556,169624.666666667,85,93,858,3046,933,19998,250,1315,7,1391,4190,17701,19x129,Lung5,macrophage,myeloid-enriched stroma
19x130,19,130,1879,1.0,1086,3477,20691.5555555556,169643.666666667,51,51,709,2441,1237,4174,370,837,4,222,4968,18832,19x130,Lung5,mDC,myeloid-enriched stroma
19x131,19,131,6447,0.88,4256,3448,23861.5555555556,169614.666666667,90,102,2153,5037,1085,29770,347,8652,92,1317,4482,28402,19x131,Lung5,macrophage,myeloid-enriched stroma
19x132,19,132,2686,0.81,1374,3465,20979.5555555556,169631.666666667,56,69,3069,24819,20241,65122,738,2637,3,180,14121,56661,19x132,Lung5,NK,myeloid-enriched stroma
19x134,19,134,10184,1.0,586,3441,20191.5555555556,169607.666666667,115,115,780,6143,1048,19357,234,734,2,1059,3125,15459,19x134,Lung5,macrophage,myeloid-enriched stroma
19x135,19,135,1696,0.67,2393,3461,21998.5555555556,169627.666666667,43,64,1425,5835,1393,9044,331,843,349,1060,12363,33213,19x135,Lung5,neutrophil,myeloid-enriched stroma
19x136,19,136,3829,0.82,5324,3459,24929.5555555556,169625.666666667,64,78,350,1478,703,3051,140,517,82,849,1077,13351,19x136,Lung5,macrophage,myeloid-enriched stroma
19x137,19,137,3730,0.96,4444,3451,24049.5555555556,169617.666666667,75,78,1364,3739,1029,9056,367,1146,488,1811,7791,28707,19x137,Lung5,neutrophil,myeloid-enriched stroma
19x138,19,138,5160,0.84,2244,3447,21849.5555555556,169613.666666667,76,91,582,3078,1330,27794,329,2045,217,1384,10890,46479,19x138,Lung5,neutrophil,myeloid-enriched stroma
19x139,19,139,3402,0.82,46,3454,19651.5555555556,169620.666666667,59,72,161,1753,612,1658,340,2960,0,118,10588,28494,19x139,Lung5,neutrophil,myeloid-enriched stroma
19x140,19,140,4011,0.94,680,3450,20285.5555555556,169616.666666667,72,77,430,2262,717,1802,161,443,7,1625,1754,15048,19x140,Lung5,macrophage,myeloid-enriched stroma
19x141,19,141,3202,1.03,2616,3453,22221.5555555556,169619.666666667,72,70,604,6031,1259,3176,4318,25794,35,770,19767,51161,19x141,Lung5,neutrophil,myeloid-enriched stroma
19x142,19,142,5016,0.98,4089,3446,23694.5555555556,169612.666666667,82,84,2605,7022,1083,6595,273,736,8,849,0,211,19x142,Lung5,macrophage,myeloid-enriched stroma
19x143,19,143,5713,0.83,4599,3436,24204.5555555556,169602.666666667,86,103,791,7019,842,6213,375,1276,91,3112,6808,24268,19x143,Lung5,macrophage,myeloid-enriched stroma
19x144,19,144,7049,1.03,4840,3441,24445.5555555556,169607.666666667,96,93,1411,3567,1002,6965,209,8166,1,662,2,2849,19x144,Lung5,macrophage,myeloid-enriched stroma
19x145,19,145,3905,1.25,1909,3447,21514.5555555556,169613.666666667,86,69,1042,4294,951,3303,393,1221,525,2049,9915,30021,19x145,Lung5,neutrophil,myeloid-enriched stroma
19x146,19,146,11914,0.81,2124,3411,21729.5555555556,169577.666666667,121,150,2303,7146,1819,9577,183,878,43,1718,342,17181,19x146,Lung5,neutrophil,myeloid-enriched stroma
19x147,19,147,2307,0.75,4320,3442,23925.5555555556,169608.666666667,48,64,759,2519,673,2287,171,534,155,1137,6579,21575,19x147,Lung5,neutrophil,myeloid-enriched stroma
19x148,19,148,10285,1.01,3015,3418,22620.5555555556,169584.666666667,114,113,3263,10743,2409,23388,323,1100,1,287,327,17229,19x148,Lung5,macrophage,myeloid-enriched stroma
19x149,19,149,4639,0.77,4185,3432,23790.5555555556,169598.666666667,74,96,983,6877,1260,28894,326,1118,67,1068,9712,29850,19x149,Lung5,macrophage,myeloid-enriched stroma
19x150,19,150,8100,0.97,4945,3423,24550.5555555556,169589.666666667,105,108,1124,4972,1993,28771,331,999,24,1363,5133,24812,19x150,Lung5,macrophage,myeloid-enriched stroma
19x151,19,151,3125,0.7,3239,3434,22844.5555555556,169600.666666667,57,81,1419,4124,30353,65289,210,520,0,222,4105,16047,19x151,Lung5,epithelial,myeloid-enriched stroma
19x152,19,152,3886,0.89,4671,3427,24276.5555555556,169593.666666667,70,79,2024,5079,1345,36359,284,804,1,225,32,4293,19x152,Lung5,macrophage,myeloid-enriched stroma
19x153,19,153,5283,1.13,1400,3421,21005.5555555556,169587.666666667,95,84,1923,4198,46706,65212,354,1048,0,73,5608,26293,19x153,Lung5,epithelial,myeloid-enriched stroma
19x154,19,154,8859,1.03,2435,3414,22040.5555555556,169580.666666667,115,112,1474,4991,2081,65244,304,861,53,1261,5208,26980,19x154,Lung5,macrophage,myeloid-enriched stroma
19x155,19,155,4185,0.56,3125,3421,22730.5555555556,169587.666666667,58,103,1597,4439,8678,37156,260,12756,0,64,5681,46243,19x155,Lung5,fibroblast,myeloid-enriched stroma
