sp_loc,fov,cell_ID,Area,AspectRatio,CenterX_local_px,CenterY_local_px,CenterX_global_px,CenterY_global_px,Width,Height,Mean.MembraneStain,Max.MembraneStain,Mean.PanCK,Max.PanCK,Mean.CD45,Max.CD45,Mean.CD3,Max.CD3,Mean.DAPI,Max.DAPI,sp_loc_meta,patient,cell_type,niche
14x35,14,35,5274,1.24,2491,3608,22096.5555555556,166124.666666667,94,76,1223,6923,6310,50616,290,1134,43,1016,10104,53488,14x35,Lung5,endothelial,myeloid-enriched stroma
14x36,14,36,5693,0.88,1362,3598,20967.5555555556,166114.666666667,80,91,1440,5646,5271,65311,214,666,0,118,9320,36011,14x36,Lung5,NK,myeloid-enriched stroma
14x37,14,37,2494,0.61,4766,3595,24371.5555555556,166111.666666667,45,74,1794,5101,785,1228,345,859,0,38,15936,33977,14x37,Lung5,T CD4 naive,lymphoid structure
14x38,14,38,4011,1.03,170,3605,19775.5555555556,166121.666666667,72,70,255,1015,348,1863,224,657,0,0,13807,34597,14x38,Lung5,T CD4 naive,myeloid-enriched stroma
14x39,14,39,13184,1.45,1534,3582,21139.5555555556,166098.666666667,168,116,890,3949,1445,35381,290,2963,2,597,1756,23167,14x39,Lung5,macrophage,myeloid-enriched stroma
14x40,14,40,15307,1.02,944,3561,20549.5555555556,166077.666666667,157,154,1045,5127,521,12201,270,6194,8,892,1934,18016,14x40,Lung5,macrophage,myeloid-enriched stroma
14x41,14,41,7277,1.45,4143,3586,23748.5555555556,166102.666666667,122,84,978,3736,598,2408,224,11888,0,78,5728,23711,14x41,Lung5,macrophage,myeloid-enriched stroma
14x43,14,43,4692,0.76,4708,3574,24313.5555555556,166090.666666667,77,101,2004,7210,806,6574,338,1099,5,587,15194,46183,14x43,Lung5,endothelial,lymphoid structure
14x44,14,44,1985,0.84,1299,3592,20904.5555555556,166108.666666667,47,56,940,2983,520,4845,226,726,113,836,11322,29094,14x44,Lung5,neutrophil,myeloid-enriched stroma
14x45,14,45,4102,1.71,2748,3593,22353.5555555556,166109.666666667,108,63,1463,5308,667,1923,271,790,18,529,7098,30060,14x45,Lung5,endothelial,myeloid-enriched stroma
14x46,14,46,7227,0.74,4959,3556,24564.5555555556,166072.666666667,95,128,2712,5924,37703,65333,310,729,1,202,1161,22119,14x46,Lung5,epithelial,lymphoid structure
14x47,14,47,5500,1.33,4626,3573,24231.5555555556,166089.666666667,113,85,2179,12273,1513,15346,309,913,2,294,9371,37384,14x47,Lung5,endothelial,myeloid-enriched stroma
14x48,14,48,6190,0.94,3054,3573,22659.5555555556,166089.666666667,88,94,1208,4971,1711,33953,207,10565,0,91,2051,21763,14x48,Lung5,endothelial,myeloid-enriched stroma
14x49,14,49,1972,1.18,5005,3585,24610.5555555556,166101.666666667,60,51,1372,3137,5253,32795,357,2015,0,12,10291,28448,14x49,Lung5,B-cell,lymphoid structure
14x50,14,50,4961,0.91,1669,3572,21274.5555555556,166088.666666667,83,91,577,3799,1188,13956,213,827,24,411,12503,34130,14x50,Lung5,neutrophil,myeloid-enriched stroma
14x51,14,51,1718,1.47,652,3588,20257.5555555556,166104.666666667,56,38,633,1600,367,1377,180,556,18,394,4197,15007,14x51,Lung5,NK,myeloid-enriched stroma
14x52,14,52,7508,1.35,788,3568,20393.5555555556,166084.666666667,128,95,1061,6215,363,2134,199,631,46,741,2401,23906,14x52,Lung5,macrophage,myeloid-enriched stroma
14x53,14,53,10179,1.08,4355,3551,23960.5555555556,166067.666666667,136,126,944,4657,952,27342,255,828,1,437,4238,20488,14x53,Lung5,macrophage,myeloid-enriched stroma
14x54,14,54,11470,1.14,1082,3550,20687.5555555556,166066.666666667,127,111,826,3700,351,1264,224,768,9,521,2833,19612,14x54,Lung5,macrophage,myeloid-enriched stroma
14x55,14,55,4703,0.83,316,3569,19921.5555555556,166085.666666667,71,86,484,3704,568,1188,215,591,0,0,9380,39438,14x55,Lung5,fibroblast,myeloid-enriched stroma
14x56,14,56,2682,0.69,3232,3575,22837.5555555556,166091.666666667,52,75,810,1960,504,2356,337,728,134,681,8478,29018,14x56,Lung5,neutrophil,myeloid-enriched stroma
14x57,14,57,2667,0.86,3272,3573,22877.5555555556,166089.666666667,56,65,543,1744,343,730,203,878,115,818,12861,35066,14x57,Lung5,neutrophil,myeloid-enriched stroma
14x58,14,58,7454,1.06,3801,3560,23406.5555555556,166076.666666667,106,100,1499,3426,6550,65229,209,12138,0,173,2319,21583,14x58,Lung5,endothelial,myeloid-enriched stroma
14x59,14,59,6185,1.11,1209,3557,20814.5555555556,166073.666666667,99,89,958,2398,3656,7405,253,832,0,303,190,4918,14x59,Lung5,neutrophil,myeloid-enriched stroma
14x60,14,60,3705,0.66,5441,3561,25046.5555555556,166077.666666667,59,89,1607,3159,30608,65321,273,789,6,551,1344,7303,14x60,Lung5,epithelial,lymphoid structure
14x61,14,61,5063,0.82,1422,3561,21027.5555555556,166077.666666667,71,87,1043,3016,4475,31093,218,585,7,577,10452,49920,14x61,Lung5,endothelial,myeloid-enriched stroma
14x62,14,62,8101,0.93,3369,3549,22974.5555555556,166065.666666667,102,110,923,3699,420,2280,247,872,61,1212,6222,25637,14x62,Lung5,macrophage,myeloid-enriched stroma
14x63,14,63,2838,0.98,2773,3560,22378.5555555556,166076.666666667,63,64,650,2391,373,1071,295,794,108,558,15761,37978,14x63,Lung5,neutrophil,myeloid-enriched stroma
14x64,14,64,4469,1.14,2484,3553,22089.5555555556,166069.666666667,84,74,313,1564,7725,44705,229,572,0,50,10615,27090,14x64,Lung5,epithelial,myeloid-enriched stroma
14x65,14,65,4718,1.16,3584,3557,23189.5555555556,166073.666666667,94,81,2172,6730,1370,16414,308,701,0,170,0,380,14x65,Lung5,macrophage,myeloid-enriched stroma
14x66,14,66,6137,1.3,5391,3546,24996.5555555556,166062.666666667,113,87,1671,3620,31349,65354,243,5883,0,107,3018,17313,14x66,Lung5,epithelial,lymphoid structure
14x67,14,67,2365,1.3,2255,3561,21860.5555555556,166077.666666667,70,54,568,2565,710,3118,268,881,243,1342,13144,32898,14x67,Lung5,neutrophil,myeloid-enriched stroma
14x68,14,68,2611,0.55,3648,3552,23253.5555555556,166068.666666667,42,77,3978,12657,47190,65319,306,869,2,681,1602,20195,14x68,Lung5,tumor 5,myeloid-enriched stroma
14x69,14,69,3194,0.68,3692,3553,23297.5555555556,166069.666666667,51,75,3295,12532,50262,65331,301,904,0,82,991,14743,14x69,Lung5,tumor 5,myeloid-enriched stroma
14x70,14,70,4601,1.14,52,3537,19657.5555555556,166053.666666667,104,91,857,2078,7352,26219,241,459,0,0,6957,21897,14x70,Lung5,epithelial,myeloid-enriched stroma
14x71,14,71,6693,1.04,661,3526,20266.5555555556,166042.666666667,95,91,631,2479,596,18178,277,10691,43,760,9180,27958,14x71,Lung5,macrophage,myeloid-enriched stroma
14x72,14,72,11743,1.69,5123,3526,24728.5555555556,166042.666666667,169,100,1597,6555,26445,65337,224,688,0,276,1654,13928,14x72,Lung5,epithelial,lymphoid structure
14x73,14,73,2480,1.33,1297,3540,20902.5555555556,166056.666666667,69,52,918,2215,538,2943,276,7016,99,990,8578,28685,14x73,Lung5,NK,myeloid-enriched stroma
14x74,14,74,3869,1.2,4484,3540,24089.5555555556,166056.666666667,83,69,776,5489,938,9358,375,1052,692,2459,14708,42457,14x74,Lung5,neutrophil,myeloid-enriched stroma
14x75,14,75,2697,1.06,4741,3536,24346.5555555556,166052.666666667,69,65,2466,9408,1032,21642,322,815,0,120,15496,43137,14x75,Lung5,T CD4 naive,lymphoid structure
14x76,14,76,1599,0.89,4779,3537,24384.5555555556,166053.666666667,48,54,2094,5201,11008,65269,378,823,0,264,6784,21133,14x76,Lung5,fibroblast,lymphoid structure
14x77,14,77,5604,0.95,1988,3528,21593.5555555556,166044.666666667,84,88,412,1970,351,1676,126,460,0,51,4646,24960,14x77,Lung5,macrophage,myeloid-enriched stroma
14x78,14,78,5869,1.38,2834,3527,22439.5555555556,166043.666666667,112,81,1014,4788,709,1679,162,631,0,153,8614,39660,14x78,Lung5,endothelial,myeloid-enriched stroma
14x79,14,79,3167,1.11,2238,3533,21843.5555555556,166049.666666667,72,65,583,2050,3845,38230,242,773,252,919,7704,31315,14x79,Lung5,neutrophil,myeloid-enriched stroma
14x80,14,80,5998,1.13,4189,3516,23794.5555555556,166032.666666667,110,97,1676,5736,1289,11209,346,7512,40,966,7226,33742,14x80,Lung5,macrophage,myeloid-enriched stroma
14x81,14,81,2874,1.22,4651,3529,24256.5555555556,166045.666666667,71,58,1908,7039,1388,10782,312,763,62,656,12458,35499,14x81,Lung5,endothelial,myeloid-enriched stroma
14x82,14,82,11832,1.13,3961,3505,23566.5555555556,166021.666666667,138,122,1638,6114,17395,65314,338,1689,10,676,3792,34106,14x82,Lung5,endothelial,myeloid-enriched stroma
14x83,14,83,6603,0.97,3005,3506,22610.5555555556,166022.666666667,101,104,992,4748,551,6676,296,779,0,42,6320,37145,14x83,Lung5,macrophage,myeloid-enriched stroma
14x84,14,84,6667,1.07,417,3498,20022.5555555556,166014.666666667,103,96,1028,4974,449,6429,153,884,7,522,5203,23687,14x84,Lung5,plasmablast,myeloid-enriched stroma
14x85,14,85,6027,0.94,3758,3503,23363.5555555556,166019.666666667,88,94,2738,7485,2313,28957,240,651,1,392,587,11849,14x85,Lung5,macrophage,myeloid-enriched stroma
14x86,14,86,4192,1.45,3457,3513,23062.5555555556,166029.666666667,90,62,886,3439,622,6102,287,731,0,152,7421,33071,14x86,Lung5,macrophage,myeloid-enriched stroma
14x87,14,87,7561,0.73,3284,3482,22889.5555555556,165998.666666667,88,120,1820,5426,1596,21274,294,931,258,1571,4633,34735,14x87,Lung5,macrophage,myeloid-enriched stroma
14x88,14,88,2994,0.85,4255,3504,23860.5555555556,166020.666666667,62,73,1168,3611,6502,56039,384,809,611,2954,14320,33682,14x88,Lung5,neutrophil,myeloid-enriched stroma
14x89,14,89,2675,0.62,2960,3499,22565.5555555556,166015.666666667,48,77,698,2185,709,4272,265,654,0,160,7242,30892,14x89,Lung5,macrophage,myeloid-enriched stroma
14x90,14,90,3763,1.5,46,3497,19651.5555555556,166013.666666667,90,60,508,1555,12458,44288,242,535,0,0,6059,14445,14x90,Lung5,epithelial,myeloid-enriched stroma
14x91,14,91,4459,0.75,722,3489,20327.5555555556,166005.666666667,68,91,944,2330,451,6982,182,724,42,1069,1300,14772,14x91,Lung5,macrophage,myeloid-enriched stroma
14x92,14,92,7796,0.55,1432,3455,21037.5555555556,165971.666666667,76,138,2006,10543,11317,65284,274,809,2,484,5816,40837,14x92,Lung5,endothelial,myeloid-enriched stroma
14x93,14,93,6731,1.41,3563,3490,23168.5555555556,166006.666666667,114,81,1408,4604,602,3731,284,905,2,237,4325,25729,14x93,Lung5,macrophage,myeloid-enriched stroma
14x94,14,94,3144,1.01,4308,3494,23913.5555555556,166010.666666667,72,71,1408,4647,5667,50749,330,725,404,2933,7474,28865,14x94,Lung5,neutrophil,myeloid-enriched stroma
14x95,14,95,5205,1.34,1557,3490,21162.5555555556,166006.666666667,99,74,1658,6902,894,19228,308,702,15,955,3350,21792,14x95,Lung5,macrophage,myeloid-enriched stroma
14x96,14,96,2161,1.42,1657,3502,21262.5555555556,166018.666666667,64,45,499,1507,1490,11341,223,590,38,443,10783,26475,14x96,Lung5,neutrophil,myeloid-enriched stroma
14x97,14,97,6278,0.84,2180,3474,21785.5555555556,165990.666666667,84,100,779,3409,653,9053,133,584,0,147,6283,37641,14x97,Lung5,NK,myeloid-enriched stroma
14x98,14,98,2710,0.97,4526,3493,24131.5555555556,166009.666666667,60,62,1191,10377,1982,26649,355,1413,459,1544,9829,27499,14x98,Lung5,neutrophil,myeloid-enriched stroma
14x99,14,99,3173,1.31,4735,3486,24340.5555555556,166002.666666667,81,62,2790,9264,1265,14811,342,966,0,144,10410,38735,14x99,Lung5,T CD4 naive,myeloid-enriched stroma
14x100,14,100,2003,1.29,1083,3490,20688.5555555556,166006.666666667,58,45,491,1622,299,856,190,592,0,0,2789,16677,14x100,Lung5,plasmablast,myeloid-enriched stroma
14x101,14,101,2482,0.88,3347,3487,22952.5555555556,166003.666666667,58,66,2493,6200,2745,19422,420,11765,467,3621,3068,29912,14x101,Lung5,neutrophil,myeloid-enriched stroma
14x102,14,102,3731,1.21,4470,3481,24075.5555555556,165997.666666667,85,70,1323,5829,596,2990,254,657,142,1119,1989,19360,14x102,Lung5,neutrophil,myeloid-enriched stroma
14x103,14,103,4913,0.94,4659,3466,24264.5555555556,165982.666666667,79,84,2550,6627,8506,65265,304,815,0,665,3513,20089,14x103,Lung5,endothelial,myeloid-enriched stroma
14x105,14,105,3383,1.08,603,3469,20208.5555555556,165985.666666667,78,72,2143,6791,6780,65249,289,647,313,1902,6534,31593,14x105,Lung5,neutrophil,myeloid-enriched stroma
14x106,14,106,9345,0.82,2760,3433,22365.5555555556,165949.666666667,117,142,2094,9197,925,8630,231,804,0,207,21,1972,14x106,Lung5,endothelial,myeloid-enriched stroma
14x107,14,107,3640,1.21,3469,3466,23074.5555555556,165982.666666667,74,61,885,3184,443,1489,228,786,0,225,9797,33656,14x107,Lung5,B-cell,myeloid-enriched stroma
14x108,14,108,2713,1.16,1664,3466,21269.5555555556,165982.666666667,64,55,734,4213,677,7029,231,596,22,492,10655,31924,14x108,Lung5,neutrophil,myeloid-enriched stroma
14x109,14,109,4813,1.51,4195,3454,23800.5555555556,165970.666666667,104,69,1789,7228,12942,65261,355,1196,91,2078,5966,28076,14x109,Lung5,macrophage,myeloid-enriched stroma
14x110,14,110,4933,1.11,4922,3457,24527.5555555556,165973.666666667,88,79,453,3527,1017,6999,209,802,23,927,11113,27475,14x110,Lung5,mast,lymphoid structure
14x111,14,111,4763,0.85,933,3448,20538.5555555556,165964.666666667,77,91,1077,3667,332,810,199,1447,2,355,5650,22497,14x111,Lung5,macrophage,myeloid-enriched stroma
14x112,14,112,2736,1.31,663,3457,20268.5555555556,165973.666666667,72,55,961,2807,1049,15850,321,1067,422,2165,18373,40917,14x112,Lung5,neutrophil,myeloid-enriched stroma
14x113,14,113,4803,1.05,2039,3455,21644.5555555556,165971.666666667,78,74,529,6110,844,7474,203,2159,393,1620,14303,46089,14x113,Lung5,neutrophil,myeloid-enriched stroma
14x114,14,114,6076,0.97,4789,3444,24394.5555555556,165960.666666667,90,93,2359,5993,33429,65333,326,894,0,101,7815,44885,14x114,Lung5,epithelial,myeloid-enriched stroma
14x115,14,115,2313,1.13,4323,3452,23928.5555555556,165968.666666667,61,54,4364,9718,3597,38452,267,639,149,1425,14,6926,14x115,Lung5,macrophage,myeloid-enriched stroma
14x116,14,116,4588,0.91,165,3441,19770.5555555556,165957.666666667,82,90,919,3130,6577,54743,267,567,0,196,7784,36587,14x116,Lung5,endothelial,myeloid-enriched stroma
14x117,14,117,4353,0.75,4716,3436,24321.5555555556,165952.666666667,70,93,3580,7158,4536,43471,329,1189,0,595,2174,14994,14x117,Lung5,fibroblast,myeloid-enriched stroma
14x118,14,118,3902,1.04,4269,3434,23874.5555555556,165950.666666667,75,72,2203,8197,8101,65241,370,1017,590,2576,9676,38609,14x118,Lung5,neutrophil,myeloid-enriched stroma
14x119,14,119,1346,1.59,4492,3451,24097.5555555556,165967.666666667,54,34,1189,2870,818,3216,466,902,614,1442,18921,43471,14x119,Lung5,neutrophil,myeloid-enriched stroma
14x120,14,120,9228,1.23,1078,3422,20683.5555555556,165938.666666667,124,101,565,4393,372,6034,214,5447,2,399,3587,19565,14x120,Lung5,mDC,myeloid-enriched stroma
14x121,14,121,876,1.03,1540,3448,21145.5555555556,165964.666666667,37,36,1459,2745,4991,19782,438,840,460,1479,9780,24327,14x121,Lung5,neutrophil,myeloid-enriched stroma
14x122,14,122,4224,1.51,1574,3426,21179.5555555556,165942.666666667,104,69,2329,9646,4460,53126,356,850,4,258,870,12668,14x122,Lung5,macrophage,myeloid-enriched stroma
14x123,14,123,7561,1.06,3567,3415,23172.5555555556,165931.666666667,107,101,866,3815,583,6871,236,21140,9,1048,6420,24551,14x123,Lung5,macrophage,myeloid-enriched stroma
14x124,14,124,6557,0.87,4140,3417,23745.5555555556,165933.666666667,92,106,1445,8773,40890,65327,238,11265,0,453,3826,21587,14x124,Lung5,tumor 12,myeloid-enriched stroma
14x125,14,125,7435,1.0,5183,3415,24788.5555555556,165931.666666667,102,102,1240,5915,26710,65268,241,4778,35,1284,5106,22573,14x125,Lung5,macrophage,lymphoid structure
14x126,14,126,2622,0.89,696,3422,20301.5555555556,165938.666666667,64,72,1282,3828,523,1704,426,1182,606,2337,17094,35455,14x126,Lung5,neutrophil,myeloid-enriched stroma
14x127,14,127,6527,1.14,3888,3422,23493.5555555556,165938.666666667,96,84,1383,4386,1741,20861,234,785,1,443,3439,21791,14x127,Lung5,macrophage,myeloid-enriched stroma
14x128,14,128,5526,0.85,5259,3414,24864.5555555556,165930.666666667,86,101,1027,5890,2001,33989,269,840,23,486,3532,17669,14x128,Lung5,macrophage,lymphoid structure
14x129,14,129,3497,0.53,4860,3413,24465.5555555556,165929.666666667,48,90,1364,7020,4302,51040,257,719,187,1013,5103,20829,14x129,Lung5,neutrophil,myeloid-enriched stroma
14x130,14,130,13411,0.89,1259,3377,20864.5555555556,165893.666666667,133,150,900,3351,426,3074,289,931,0,199,3861,26016,14x130,Lung5,macrophage,myeloid-enriched stroma
14x132,14,132,6280,1.06,2431,3406,22036.5555555556,165922.666666667,90,85,703,1996,4362,43987,202,9505,1,752,9491,27866,14x132,Lung5,epithelial,myeloid-enriched stroma
14x133,14,133,3925,0.9,4340,3402,23945.5555555556,165918.666666667,72,80,1469,17258,1184,6954,310,970,446,1931,2922,22624,14x133,Lung5,neutrophil,myeloid-enriched stroma
14x134,14,134,2136,0.5,4902,3405,24507.5555555556,165921.666666667,37,74,1424,4547,833,2609,394,1059,510,1736,8361,21678,14x134,Lung5,neutrophil,myeloid-enriched stroma
14x135,14,135,2411,0.8,132,3411,19737.5555555556,165927.666666667,52,65,686,1766,19005,57500,227,454,7,207,2948,15104,14x135,Lung5,epithelial,myeloid-enriched stroma
14x136,14,136,6681,1.18,1664,3396,21269.5555555556,165912.666666667,104,88,543,4796,1403,39495,370,1117,8,934,8982,32362,14x136,Lung5,macrophage,myeloid-enriched stroma
14x137,14,137,6228,0.89,3457,3391,23062.5555555556,165907.666666667,86,97,1311,4113,509,2358,246,952,105,751,6864,35912,14x137,Lung5,neutrophil,myeloid-enriched stroma
14x138,14,138,2630,0.9,655,3399,20260.5555555556,165915.666666667,60,67,2382,7289,1590,65289,433,935,1098,2908,9473,32752,14x138,Lung5,neutrophil,myeloid-enriched stroma
14x139,14,139,11131,0.86,1914,3374,21519.5555555556,165890.666666667,117,136,1306,5967,4165,65254,276,1018,4,551,3073,24942,14x139,Lung5,macrophage,myeloid-enriched stroma
14x140,14,140,2240,0.91,4983,3413,24588.5555555556,165929.666666667,53,58,403,1365,832,5584,2190,9337,76,1275,8902,26952,14x140,Lung5,T CD8 naive,lymphoid structure
14x141,14,141,6101,0.94,2039,3377,21644.5555555556,165893.666666667,102,109,1165,3926,574,15375,269,1146,1,371,8423,35287,14x141,Lung5,macrophage,myeloid-enriched stroma
14x142,14,142,4082,0.88,2504,3398,22109.5555555556,165914.666666667,67,76,1405,3480,7530,35508,259,761,0,85,598,9069,14x142,Lung5,epithelial,myeloid-enriched stroma
14x143,14,143,3504,0.95,4946,3391,24551.5555555556,165907.666666667,70,74,1044,3533,730,44364,350,799,448,1399,8370,28836,14x143,Lung5,neutrophil,myeloid-enriched stroma
14x144,14,144,6607,0.72,1436,3367,21041.5555555556,165883.666666667,88,122,1921,11259,14236,65261,421,2443,4,337,9374,57529,14x144,Lung5,T CD4 naive,myeloid-enriched stroma
14x145,14,145,4174,1.11,3640,3398,23245.5555555556,165914.666666667,80,72,1940,9232,11394,65257,429,1283,279,1267,9498,37709,14x145,Lung5,neutrophil,myeloid-enriched stroma
14x146,14,146,13399,1.04,4225,3360,23830.5555555556,165876.666666667,133,128,6515,34708,53440,65321,452,13530,1,292,1205,27987,14x146,Lung5,tumor 5,myeloid-enriched stroma
14x147,14,147,6514,0.84,2117,3383,21722.5555555556,165899.666666667,82,98,856,2687,440,19797,186,713,0,183,6,1051,14x147,Lung5,macrophage,myeloid-enriched stroma
14x148,14,148,5056,1.1,593,3384,20198.5555555556,165900.666666667,91,83,1015,3737,6763,65314,245,1619,11,473,8889,32636,14x148,Lung5,mDC,myeloid-enriched stroma
14x149,14,149,2340,1.22,764,3393,20369.5555555556,165909.666666667,67,55,878,2974,429,1464,287,870,323,1666,9027,33526,14x149,Lung5,macrophage,myeloid-enriched stroma
14x150,14,150,8450,1.26,297,3370,19902.5555555556,165886.666666667,146,116,2233,11256,5751,65333,293,996,6,1387,3615,25783,14x150,Lung5,endothelial,myeloid-enriched stroma
14x151,14,151,3951,1.04,193,3391,19798.5555555556,165907.666666667,74,71,490,1429,2832,12428,230,523,0,98,14957,39870,14x151,Lung5,fibroblast,myeloid-enriched stroma
14x152,14,152,3811,1.18,347,3392,19952.5555555556,165908.666666667,80,68,3690,14865,818,7505,593,9206,0,83,3558,30259,14x152,Lung5,macrophage,myeloid-enriched stroma
14x153,14,153,3543,1.0,3309,3391,22914.5555555556,165907.666666667,66,66,522,2354,652,3731,198,667,26,552,1040,9096,14x153,Lung5,neutrophil,myeloid-enriched stroma
14x154,14,154,4001,1.19,1555,3380,21160.5555555556,165896.666666667,82,69,1220,3249,3280,27457,704,13064,8,491,10562,29919,14x154,Lung5,macrophage,myeloid-enriched stroma
14x155,14,155,7756,1.14,4751,3361,24356.5555555556,165877.666666667,117,103,1714,5401,9438,65244,260,756,0,110,6881,35724,14x155,Lung5,epithelial,myeloid-enriched stroma
