sp_loc,fov,cell_ID,Area,AspectRatio,CenterX_local_px,CenterY_local_px,CenterX_global_px,CenterY_global_px,Width,Height,Mean.MembraneStain,Max.MembraneStain,Mean.PanCK,Max.PanCK,Mean.CD45,Max.CD45,Mean.CD3,Max.CD3,Mean.DAPI,Max.DAPI,sp_loc_meta,patient,cell_type,niche
9x32,9,32,4660,0.95,3772,3580,23377.5555555556,162446.666666667,76,80,799,3629,571,1904,269,972,263,1432,7234,28045,9x32,Lung5,T CD8 naive,myeloid-enriched stroma
9x34,9,34,3608,0.94,4995,3585,24600.5555555556,162451.666666667,67,71,1441,3951,4040,13033,107,889,0,27,0,102,9x34,Lung5,tumor 12,myeloid-enriched stroma
9x35,9,35,1018,1.37,1842,3599,21447.5555555556,162465.666666667,48,35,1636,6132,1050,3443,289,607,0,20,7017,23643,9x35,Lung5,endothelial,myeloid-enriched stroma
9x36,9,36,2767,1.3,4571,3590,24176.5555555556,162456.666666667,74,57,980,2804,2208,15917,223,657,19,396,5123,24281,9x36,Lung5,macrophage,myeloid-enriched stroma
9x37,9,37,11603,1.07,2982,3556,22587.5555555556,162422.666666667,124,116,860,2508,614,20384,199,583,0,213,1806,27548,9x37,Lung5,macrophage,myeloid-enriched stroma
9x38,9,38,4911,0.95,1683,3568,21288.5555555556,162434.666666667,83,87,1811,7674,2895,40105,265,631,0,6,7063,38669,9x38,Lung5,endothelial,myeloid-enriched stroma
9x39,9,39,2592,1.02,1348,3579,20953.5555555556,162445.666666667,60,59,674,1808,14188,65240,380,769,0,32,9799,26476,9x39,Lung5,epithelial,myeloid-enriched stroma
9x40,9,40,3168,0.91,1769,3571,21374.5555555556,162437.666666667,67,74,1056,4323,9296,49152,198,509,0,0,5497,21074,9x40,Lung5,fibroblast,myeloid-enriched stroma
9x41,9,41,6007,1.23,3891,3562,23496.5555555556,162428.666666667,102,83,1121,8194,11300,65291,310,7095,1,364,6823,38124,9x41,Lung5,plasmablast,myeloid-enriched stroma
9x42,9,42,6846,0.78,4902,3553,24507.5555555556,162419.666666667,83,106,630,2147,1099,13456,205,534,1,313,3801,19338,9x42,Lung5,macrophage,myeloid-enriched stroma
9x43,9,43,3558,0.82,1834,3553,21439.5555555556,162419.666666667,69,84,1636,4490,5756,31240,254,691,0,0,15474,47801,9x43,Lung5,endothelial,myeloid-enriched stroma
9x44,9,44,5357,0.87,1608,3552,21213.5555555556,162418.666666667,77,89,829,4280,15780,62769,268,694,0,101,7917,28546,9x44,Lung5,epithelial,myeloid-enriched stroma
9x45,9,45,8152,0.74,4679,3527,24284.5555555556,162393.666666667,98,133,1411,8145,598,52455,169,550,10,869,2369,21508,9x45,Lung5,neutrophil,myeloid-enriched stroma
9x46,9,46,2513,0.97,3418,3563,23023.5555555556,162429.666666667,60,62,399,1956,403,1837,197,658,72,705,9974,35244,9x46,Lung5,neutrophil,myeloid-enriched stroma
9x47,9,47,4077,1.16,4217,3561,23822.5555555556,162427.666666667,78,67,616,2105,561,7925,230,826,125,767,6851,27060,9x47,Lung5,neutrophil,myeloid-enriched stroma
9x48,9,48,2882,1.64,837,3560,20442.5555555556,162426.666666667,82,50,1282,3788,998,6010,299,2079,181,863,11642,37172,9x48,Lung5,neutrophil,myeloid-enriched stroma
9x49,9,49,2278,0.55,1120,3555,20725.5555555556,162421.666666667,41,74,1425,11161,1489,11363,217,623,0,110,3909,18562,9x49,Lung5,macrophage,myeloid-enriched stroma
9x50,9,50,7795,1.06,2280,3534,21885.5555555556,162400.666666667,107,101,1716,4539,489,3216,282,744,4,516,3040,23383,9x50,Lung5,macrophage,myeloid-enriched stroma
9x51,9,51,3113,1.13,4579,3556,24184.5555555556,162422.666666667,70,62,1331,5210,1082,8797,303,692,39,1435,3824,18133,9x51,Lung5,macrophage,myeloid-enriched stroma
9x52,9,52,2769,0.87,745,3557,20350.5555555556,162423.666666667,54,62,319,1154,263,1012,128,539,62,538,3769,17114,9x52,Lung5,neutrophil,myeloid-enriched stroma
9x53,9,53,4066,0.86,1723,3543,21328.5555555556,162409.666666667,74,86,1274,4283,2744,32092,133,565,0,0,8762,47617,9x53,Lung5,endothelial,myeloid-enriched stroma
9x54,9,54,5400,0.81,2611,3536,22216.5555555556,162402.666666667,82,101,2675,7510,10117,27894,196,669,0,116,1995,20953,9x54,Lung5,epithelial,myeloid-enriched stroma
9x55,9,55,2829,1.01,3392,3552,22997.5555555556,162418.666666667,69,68,518,2081,357,3832,150,641,100,590,10287,32212,9x55,Lung5,neutrophil,myeloid-enriched stroma
9x56,9,56,2816,1.02,5330,3553,24935.5555555556,162419.666666667,63,62,593,2219,605,6328,211,2000,253,821,2896,12474,9x56,Lung5,neutrophil,myeloid-enriched stroma
9x57,9,57,4740,1.04,93,3540,19698.5555555556,162406.666666667,83,80,1087,9653,2752,19121,230,526,0,0,7007,24886,9x57,Lung5,fibroblast,myeloid-enriched stroma
9x58,9,58,4484,1.04,1364,3539,20969.5555555556,162405.666666667,80,77,654,2011,12726,65260,334,13256,0,197,8677,24691,9x58,Lung5,epithelial,myeloid-enriched stroma
9x59,9,59,5240,0.82,4826,3531,24431.5555555556,162397.666666667,76,93,3637,13294,44002,65332,234,675,9,518,1346,19002,9x59,Lung5,neutrophil,myeloid-enriched stroma
9x60,9,60,9215,0.59,1925,3501,21530.5555555556,162367.666666667,89,151,3352,8828,25030,65259,235,909,0,127,707,11786,9x60,Lung5,neutrophil,myeloid-enriched stroma
9x61,9,61,6293,1.02,3535,3524,23140.5555555556,162390.666666667,103,101,1698,7395,15455,65302,216,875,0,137,2520,31277,9x61,Lung5,endothelial,myeloid-enriched stroma
9x62,9,62,4293,1.15,5164,3539,24769.5555555556,162405.666666667,85,74,1150,2169,20424,64423,264,2405,139,766,1164,9668,9x62,Lung5,tumor 12,myeloid-enriched stroma
9x63,9,63,6680,0.93,1067,3519,20672.5555555556,162385.666666667,102,110,743,2585,338,1979,211,735,7,529,7180,24311,9x63,Lung5,macrophage,myeloid-enriched stroma
9x64,9,64,4830,0.84,2197,3525,21802.5555555556,162391.666666667,75,89,884,9529,386,2167,194,590,17,614,2051,15265,9x64,Lung5,macrophage,myeloid-enriched stroma
9x65,9,65,2137,0.84,4108,3541,23713.5555555556,162407.666666667,49,58,466,1217,471,1902,185,811,200,958,8367,32162,9x65,Lung5,neutrophil,myeloid-enriched stroma
9x67,9,67,2181,0.88,4465,3539,24070.5555555556,162405.666666667,50,57,828,5886,743,1186,134,318,3,402,4927,20708,9x67,Lung5,Treg,myeloid-enriched stroma
9x68,9,68,3668,0.82,4768,3526,24373.5555555556,162392.666666667,65,79,885,4145,5495,65308,258,652,219,1227,6209,25113,9x68,Lung5,neutrophil,myeloid-enriched stroma
9x69,9,69,6526,1.16,2527,3523,22132.5555555556,162389.666666667,95,82,863,4650,705,4282,218,668,1,309,8665,33888,9x69,Lung5,macrophage,myeloid-enriched stroma
9x70,9,70,3931,1.37,3625,3532,23230.5555555556,162398.666666667,86,63,723,3755,1043,6501,241,776,207,1269,9706,30017,9x70,Lung5,neutrophil,myeloid-enriched stroma
9x72,9,72,6228,0.72,3865,3494,23470.5555555556,162360.666666667,86,119,2095,5920,24923,65264,292,7255,71,1195,9896,40446,9x72,Lung5,endothelial,myeloid-enriched stroma
9x73,9,73,2954,1.1,2126,3529,21731.5555555556,162395.666666667,64,58,1638,7098,1520,8279,221,665,0,44,0,655,9x73,Lung5,macrophage,myeloid-enriched stroma
9x74,9,74,2650,0.7,4497,3520,24102.5555555556,162386.666666667,53,76,1920,9121,9421,65274,281,741,243,1063,8549,31244,9x74,Lung5,neutrophil,myeloid-enriched stroma
9x75,9,75,1766,0.63,4536,3526,24141.5555555556,162392.666666667,37,59,982,6287,4032,58821,253,575,145,948,10919,32749,9x75,Lung5,neutrophil,myeloid-enriched stroma
9x76,9,76,8673,1.06,5357,3504,24962.5555555556,162370.666666667,114,108,952,3477,875,14887,160,726,3,233,515,7882,9x76,Lung5,macrophage,myeloid-enriched stroma
9x77,9,77,5027,0.8,424,3510,20029.5555555556,162376.666666667,73,91,1628,7958,1043,10285,260,639,12,652,7231,35026,9x77,Lung5,macrophage,myeloid-enriched stroma
9x78,9,78,12985,1.02,847,3478,20452.5555555556,162344.666666667,134,131,1811,6433,882,60401,252,761,3,382,9,11403,9x78,Lung5,macrophage,myeloid-enriched stroma
9x79,9,79,4506,1.0,2040,3514,21645.5555555556,162380.666666667,77,77,407,2576,817,34724,178,850,0,98,14664,40666,9x79,Lung5,B-cell,myeloid-enriched stroma
9x80,9,80,5501,0.8,2352,3504,21957.5555555556,162370.666666667,77,96,1008,8991,498,2827,235,705,0,253,11742,42166,9x80,Lung5,NK,myeloid-enriched stroma
9x81,9,81,3367,0.96,5210,3517,24815.5555555556,162383.666666667,67,70,704,8784,4919,26440,1133,6625,1,184,5306,21306,9x81,Lung5,neutrophil,myeloid-enriched stroma
9x82,9,82,3995,1.03,4211,3500,23816.5555555556,162366.666666667,75,73,1544,3637,678,3748,111,554,10,518,22,2572,9x82,Lung5,tumor 5,myeloid-enriched stroma
9x83,9,83,1520,0.87,5268,3521,24873.5555555556,162387.666666667,40,46,1331,3372,623,944,244,513,9,369,0,0,9x83,Lung5,macrophage,myeloid-enriched stroma
9x84,9,84,3101,0.77,2658,3507,22263.5555555556,162373.666666667,55,71,1316,4330,2183,10851,254,1026,0,53,4833,26261,9x84,Lung5,endothelial,myeloid-enriched stroma
9x85,9,85,3868,0.73,5442,3502,25047.5555555556,162368.666666667,58,80,831,7012,1015,16957,198,486,144,845,6908,33768,9x85,Lung5,neutrophil,myeloid-enriched stroma
9x86,9,86,3719,1.03,961,3504,20566.5555555556,162370.666666667,70,68,1628,4955,500,1945,290,906,26,926,1053,20420,9x86,Lung5,macrophage,myeloid-enriched stroma
9x87,9,87,7622,1.06,3184,3483,22789.5555555556,162349.666666667,104,98,618,2020,332,5517,115,648,9,698,4360,24201,9x87,Lung5,macrophage,myeloid-enriched stroma
9x88,9,88,3475,0.92,4598,3493,24203.5555555556,162359.666666667,68,74,581,3523,1533,33414,254,780,510,2501,10369,35484,9x88,Lung5,neutrophil,myeloid-enriched stroma
9x89,9,89,5692,1.11,1594,3483,21199.5555555556,162349.666666667,92,83,1148,6613,16493,60978,256,712,0,164,4760,24063,9x89,Lung5,epithelial,myeloid-enriched stroma
9x90,9,90,3001,1.07,2425,3493,22030.5555555556,162359.666666667,72,67,4284,9850,5137,35667,256,914,26,856,107,12832,9x90,Lung5,macrophage,myeloid-enriched stroma
9x91,9,91,3872,0.88,1021,3484,20626.5555555556,162350.666666667,70,80,514,2766,277,1324,178,758,0,112,13213,43667,9x91,Lung5,mast,myeloid-enriched stroma
9x92,9,92,3600,1.15,2251,3480,21856.5555555556,162346.666666667,82,71,2532,8577,1572,10237,257,1105,230,2303,2305,24076,9x92,Lung5,neutrophil,myeloid-enriched stroma
9x93,9,93,2347,1.05,3472,3496,23077.5555555556,162362.666666667,59,56,744,2956,1556,25201,321,932,389,1769,11300,38789,9x93,Lung5,neutrophil,myeloid-enriched stroma
9x94,9,94,4157,0.85,3668,3482,23273.5555555556,162348.666666667,69,81,614,5894,984,5152,234,730,406,2482,15111,41064,9x94,Lung5,neutrophil,myeloid-enriched stroma
9x95,9,95,1805,1.02,3423,3497,23028.5555555556,162363.666666667,47,46,661,2850,1853,21330,301,812,693,1670,10642,27382,9x95,Lung5,neutrophil,myeloid-enriched stroma
9x96,9,96,2638,0.78,3083,3478,22688.5555555556,162344.666666667,57,73,1080,3737,559,5869,408,1247,857,2715,10984,33528,9x96,Lung5,neutrophil,myeloid-enriched stroma
9x97,9,97,10221,0.98,3598,3444,23203.5555555556,162310.666666667,135,138,1992,6543,15211,65274,208,624,23,698,1709,23018,9x97,Lung5,endothelial,myeloid-enriched stroma
9x98,9,98,4035,1.03,4448,3477,24053.5555555556,162343.666666667,72,70,2212,11916,4713,63971,245,1040,265,2000,5847,30297,9x98,Lung5,neutrophil,myeloid-enriched stroma
9x99,9,99,4144,1.17,4537,3462,24142.5555555556,162328.666666667,84,72,5831,12407,33650,65275,388,879,256,2235,560,13847,9x99,Lung5,neutrophil,myeloid-enriched stroma
9x100,9,100,4979,0.84,1901,3445,21506.5555555556,162311.666666667,94,112,3212,15012,7497,57528,253,1199,0,106,7000,51360,9x100,Lung5,endothelial,myeloid-enriched stroma
9x101,9,101,4084,1.05,3724,3467,23329.5555555556,162333.666666667,79,75,855,3655,4253,43486,275,1248,391,1878,8674,34050,9x101,Lung5,neutrophil,myeloid-enriched stroma
9x102,9,102,7389,0.71,1409,3439,21014.5555555556,162305.666666667,90,127,6200,25198,8633,57687,380,1468,245,1756,4578,35854,9x102,Lung5,neutrophil,myeloid-enriched stroma
9x103,9,103,3052,0.82,3048,3465,22653.5555555556,162331.666666667,61,74,714,4484,570,4360,249,1138,411,2181,9141,30623,9x103,Lung5,neutrophil,myeloid-enriched stroma
9x104,9,104,2043,1.26,3453,3465,23058.5555555556,162331.666666667,68,54,1038,4173,1074,13541,288,833,486,1945,10716,27695,9x104,Lung5,neutrophil,myeloid-enriched stroma
9x105,9,105,10988,0.7,4921,3430,24526.5555555556,162296.666666667,101,144,2089,6760,1929,53083,179,787,35,1370,95,11721,9x105,Lung5,NK,myeloid-enriched stroma
9x106,9,106,5159,0.96,679,3449,20284.5555555556,162315.666666667,90,94,1741,9126,627,3261,263,854,0,102,717,10792,9x106,Lung5,macrophage,myeloid-enriched stroma
9x107,9,107,3228,0.82,919,3451,20524.5555555556,162317.666666667,60,73,1521,8147,464,2414,386,1208,935,3256,10386,36617,9x107,Lung5,neutrophil,myeloid-enriched stroma
9x108,9,108,4374,1.07,975,3442,20580.5555555556,162308.666666667,81,76,743,2518,314,718,308,1618,31,1348,11653,37263,9x108,Lung5,mast,myeloid-enriched stroma
9x109,9,109,4996,0.85,2409,3437,22014.5555555556,162303.666666667,79,93,1255,5609,4124,65273,358,12724,368,1588,10425,48084,9x109,Lung5,neutrophil,myeloid-enriched stroma
9x110,9,110,8701,0.57,2762,3413,22367.5555555556,162279.666666667,88,155,2054,6491,827,10905,250,608,0,104,3005,31288,9x110,Lung5,endothelial,myeloid-enriched stroma
9x111,9,111,4217,1.11,449,3442,20054.5555555556,162308.666666667,88,79,1692,4705,727,6285,268,850,51,693,3560,15186,9x111,Lung5,macrophage,myeloid-enriched stroma
9x112,9,112,2767,0.88,2283,3447,21888.5555555556,162313.666666667,63,72,863,10557,679,7359,294,1039,484,1958,6961,24885,9x112,Lung5,neutrophil,myeloid-enriched stroma
9x113,9,113,9118,0.78,2489,3424,22094.5555555556,162290.666666667,97,124,1434,10851,1840,33597,256,13727,0,351,1672,16882,9x113,Lung5,macrophage,myeloid-enriched stroma
9x114,9,114,1106,0.89,3114,3464,22719.5555555556,162330.666666667,40,45,1471,7792,1324,13150,383,904,808,1830,9136,24860,9x114,Lung5,neutrophil,myeloid-enriched stroma
9x115,9,115,4381,0.68,4812,3438,24417.5555555556,162304.666666667,64,94,1498,6339,664,1600,265,968,130,1180,1792,15074,9x115,Lung5,macrophage,myeloid-enriched stroma
9x116,9,116,4228,0.38,5445,3418,25050.5555555556,162284.666666667,51,134,845,2322,529,24753,155,5345,101,1015,4150,13625,9x116,Lung5,macrophage,myeloid-enriched stroma
9x117,9,117,4674,0.93,2592,3432,22197.5555555556,162298.666666667,89,96,3725,9230,11260,25954,245,740,0,6,3840,17745,9x117,Lung5,epithelial,myeloid-enriched stroma
9x118,9,118,6370,0.76,4226,3427,23831.5555555556,162293.666666667,80,105,1032,4354,4392,65323,223,1038,284,1776,7698,42980,9x118,Lung5,neutrophil,myeloid-enriched stroma
9x119,9,119,10694,0.72,4733,3412,24338.5555555556,162278.666666667,103,144,2131,8478,947,20775,321,1059,7,1559,843,17813,9x119,Lung5,macrophage,myeloid-enriched stroma
9x120,9,120,4737,0.97,5164,3439,24769.5555555556,162305.666666667,84,87,1538,5112,1627,18873,218,657,4,315,3176,25457,9x120,Lung5,endothelial,myeloid-enriched stroma
9x121,9,121,6271,0.54,1343,3419,20948.5555555556,162285.666666667,66,122,3260,22154,5941,55703,333,1024,1,268,3786,31559,9x121,Lung5,macrophage,myeloid-enriched stroma
9x122,9,122,2037,0.76,3145,3445,22750.5555555556,162311.666666667,50,66,1039,7170,868,9390,235,695,400,1613,9355,29032,9x122,Lung5,neutrophil,myeloid-enriched stroma
9x123,9,123,3502,0.95,3408,3443,23013.5555555556,162309.666666667,70,74,1129,3989,688,4089,230,990,541,1854,12227,46249,9x123,Lung5,neutrophil,myeloid-enriched stroma
9x124,9,124,4102,0.95,1735,3441,21340.5555555556,162307.666666667,70,74,453,1638,9769,34873,186,549,0,47,6177,21616,9x124,Lung5,epithelial,myeloid-enriched stroma
9x125,9,125,3408,0.82,3504,3436,23109.5555555556,162302.666666667,69,84,1292,4908,625,1339,301,1112,474,1689,12838,49305,9x125,Lung5,neutrophil,myeloid-enriched stroma
9x126,9,126,1655,0.63,3533,3447,23138.5555555556,162313.666666667,39,62,1436,4750,2173,14917,343,1343,480,1877,11377,32018,9x126,Lung5,neutrophil,myeloid-enriched stroma
9x127,9,127,3663,1.42,3909,3437,23514.5555555556,162303.666666667,85,60,1251,4872,11917,65265,282,661,25,1023,14819,51127,9x127,Lung5,endothelial,myeloid-enriched stroma
9x128,9,128,1815,1.11,3290,3445,22895.5555555556,162311.666666667,52,47,706,16127,422,9609,258,821,1,180,8810,29997,9x128,Lung5,NK,myeloid-enriched stroma
9x129,9,129,4255,0.76,395,3416,20000.5555555556,162282.666666667,74,97,1721,7938,10147,65269,355,984,657,2048,8447,35468,9x129,Lung5,neutrophil,myeloid-enriched stroma
9x130,9,130,6242,1.07,2337,3418,21942.5555555556,162284.666666667,98,92,801,12913,758,35206,236,12443,5,441,4878,26188,9x130,Lung5,macrophage,myeloid-enriched stroma
9x131,9,131,6359,0.89,4654,3417,24259.5555555556,162283.666666667,85,95,1219,4278,896,5549,246,811,1,292,4333,27495,9x131,Lung5,macrophage,myeloid-enriched stroma
9x132,9,132,5636,1.27,5214,3418,24819.5555555556,162284.666666667,116,91,1515,4268,4667,65278,230,1093,99,1039,2382,18492,9x132,Lung5,endothelial,myeloid-enriched stroma
9x133,9,133,5745,1.07,2142,3419,21747.5555555556,162285.666666667,88,82,781,3697,434,20144,280,1163,402,1834,9987,48841,9x133,Lung5,neutrophil,myeloid-enriched stroma
9x134,9,134,7124,0.67,1592,3379,21197.5555555556,162245.666666667,96,144,3104,30521,9670,42046,328,1380,0,35,4340,51521,9x134,Lung5,endothelial,myeloid-enriched stroma
9x135,9,135,4039,1.13,2834,3424,22439.5555555556,162290.666666667,76,67,763,5429,617,4174,213,1660,0,19,17018,44887,9x135,Lung5,T CD4 naive,myeloid-enriched stroma
9x136,9,136,2811,0.8,3348,3419,22953.5555555556,162285.666666667,59,74,609,4637,421,6834,252,1325,11,740,19196,46882,9x136,Lung5,NK,myeloid-enriched stroma
9x137,9,137,5169,1.02,1539,3412,21144.5555555556,162278.666666667,86,84,1527,3659,23362,63229,286,673,0,134,3001,20842,9x137,Lung5,epithelial,myeloid-enriched stroma
9x138,9,138,1709,1.28,3701,3426,23306.5555555556,162292.666666667,55,43,722,2760,662,1232,419,1844,145,992,2477,17197,9x138,Lung5,neutrophil,myeloid-enriched stroma
9x139,9,139,4661,0.85,2623,3396,22228.5555555556,162262.666666667,78,92,5242,14059,1201,7452,430,1129,0,56,3209,25856,9x139,Lung5,T CD4 naive,myeloid-enriched stroma
9x140,9,140,4212,1.11,169,3411,19774.5555555556,162277.666666667,82,74,347,1134,358,1275,180,560,36,355,5527,19719,9x140,Lung5,neutrophil,myeloid-enriched stroma
9x141,9,141,3685,1.12,616,3413,20221.5555555556,162279.666666667,73,65,1134,3088,483,2004,267,802,92,544,10465,37391,9x141,Lung5,neutrophil,myeloid-enriched stroma
9x142,9,142,1465,0.95,3231,3424,22836.5555555556,162290.666666667,42,44,660,5849,392,842,227,670,92,651,9516,24659,9x142,Lung5,neutrophil,myeloid-enriched stroma
9x143,9,143,2184,1.39,681,3413,20286.5555555556,162279.666666667,68,49,2430,9537,617,3678,274,685,14,552,6,1350,9x143,Lung5,macrophage,myeloid-enriched stroma
9x144,9,144,1492,0.67,3267,3413,22872.5555555556,162279.666666667,39,58,959,6648,479,2031,315,890,219,870,14577,26374,9x144,Lung5,neutrophil,myeloid-enriched stroma
9x145,9,145,3656,0.8,4461,3403,24066.5555555556,162269.666666667,63,79,1504,9164,3402,43224,292,8528,431,1467,7405,29909,9x145,Lung5,neutrophil,myeloid-enriched stroma
9x146,9,146,9212,1.19,4546,3387,24151.5555555556,162253.666666667,119,100,1787,9575,1838,49088,259,1465,9,881,2932,19618,9x146,Lung5,macrophage,myeloid-enriched stroma
9x147,9,147,5018,0.56,1900,3372,21505.5555555556,162238.666666667,65,116,1728,6173,12017,37808,211,1328,0,20,5428,39050,9x147,Lung5,fibroblast,myeloid-enriched stroma
9x148,9,148,2500,1.1,4838,3407,24443.5555555556,162273.666666667,69,63,1388,9686,654,1438,356,958,783,1974,7928,26838,9x148,Lung5,neutrophil,myeloid-enriched stroma
9x149,9,149,3055,0.95,3310,3399,22915.5555555556,162265.666666667,70,74,952,7085,857,17696,403,2524,0,77,18821,46878,9x149,Lung5,NK,myeloid-enriched stroma
9x150,9,150,10466,0.46,2896,3345,22501.5555555556,162211.666666667,80,175,1318,7185,18668,65272,145,862,0,60,3109,44660,9x150,Lung5,endothelial,myeloid-enriched stroma
9x151,9,151,2964,0.79,3882,3390,23487.5555555556,162256.666666667,61,77,1817,4716,21212,65245,277,716,380,1423,5269,23864,9x151,Lung5,neutrophil,myeloid-enriched stroma
9x152,9,152,8562,1.28,488,3374,20093.5555555556,162240.666666667,123,96,1212,4712,2879,65277,211,711,5,560,1,2204,9x152,Lung5,macrophage,myeloid-enriched stroma
9x153,9,153,4226,0.99,1168,3388,20773.5555555556,162254.666666667,75,76,1548,4101,2455,22382,337,850,13,480,1602,19929,9x153,Lung5,macrophage,myeloid-enriched stroma
9x154,9,154,3671,1.03,1435,3383,21040.5555555556,162249.666666667,74,72,1030,2538,14019,64167,407,1099,32,887,17313,44390,9x154,Lung5,B-cell,myeloid-enriched stroma
