sp_loc,fov,cell_ID,Area,AspectRatio,CenterX_local_px,CenterY_local_px,CenterX_global_px,CenterY_global_px,Width,Height,Mean.MembraneStain,Max.MembraneStain,Mean.PanCK,Max.PanCK,Mean.CD45,Max.CD45,Mean.CD3,Max.CD3,Mean.DAPI,Max.DAPI,sp_loc_meta,patient,cell_type,niche
30x12,30,12,1935,0.85,2678,3622,27755.7777777778,177088.666666667,44,52,3715,16358,147,417,374,1152,0,214,5579,29990,30x12,Lung5,T CD4 naive,lymphoid structure
30x13,30,13,1440,1.44,2735,3631,27812.7777777778,177097.666666667,49,34,1508,4037,95,339,239,866,0,0,2603,14986,30x13,Lung5,mDC,lymphoid structure
30x14,30,14,3490,0.84,2785,3611,27862.7777777778,177077.666666667,62,74,5620,22996,206,1649,927,3400,0,136,382,15466,30x14,Lung5,T CD4 naive,lymphoid structure
30x15,30,15,919,1.0,2813,3630,27890.7777777778,177096.666666667,36,36,2397,4840,103,280,365,1120,0,86,4493,19323,30x15,Lung5,mDC,stroma
30x16,30,16,3802,1.25,2863,3618,27940.7777777778,177084.666666667,75,60,2625,11831,146,474,485,1695,0,117,4336,24870,30x16,Lung5,mDC,stroma
30x17,30,17,2247,2.69,2951,3632,28028.7777777778,177098.666666667,86,32,3995,13197,328,5430,395,2330,0,111,59,9343,30x17,Lung5,T CD4 naive,lymphoid structure
30x18,30,18,1646,1.23,3186,3629,28263.7777777778,177095.666666667,48,39,2256,6459,84,340,359,1391,20,544,51,11101,30x18,Lung5,plasmablast,lymphoid structure
30x19,30,19,1214,1.0,3227,3627,28304.7777777778,177093.666666667,42,42,2221,19620,80,329,754,3126,0,101,13148,39744,30x19,Lung5,B-cell,lymphoid structure
30x20,30,20,1330,1.07,3387,3626,28464.7777777778,177092.666666667,47,44,2914,11554,86,307,327,1100,0,0,59,6491,30x20,Lung5,pDC,lymphoid structure
30x21,30,21,2012,1.4,3533,3627,28610.7777777778,177093.666666667,59,42,1797,4180,81,489,291,1291,27,514,3022,17169,30x21,Lung5,plasmablast,lymphoid structure
30x22,30,22,2577,1.29,3588,3624,28665.7777777778,177090.666666667,63,49,1830,7343,138,431,690,2507,0,128,9793,28872,30x22,Lung5,B-cell,lymphoid structure
30x23,30,23,1456,2.37,3646,3635,28723.7777777778,177101.666666667,64,27,2161,4720,144,436,240,751,0,88,1365,12909,30x23,Lung5,endothelial,lymphoid structure
30x24,30,24,1724,1.11,3716,3626,28793.7777777778,177092.666666667,49,44,2411,4659,171,677,235,564,0,0,847,12415,30x24,Lung5,endothelial,lymphoid structure
30x25,30,25,1703,1.3,3760,3628,28837.7777777778,177094.666666667,52,40,2263,4374,123,381,456,1192,1,134,9153,23275,30x25,Lung5,T CD4 naive,lymphoid structure
30x26,30,26,2539,0.87,3866,3614,28943.7777777778,177080.666666667,59,68,5151,23070,170,479,649,3232,6,273,2028,20824,30x26,Lung5,mDC,lymphoid structure
30x27,30,27,1556,0.94,3906,3625,28983.7777777778,177091.666666667,44,47,2393,6429,104,369,342,990,3,240,3755,17381,30x27,Lung5,mDC,lymphoid structure
30x28,30,28,2225,2.73,4063,3632,29140.7777777778,177098.666666667,90,33,2953,12024,116,354,492,1984,5,340,4273,28551,30x28,Lung5,T CD8 naive,lymphoid structure
30x30,30,30,2019,1.22,4473,3624,29550.7777777778,177090.666666667,60,49,2171,6369,95,426,215,596,0,21,214,8674,30x30,Lung5,endothelial,lymphoid structure
30x31,30,31,1884,1.88,4564,3631,29641.7777777778,177097.666666667,64,34,1482,5174,53,326,200,598,0,0,325,11693,30x31,Lung5,fibroblast,lymphoid structure
30x32,30,32,4714,1.27,4636,3615,29713.7777777778,177081.666666667,84,66,1160,5435,118,537,222,508,0,34,2298,15405,30x32,Lung5,endothelial,lymphoid structure
30x33,30,33,2482,1.35,4705,3625,29782.7777777778,177091.666666667,62,46,1037,7146,84,326,290,698,0,62,5032,20003,30x33,Lung5,fibroblast,lymphoid structure
30x34,30,34,2567,1.76,4794,3627,29871.7777777778,177093.666666667,74,42,4438,15885,120,438,456,1446,2,134,29,3265,30x34,Lung5,T CD4 naive,lymphoid structure
30x35,30,35,3444,0.81,4862,3609,29939.7777777778,177075.666666667,63,78,3454,13527,108,394,1283,7280,13,356,3660,24678,30x35,Lung5,T CD4 naive,lymphoid structure
30x37,30,37,1225,1.22,4944,3630,30021.7777777778,177096.666666667,45,37,2622,8419,77,321,1179,3677,12,219,7024,20677,30x37,Lung5,T CD8 naive,lymphoid structure
30x38,30,38,2281,1.11,5052,3621,30129.7777777778,177087.666666667,60,54,2594,7080,118,402,461,1434,5,229,2758,16744,30x38,Lung5,T CD8 naive,lymphoid structure
30x39,30,39,2828,1.2,5143,3620,30220.7777777778,177086.666666667,67,56,2851,14677,112,420,409,1967,2,200,933,18727,30x39,Lung5,T CD8 naive,lymphoid structure
30x40,30,40,2059,1.31,92,3626,25169.7777777778,177092.666666667,59,45,344,873,179,705,173,603,0,0,4162,10169,30x40,Lung5,fibroblast,stroma
30x41,30,41,4302,0.79,1032,3605,26109.7777777778,177071.666666667,68,86,978,5574,265,1186,301,1867,2,553,5373,25327,30x41,Lung5,fibroblast,stroma
30x42,30,42,4260,0.63,1255,3593,26332.7777777778,177059.666666667,69,110,3141,23036,291,10718,394,1282,0,214,2593,31582,30x42,Lung5,mast,stroma
30x43,30,43,3185,1.1,1385,3617,26462.7777777778,177083.666666667,69,63,2166,9792,199,729,409,1472,15,1156,4839,19003,30x43,Lung5,fibroblast,stroma
30x44,30,44,1518,0.85,2176,3625,27253.7777777778,177091.666666667,40,47,2215,6992,217,557,563,2657,0,124,5404,28992,30x44,Lung5,B-cell,lymphoid structure
30x45,30,45,2005,0.9,3243,3618,28320.7777777778,177084.666666667,54,60,1117,3813,62,296,401,2629,0,137,5493,22877,30x45,Lung5,T CD4 naive,lymphoid structure
30x46,30,46,2277,0.88,3315,3619,28392.7777777778,177085.666666667,51,58,2300,14360,94,337,1083,6705,0,109,12345,36971,30x46,Lung5,NK,lymphoid structure
30x47,30,47,1911,0.74,3834,3618,28911.7777777778,177084.666666667,45,61,2912,27476,128,500,1141,4500,2,259,11367,37393,30x47,Lung5,B-cell,lymphoid structure
30x48,30,48,2238,1.84,5210,3630,30287.7777777778,177096.666666667,68,37,1785,5251,137,433,200,500,0,81,1307,8465,30x48,Lung5,endothelial,lymphoid structure
30x49,30,49,1765,0.98,3927,3621,29004.7777777778,177087.666666667,54,55,3700,12885,150,440,656,2448,1,257,4659,14187,30x49,Lung5,Treg,lymphoid structure
30x50,30,50,1815,1.12,4193,3623,29270.7777777778,177089.666666667,57,51,1340,5032,95,471,392,2273,6,251,6157,20008,30x50,Lung5,fibroblast,lymphoid structure
30x51,30,51,2133,0.73,3968,3611,29045.7777777778,177077.666666667,48,66,5411,15492,172,544,845,1986,14,295,2574,17952,30x51,Lung5,T CD8 naive,lymphoid structure
30x52,30,52,4593,1.16,4072,3596,29149.7777777778,177062.666666667,92,79,4553,23126,146,588,662,3795,1,244,5622,32494,30x52,Lung5,T CD8 naive,lymphoid structure
30x53,30,53,3589,0.82,2582,3595,27659.7777777778,177061.666666667,64,78,2702,8342,127,503,680,3229,0,117,11373,38521,30x53,Lung5,B-cell,lymphoid structure
30x54,30,54,2836,1.05,3358,3608,28435.7777777778,177074.666666667,68,65,2552,8630,125,390,557,2293,1,225,12310,34325,30x54,Lung5,pDC,lymphoid structure
30x55,30,55,4668,0.73,883,3592,25960.7777777778,177058.666666667,66,91,1363,4238,448,1583,197,524,1,219,4908,19030,30x55,Lung5,fibroblast,stroma
30x56,30,56,3639,1.17,4167,3603,29244.7777777778,177069.666666667,82,70,3455,13952,145,379,560,3443,7,236,3047,15177,30x56,Lung5,T CD4 naive,lymphoid structure
30x57,30,57,2772,0.87,4501,3599,29578.7777777778,177065.666666667,66,76,3464,15325,178,554,445,1641,23,766,4081,24589,30x57,Lung5,T CD4 naive,lymphoid structure
30x58,30,58,3500,0.9,3658,3591,28735.7777777778,177057.666666667,69,77,1615,5660,116,513,358,1060,3,450,9499,31271,30x58,Lung5,endothelial,lymphoid structure
30x59,30,59,5230,1.08,3119,3588,28196.7777777778,177054.666666667,90,83,4676,19606,159,520,509,2039,0,150,407,12287,30x59,Lung5,plasmablast,lymphoid structure
30x60,30,60,2306,1.43,4999,3604,30076.7777777778,177070.666666667,66,46,3782,12264,165,470,668,2460,1,184,1657,12396,30x60,Lung5,macrophage,lymphoid structure
30x61,30,61,1343,1.05,4915,3602,29992.7777777778,177068.666666667,43,41,4637,16396,134,342,1559,6453,26,415,3992,17464,30x61,Lung5,T CD4 naive,lymphoid structure
30x62,30,62,1685,1.08,5072,3604,30149.7777777778,177070.666666667,54,50,4038,7749,167,403,929,2007,13,180,1783,10181,30x62,Lung5,T CD4 naive,lymphoid structure
30x63,30,63,5237,0.68,1481,3573,26558.7777777778,177039.666666667,78,114,5118,18466,289,1629,425,1805,0,85,298,31233,30x63,Lung5,mDC,stroma
30x64,30,64,1984,1.0,1984,3606,27061.7777777778,177072.666666667,49,49,2027,6950,187,467,459,1510,1,167,8350,27413,30x64,Lung5,fibroblast,stroma
30x65,30,65,3115,1.02,2968,3596,28045.7777777778,177062.666666667,64,63,2053,8915,123,423,510,1956,0,242,8990,35815,30x65,Lung5,B-cell,stroma
30x66,30,66,1369,0.6,4951,3594,30028.7777777778,177060.666666667,35,58,5833,22858,158,380,1501,3858,6,175,4409,15517,30x66,Lung5,NK,lymphoid structure
30x67,30,67,1756,0.7,3798,3600,28875.7777777778,177066.666666667,40,57,2687,6075,130,304,451,1191,1,156,2684,15196,30x67,Lung5,T CD8 naive,lymphoid structure
30x68,30,68,2218,1.53,3519,3594,28596.7777777778,177060.666666667,75,49,3357,9554,147,486,406,1249,4,528,3921,23328,30x68,Lung5,pDC,lymphoid structure
30x69,30,69,1948,0.96,5118,3600,30195.7777777778,177066.666666667,51,53,1647,4202,93,278,369,2110,4,377,4857,18365,30x69,Lung5,endothelial,lymphoid structure
30x70,30,70,4349,1.11,5208,3580,30285.7777777778,177046.666666667,80,72,2794,13893,130,364,346,1566,1,192,1525,12442,30x70,Lung5,T CD8 naive,lymphoid structure
30x71,30,71,6054,1.46,670,3569,25747.7777777778,177035.666666667,136,93,1576,4568,296,3090,322,1051,2,329,1177,16083,30x71,Lung5,macrophage,stroma
30x72,30,72,2485,0.54,2367,3584,27444.7777777778,177050.666666667,44,81,2569,7639,176,610,998,5355,1,707,7263,27334,30x72,Lung5,B-cell,lymphoid structure
30x73,30,73,2400,1.04,3197,3586,28274.7777777778,177052.666666667,58,56,2667,16637,115,393,367,1450,1,184,5841,26806,30x73,Lung5,T CD4 naive,lymphoid structure
30x74,30,74,2841,0.79,2162,3581,27239.7777777778,177047.666666667,59,75,3422,12562,267,718,623,1593,0,181,3657,28523,30x74,Lung5,T CD8 naive,lymphoid structure
30x75,30,75,2096,0.93,3756,3588,28833.7777777778,177054.666666667,52,56,3385,20474,130,384,377,1394,2,209,6352,26798,30x75,Lung5,T CD8 naive,lymphoid structure
30x76,30,76,4425,1.22,4365,3585,29442.7777777778,177051.666666667,82,67,3695,20221,78,468,1241,8681,6,757,3525,39842,30x76,Lung5,B-cell,lymphoid structure
30x77,30,77,2042,1.33,4776,3591,29853.7777777778,177057.666666667,65,49,3305,17183,146,460,478,1410,2,214,405,6349,30x77,Lung5,T CD4 naive,lymphoid structure
30x78,30,78,2849,0.8,2020,3584,27097.7777777778,177050.666666667,55,69,5716,24331,279,617,823,2951,0,133,1645,12136,30x78,Lung5,T CD4 naive,stroma
30x79,30,79,3937,0.92,2490,3579,27567.7777777778,177045.666666667,72,78,1699,5653,86,1623,609,12390,0,457,6971,33397,30x79,Lung5,mDC,lymphoid structure
30x80,30,80,4674,0.8,3495,3565,28572.7777777778,177031.666666667,79,99,6189,15853,139,486,678,2612,9,500,4203,28206,30x80,Lung5,pDC,lymphoid structure
30x81,30,81,2770,0.79,4829,3582,29906.7777777778,177048.666666667,54,68,3716,10768,115,422,569,3248,5,211,1929,22643,30x81,Lung5,T CD4 naive,lymphoid structure
30x82,30,82,2065,0.96,2412,3584,27489.7777777778,177050.666666667,52,54,2852,8939,179,590,566,1399,1,270,14630,38199,30x82,Lung5,T CD8 naive,lymphoid structure
30x83,30,83,2971,0.71,3435,3570,28512.7777777778,177036.666666667,60,85,2288,8572,98,408,384,1302,0,108,5754,21062,30x83,Lung5,macrophage,lymphoid structure
30x84,30,84,3185,1.41,4997,3572,30074.7777777778,177038.666666667,90,64,3606,12785,161,405,1143,3178,5,242,5926,24292,30x84,Lung5,B-cell,lymphoid structure
30x85,30,85,3162,1.71,3591,3579,28668.7777777778,177045.666666667,82,48,2423,8731,135,455,457,1530,1,150,10289,29334,30x85,Lung5,plasmablast,lymphoid structure
30x86,30,86,1604,1.69,3931,3580,29008.7777777778,177046.666666667,71,42,2882,6227,123,512,527,1193,27,629,5779,21603,30x86,Lung5,plasmablast,lymphoid structure
30x87,30,87,3177,0.93,1359,3566,26436.7777777778,177032.666666667,70,75,4132,17380,273,913,488,1539,97,1733,2053,18181,30x87,Lung5,plasmablast,stroma
30x88,30,88,3530,1.31,1293,3566,26370.7777777778,177032.666666667,84,64,3225,9176,276,3385,498,2980,0,87,6792,37594,30x88,Lung5,pDC,stroma
30x89,30,89,1318,1.23,3334,3572,28411.7777777778,177038.666666667,54,44,3659,42271,129,430,616,3725,0,18,2653,15861,30x89,Lung5,B-cell,lymphoid structure
30x90,30,90,1303,1.21,3843,3573,28920.7777777778,177039.666666667,51,42,3409,10623,158,461,595,1340,1,134,7204,20718,30x90,Lung5,T CD4 naive,lymphoid structure
30x91,30,91,3952,1.35,5340,3572,30417.7777777778,177038.666666667,88,65,2526,6302,92,302,451,2143,3,237,2063,11025,30x91,Lung5,T CD4 naive,lymphoid structure
30x92,30,92,3007,1.05,4768,3562,29845.7777777778,177028.666666667,80,76,2679,8924,123,510,467,1637,12,411,2731,19549,30x92,Lung5,fibroblast,lymphoid structure
30x93,30,93,2587,0.64,3157,3563,28234.7777777778,177029.666666667,47,74,1213,4185,111,348,411,1095,51,576,7329,21983,30x93,Lung5,mDC,lymphoid structure
30x94,30,94,2087,0.87,3908,3565,28985.7777777778,177031.666666667,53,61,2799,4965,122,572,623,2437,13,469,8733,33103,30x94,Lung5,plasmablast,lymphoid structure
30x95,30,95,1680,1.22,738,3574,25815.7777777778,177040.666666667,56,46,1288,2581,445,20459,238,664,0,0,10156,25056,30x95,Lung5,plasmablast,stroma
30x96,30,96,4321,0.74,2125,3549,27202.7777777778,177015.666666667,70,94,3675,11026,229,750,982,4001,0,119,4859,34834,30x96,Lung5,T CD8 naive,lymphoid structure
30x97,30,97,2000,0.91,5074,3560,30151.7777777778,177026.666666667,52,57,3146,16511,162,393,983,3570,15,294,5496,17447,30x97,Lung5,fibroblast,lymphoid structure
30x98,30,98,3507,0.96,1867,3555,26944.7777777778,177021.666666667,74,77,2140,9690,284,684,345,1143,0,96,2641,18511,30x98,Lung5,mDC,lymphoid structure
30x99,30,99,4990,0.78,4461,3547,29538.7777777778,177013.666666667,76,98,1922,4686,103,358,365,2234,0,90,550,8551,30x99,Lung5,mDC,lymphoid structure
30x100,30,100,1235,1.1,4527,3574,29604.7777777778,177040.666666667,46,42,3868,8582,211,476,651,2394,20,330,2488,17838,30x100,Lung5,T CD4 naive,lymphoid structure
30x101,30,101,2775,0.87,827,3561,25904.7777777778,177027.666666667,58,67,1280,4752,205,979,241,975,0,60,9598,28330,30x101,Lung5,T CD8 naive,stroma
30x102,30,102,2303,1.02,4076,3557,29153.7777777778,177023.666666667,58,57,2675,10723,106,438,553,2241,0,125,5184,17679,30x102,Lung5,T CD4 naive,lymphoid structure
30x103,30,103,2575,1.11,4192,3559,29269.7777777778,177025.666666667,62,56,2369,5726,120,372,665,2199,1,185,6303,18155,30x103,Lung5,T CD4 naive,lymphoid structure
30x104,30,104,2615,1.24,4917,3562,29994.7777777778,177028.666666667,67,54,3735,19268,112,360,679,2653,2,130,2641,21212,30x104,Lung5,T CD4 naive,lymphoid structure
30x105,30,105,2107,0.71,4122,3560,29199.7777777778,177026.666666667,46,65,2898,9502,91,442,1026,3828,39,725,9807,24790,30x105,Lung5,T CD4 naive,lymphoid structure
30x106,30,106,2919,1.27,3293,3562,28370.7777777778,177028.666666667,71,56,2857,9205,65,355,864,4273,12,732,3093,19507,30x106,Lung5,plasmablast,lymphoid structure
30x107,30,107,4250,1.2,525,3556,25602.7777777778,177022.666666667,78,65,974,2743,230,762,310,823,0,95,7566,25487,30x107,Lung5,B-cell,stroma
30x108,30,108,1915,0.83,3811,3548,28888.7777777778,177014.666666667,54,65,3261,15852,136,340,1373,4400,12,414,10603,24273,30x108,Lung5,T CD4 naive,lymphoid structure
30x109,30,109,2399,0.76,3867,3545,28944.7777777778,177011.666666667,54,71,3870,22573,158,406,778,2928,9,443,6584,25048,30x109,Lung5,B-cell,lymphoid structure
30x110,30,110,4338,0.98,1129,3546,26206.7777777778,177012.666666667,78,80,2709,6433,361,1151,410,960,0,252,1030,14200,30x110,Lung5,mDC,stroma
30x111,30,111,1313,1.02,3540,3554,28617.7777777778,177020.666666667,45,44,3469,6621,138,317,588,1155,2,347,2662,14153,30x111,Lung5,plasmablast,lymphoid structure
30x112,30,112,4275,1.16,2697,3550,27774.7777777778,177016.666666667,78,67,2747,15997,153,423,445,3026,0,138,5600,33396,30x112,Lung5,T CD4 naive,lymphoid structure
30x113,30,113,2273,1.05,3372,3549,28449.7777777778,177015.666666667,63,60,1927,6191,109,443,461,1550,0,159,8887,26080,30x113,Lung5,mDC,lymphoid structure
30x114,30,114,2376,0.98,3646,3550,28723.7777777778,177016.666666667,59,60,1099,4589,107,305,384,842,3,385,6397,24175,30x114,Lung5,plasmablast,lymphoid structure
30x115,30,115,2652,1.3,5115,3550,30192.7777777778,177016.666666667,69,53,4035,21935,128,435,789,2679,31,403,4214,20857,30x115,Lung5,T CD4 naive,lymphoid structure
30x116,30,116,2110,1.22,5412,3556,30489.7777777778,177022.666666667,61,50,3781,11000,97,294,915,4014,12,260,2818,13985,30x116,Lung5,T CD8 naive,lymphoid structure
30x117,30,117,3746,0.67,1665,3535,26742.7777777778,177001.666666667,62,93,2137,6368,228,657,383,2328,1,187,1784,18879,30x117,Lung5,T CD8 naive,stroma
30x118,30,118,1039,0.55,4152,3551,29229.7777777778,177017.666666667,29,53,4035,8838,99,329,824,2065,12,355,3787,14327,30x118,Lung5,mDC,lymphoid structure
30x119,30,119,1994,0.91,2403,3541,27480.7777777778,177007.666666667,53,58,3643,12134,190,519,664,2419,7,295,11500,37369,30x119,Lung5,T CD8 naive,lymphoid structure
30x120,30,120,2890,1.03,2806,3547,27883.7777777778,177013.666666667,69,67,2320,6419,166,461,628,1825,1,250,7541,33211,30x120,Lung5,T CD4 naive,stroma
30x121,30,121,1198,0.98,3771,3552,28848.7777777778,177018.666666667,39,40,2736,6513,122,337,528,1871,1,265,3289,14459,30x121,Lung5,B-cell,lymphoid structure
30x122,30,122,4166,0.89,5262,3540,30339.7777777778,177006.666666667,71,80,1579,4771,81,289,348,2001,0,180,1294,10030,30x122,Lung5,fibroblast,lymphoid structure
30x123,30,123,3498,0.6,2298,3535,27375.7777777778,177001.666666667,52,87,3172,7316,310,971,738,2733,0,5,4196,29244,30x123,Lung5,endothelial,lymphoid structure
30x124,30,124,3560,0.83,2625,3534,27702.7777777778,177000.666666667,66,80,4861,15157,242,643,927,3325,19,606,3470,28663,30x124,Lung5,T CD4 naive,lymphoid structure
30x125,30,125,1674,1.51,3203,3545,28280.7777777778,177011.666666667,59,39,2921,17908,62,297,432,1533,0,117,7529,35409,30x125,Lung5,T CD4 naive,lymphoid structure
30x126,30,126,2602,1.33,4712,3548,29789.7777777778,177014.666666667,69,52,1301,3122,123,352,356,1336,2,366,823,9706,30x126,Lung5,fibroblast,lymphoid structure
30x127,30,127,1186,0.64,1978,3537,27055.7777777778,177003.666666667,38,59,5563,18133,287,609,1219,3463,3,203,10857,35519,30x127,Lung5,mast,lymphoid structure
30x129,30,129,1365,1.18,2352,3548,27429.7777777778,177014.666666667,53,45,5998,10567,285,586,573,1428,0,59,9,3128,30x129,Lung5,mDC,lymphoid structure
30x130,30,130,2675,0.75,2953,3536,28030.7777777778,177002.666666667,51,68,3871,10727,170,467,371,1233,0,246,3717,23517,30x130,Lung5,mDC,stroma
30x131,30,131,3617,0.67,3005,3522,28082.7777777778,176988.666666667,63,94,3977,12531,140,397,766,2474,0,72,7627,29581,30x131,Lung5,pDC,lymphoid structure
30x132,30,132,1504,1.11,3030,3548,28107.7777777778,177014.666666667,50,45,2474,4796,102,405,353,10839,0,89,2512,11636,30x132,Lung5,T CD8 naive,stroma
30x133,30,133,3132,0.89,4372,3526,29449.7777777778,176992.666666667,57,64,1302,3520,98,378,478,2661,4,783,8267,30972,30x133,Lung5,plasmablast,lymphoid structure
30x134,30,134,3422,1.44,5334,3528,30411.7777777778,176994.666666667,88,61,3215,14377,108,391,1013,5114,6,235,891,11695,30x134,Lung5,T CD4 naive,lymphoid structure
30x135,30,135,5729,1.08,120,3519,25197.7777777778,176985.666666667,92,85,1254,2382,399,1105,562,2307,0,0,1527,10700,30x135,Lung5,endothelial,stroma
30x136,30,136,2638,1.4,3589,3531,28666.7777777778,176997.666666667,70,50,2965,9256,82,287,478,1455,33,1046,4163,19873,30x136,Lung5,plasmablast,lymphoid structure
30x137,30,137,1859,0.85,3951,3539,29028.7777777778,177005.666666667,47,55,3498,23518,190,465,1099,3157,13,373,7661,21874,30x137,Lung5,T CD4 naive,lymphoid structure
30x138,30,138,4143,0.65,4240,3517,29317.7777777778,176983.666666667,64,99,3097,10008,98,424,757,4094,0,167,2666,31559,30x138,Lung5,mDC,lymphoid structure
30x139,30,139,1237,1.05,4534,3540,29611.7777777778,177006.666666667,44,42,1703,5132,97,307,939,2965,0,66,2589,15010,30x139,Lung5,fibroblast,lymphoid structure
30x140,30,140,2704,0.55,1956,3519,27033.7777777778,176985.666666667,50,91,6035,17875,316,716,848,2925,1,165,4385,30745,30x140,Lung5,T CD4 naive,lymphoid structure
30x141,30,141,2614,0.78,2048,3528,27125.7777777778,176994.666666667,52,67,3302,14513,220,527,787,3046,0,109,5141,28954,30x141,Lung5,T CD4 naive,lymphoid structure
30x142,30,142,1686,0.77,3402,3527,28479.7777777778,176993.666666667,47,61,1445,6825,108,320,406,1468,0,118,6473,17701,30x142,Lung5,monocyte,lymphoid structure
30x143,30,143,2764,1.17,4006,3535,29083.7777777778,177001.666666667,68,58,3632,8652,195,598,1117,3529,16,382,7345,38319,30x143,Lung5,T CD4 naive,lymphoid structure
30x144,30,144,2745,0.79,1495,3524,26572.7777777778,176990.666666667,58,73,2515,13226,238,818,306,1959,8,476,4060,32351,30x144,Lung5,T CD4 memory,stroma
30x145,30,145,3166,0.67,2005,3510,27082.7777777778,176976.666666667,56,83,3186,10695,149,557,574,3183,0,150,3022,22546,30x145,Lung5,B-cell,stroma
30x146,30,146,882,0.95,2838,3536,27915.7777777778,177002.666666667,40,42,3282,7886,205,3357,687,9324,0,71,5317,26455,30x146,Lung5,T CD4 naive,stroma
30x147,30,147,1326,1.45,3451,3531,28528.7777777778,176997.666666667,55,38,2470,7235,143,318,407,888,4,149,14798,25765,30x147,Lung5,T CD4 naive,lymphoid structure
30x148,30,148,1722,1.02,3826,3525,28903.7777777778,176991.666666667,53,52,2565,7156,97,336,828,4184,6,378,12328,28494,30x148,Lung5,T CD4 naive,lymphoid structure
30x149,30,149,2742,0.79,5166,3525,30243.7777777778,176991.666666667,56,71,3145,9192,143,387,691,2512,2,179,858,11303,30x149,Lung5,mDC,lymphoid structure
30x150,30,150,2116,1.11,4939,3527,30016.7777777778,176993.666666667,61,55,4003,12395,176,464,889,2315,3,268,3354,14513,30x150,Lung5,T CD4 naive,lymphoid structure
30x151,30,151,2107,1.28,5037,3535,30114.7777777778,177001.666666667,60,47,3711,10908,216,491,1004,2834,3,132,1603,12700,30x151,Lung5,T CD4 naive,lymphoid structure
30x152,30,152,1709,0.85,5447,3524,30524.7777777778,176990.666666667,47,55,3542,5771,117,292,1651,4983,14,588,3649,16537,30x152,Lung5,T CD4 naive,lymphoid structure
30x153,30,153,4700,0.93,978,3513,26055.7777777778,176979.666666667,79,85,1572,5464,248,939,298,1072,0,69,6260,33244,30x153,Lung5,T CD8 naive,stroma
30x154,30,154,2316,0.74,4422,3525,29499.7777777778,176991.666666667,46,62,1269,3802,73,263,1138,3952,0,0,8096,31971,30x154,Lung5,B-cell,lymphoid structure
30x155,30,155,5610,0.88,1243,3493,26320.7777777778,176959.666666667,90,102,3666,12701,267,1115,465,1723,0,233,873,15601,30x155,Lung5,mDC,stroma
30x156,30,156,3573,0.85,1537,3512,26614.7777777778,176978.666666667,69,81,2435,7588,234,692,262,836,1,244,4554,32890,30x156,Lung5,T CD8 naive,stroma
30x157,30,157,2468,0.8,2856,3515,27933.7777777778,176981.666666667,57,71,4777,20793,245,1393,1275,5859,3,251,5326,29920,30x157,Lung5,B-cell,stroma
30x158,30,158,2429,1.0,3289,3514,28366.7777777778,176980.666666667,59,59,3513,9503,109,436,402,969,2,251,2220,17738,30x158,Lung5,pDC,lymphoid structure
30x159,30,159,3383,0.95,3353,3513,28430.7777777778,176979.666666667,72,76,3445,12825,102,412,621,1810,5,407,5337,24756,30x159,Lung5,T CD4 naive,lymphoid structure
